category,district,total_price,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_area_estimated,luxury_score,price_segment,is_incomplete_listing,log_land,log_build_up,neighborhood_encoded
0,2,18500000.0,3.0,1796.81,2.5,1,12.0,5.0,3.0,0.0,0.0,22.0,0,5,0,1,0,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,2,19800000.0,3.1,1856.71,2.5,0,13.0,5.0,4.0,0.0,0.0,8.0,0,6,0,1,0,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,17.136122222322758
0,1,17500000.0,3.3,1581.19,2.0,4,13.0,5.0,2.0,0.0,0.0,5.0,0,2,0,0,0,0,0,0,0,1,0,1,0,1.4586150226995167,7.366565242253835,16.856048959434535
0,1,32500000.0,5.0,2395.75,2.0,4,13.0,5.0,2.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,7.781868931957106,17.392791867921286
0,1,42500000.0,4.0,2395.75,2.5,1,13.0,4.0,4.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.6094379124341003,7.781868931957106,17.100952080660676
0,1,50000000.0,10.0,4791.5,2.0,1,11.0,5.0,3.0,0.0,0.0,6.0,0,5,0,0,1,0,1,1,0,1,3,4,0,2.3978952727983707,8.4748074749198,17.67485332667462
0,1,12000000.0,3.0,718.72,1.0,7,13.0,2.0,1.0,0.0,0.0,7.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,6.578862247484318,17.04540824278099
0,1,28000000.0,4.2,2515.54,2.5,0,13.0,4.0,4.0,0.0,0.0,15.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.6486586255873816,7.830640221182479,17.182845395912853
0,1,24000000.0,5.0,2994.69,2.5,2,11.0,5.0,3.0,0.0,0.0,9.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.791759469228055,8.004929867988526,16.68127212983743
0,1,42500000.0,6.0,2499.0,2.5,2,18.0,6.0,4.0,0.0,0.0,11.0,0,4,0,0,1,0,1,0,0,0,2,3,0,1.9459101490553132,7.824046010856292,17.507500479502905
0,1,33000000.0,5.0,2994.69,2.5,1,13.0,4.0,4.0,0.0,0.0,7.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,16.916735300774953
0,2,20700000.0,3.1,1856.71,2.5,1,13.0,5.0,4.0,0.0,0.0,14.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.410986973710262,7.527099825383354,17.136122222322758
0,2,18200000.0,3.0,1437.45,2.0,4,13.0,4.0,2.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.271321423958596,17.136122222322758
0,1,22400000.000000004,4.0,1916.6,2.0,1,13.0,6.0,3.0,0.0,0.0,6.0,0,7,1,0,1,0,1,1,0,1,4,1,0,1.6094379124341003,7.558829683120175,17.09850117410038
0,1,24500000.0,4.0,2395.75,2.5,2,12.0,6.0,3.0,0.0,0.0,6.0,0,5,0,0,1,0,1,1,0,1,3,1,0,1.6094379124341003,7.781868931957106,17.09850117410038
0,1,32500000.0,5.0,2994.69,2.5,7,12.0,7.0,3.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.54424066286305
0,1,29900000.000000004,3.0,2156.17,3.0,2,10.0,4.0,3.0,0.0,0.0,6.0,0,6,1,1,1,0,1,0,0,1,4,2,0,1.3862943611198906,7.676552456449997,17.66719878919104
0,1,26500000.0,2.5,1497.34,2.5,7,10.0,5.0,3.0,0.0,0.0,14.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.252762968495368,7.312113107615922,17.204162273664284
0,1,11500000.0,2.2,1054.13,2.0,7,13.5,4.0,2.0,0.0,0.0,8.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.1631508098056809,6.961419261067683,16.592852678810083
0,1,11000000.0,2.2,790.6,1.5,7,10.0,2.0,1.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.1631508098056809,6.67405621372841,16.31441008373742
0,1,11500000.0,3.2,1149.96,1.5,7,15.0,2.0,1.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.048351655728777,16.31441008373742
0,1,12000000.0,3.2,1149.96,1.5,4,15.5,4.0,3.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.048351655728777,16.592852678810083
0,0,14000000.0,2.2,1317.66,2.5,0,15.0,4.0,4.0,0.0,0.0,8.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.1631508098056809,7.184371348449984,17.117886773188694
0,0,13500000.0,5.0,2395.75,2.0,4,13.0,5.0,5.0,0.0,0.0,7.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.791759469228055,7.781868931957106,17.117886773188694
0,0,25000000.0,3.3,1976.49,2.5,2,20.0,6.0,4.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4586150226995167,7.58958364273901,17.315951922821398
0,2,21000000.0,4.2,2515.54,2.5,2,13.0,3.0,3.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.6486586255873816,7.830640221182479,17.46230875890418
0,1,11500000.0,3.0,1078.09,1.5,7,13.0,5.0,4.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,6.9838733723450055,16.31441008373742
0,1,30000000.0,4.2,3521.75,3.5,7,12.0,6.0,6.0,0.0,0.0,11.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.6486586255873816,8.166997213575215,17.201130980096142
0,1,50000000.0,3.0,3593.62,5.0,0,15.0,6.0,6.0,0.0,0.0,5.0,0,3,0,0,1,0,0,0,0,1,1,4,0,1.3862943611198906,8.187193562203863,17.734921053947016
0,1,22500000.0,3.0,1437.45,2.0,7,20.0,4.0,4.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.271321423958596,17.734921053947016
0,1,29000000.0,5.0,3593.62,3.0,7,12.0,6.0,5.0,0.0,0.0,3.0,0,5,0,0,1,0,1,1,0,1,3,2,0,1.791759469228055,8.187193562203863,17.106612120403295
0,1,28500000.0,3.2,2683.24,3.5,4,15.0,7.0,4.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,2,0,1.4350845252893227,7.895152912871895,17.09850117410038
0,1,46500000.0,3.2,3449.88,4.5,7,18.0,8.0,5.0,0.0,0.0,3.0,0,5,0,0,1,0,1,1,0,1,3,4,0,1.4350845252893227,8.146384549963724,18.050019363930975
0,1,24500000.0,3.2,1916.6,2.5,1,12.0,5.0,3.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.558829683120175,17.245127192773722
0,1,22500000.0,3.2,2683.24,3.5,1,13.0,6.0,4.0,0.0,0.0,9.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.895152912871895,17.453642471044574
0,1,28500000.0,3.1,1856.71,2.5,7,10.0,7.0,4.0,0.0,0.0,3.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.410986973710262,7.527099825383354,17.759428412711618
0,1,25000000.0,3.0,1796.81,2.5,4,10.0,6.0,4.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.5668616321516
0,1,15500000.0,4.2,1006.21,1.0,0,10.0,2.0,1.0,0.0,0.0,3.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.6486586255873816,6.914939411195545,16.5563506464056
0,1,17000000.0,3.3,2767.09,3.5,1,13.0,8.0,4.0,0.0,0.0,9.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4586150226995167,7.925912830659844,17.064949883089884
0,2,19000000.0,3.0,1796.81,2.5,2,13.0,4.0,3.0,0.0,0.0,4.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.136122222322758
0,1,16000000.0,3.2,1916.6,2.5,7,20.0,4.0,4.0,0.0,0.0,4.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.4350845252893227,7.558829683120175,17.064075876161834
0,1,15500000.0,3.0,1796.81,2.5,0,20.0,5.0,5.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.064075876161834
0,1,16500000.0,3.0,1796.81,2.5,0,13.0,6.0,4.0,0.0,0.0,4.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.064075876161834
0,1,18000000.0,3.0,1796.81,2.5,1,20.0,3.0,3.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,16.753537458792902
0,1,19000000.0,3.0,1796.81,2.5,4,13.0,5.0,4.0,0.0,0.0,4.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,16.759949589762293
0,1,22500000.0,3.2,1916.6,2.5,0,13.0,6.0,6.0,0.0,0.0,3.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.558829683120175,17.361425238655
0,1,50000000.0,5.0,4791.5,4.0,7,15.0,4.0,4.0,0.0,0.0,3.0,0,3,0,0,1,0,0,0,0,1,1,4,0,1.791759469228055,8.4748074749198,18.11546599803511
0,1,12800000.0,3.0,1796.81,2.5,7,13.0,6.0,5.0,0.0,0.0,3.0,0,4,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,16.592852678810083
0,1,12000000.0,4.0,958.3,1.0,7,13.0,2.0,1.0,0.0,0.0,8.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.6094379124341003,6.866203851823902,16.31441008373742
0,1,9800000.0,3.2,766.64,1.0,0,13.0,3.0,1.0,0.0,0.0,8.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,6.643320873250047,16.592852678810083
0,1,17000000.0,3.0,1796.81,2.5,1,13.0,4.0,3.0,0.0,0.0,8.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,16.592852678810083
0,1,100000000.0,12.0,5749.8,2.0,0,20.0,5.0,5.0,0.0,0.0,8.0,0,5,0,0,1,0,1,1,0,1,3,4,0,2.5649493574615367,8.657094254548438,18.103084955200526
0,2,25000000.0,3.2,2299.92,3.0,3,13.0,7.0,5.0,0.0,0.0,8.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.741064321938568,17.034386422832473
0,1,62500000.0,7.0,3500.0,3.5,7,14.0,6.0,8.0,0.0,0.0,7.0,0,9,1,1,1,0,1,1,0,0,5,4,0,2.0794415416798357,8.160803920954665,17.161310560593588
0,2,38000000.0,4.0,2395.75,2.5,5,16.0,4.0,4.0,0.0,0.0,12.0,0,5,0,0,1,0,1,1,0,1,3,3,0,1.6094379124341003,7.781868931957106,17.598201792760147
0,2,25500000.0,4.2,3018.64,3.0,5,13.0,4.0,4.0,0.0,0.0,12.0,0,6,0,0,1,0,1,1,0,1,3,2,0,1.6486586255873816,8.012892897965386,17.598201792760147
0,1,38000000.0,4.0,2395.75,2.5,0,15.0,5.0,6.0,0.0,0.0,22.0,0,3,0,0,1,0,0,0,0,1,1,3,0,1.6094379124341003,7.781868931957106,18.103084955200526
0,1,55000000.0,8.2,4911.29,2.5,0,13.0,5.0,5.0,0.0,0.0,13.0,0,5,0,0,1,0,1,1,0,1,3,4,1,2.2192034840549946,8.499495507172188,17.364400136399734
0,2,97500000.0,16.0,7666.4,2.0,4,14.0,4.0,4.0,0.0,0.0,6.0,0,5,0,0,1,0,1,1,0,1,3,4,0,2.833213344056216,8.944732853842712,18.104619006716966
0,1,43000000.0,5.2,3114.47,2.5,0,12.0,5.0,5.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.824549292051046,8.044135302664925,17.511604264902065
0,1,30000000.0,4.0,2395.75,2.5,0,12.0,6.0,6.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.6094379124341003,7.781868931957106,17.5668616321516
0,2,27500000.0,3.2,1916.6,2.5,7,20.0,3.0,4.0,0.0,0.0,7.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.4350845252893227,7.558829683120175,17.598201792760147
0,1,30000000.0,5.2,3114.47,2.5,0,20.0,4.0,5.0,0.0,0.0,13.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.824549292051046,8.044135302664925,17.364400136399734
0,1,26000000.0,4.2,3018.64,3.0,6,12.0,8.0,4.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.6486586255873816,8.012892897965386,17.073607134447293
0,1,32000000.0,5.5,3952.99,3.0,0,14.0,4.0,6.0,0.0,0.0,12.0,0,2,0,0,0,0,1,0,0,1,1,2,0,1.8718021769015913,8.282480474642892,17.364400136399734
0,1,41000000.0,5.0,3593.62,3.0,7,14.0,6.0,3.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,3,0,1.791759469228055,8.187193562203863,17.462925648954887
0,1,130000000.0,10.0,4791.5,2.0,1,16.0,4.0,4.0,0.0,0.0,6.0,0,4,0,0,1,0,1,0,0,1,2,4,0,2.3978952727983707,8.4748074749198,17.93467250300059
0,1,31000000.0,4.2,2515.54,2.5,7,19.0,5.0,5.0,0.0,0.0,14.0,0,4,0,0,1,0,1,0,0,1,2,2,0,1.6486586255873816,7.830640221182479,17.66719878919104
0,1,25000000.0,4.2,2515.54,2.5,1,20.0,11.0,5.0,0.0,0.0,12.0,0,4,0,0,1,0,1,0,0,1,2,1,0,1.6486586255873816,7.830640221182479,17.392791867921286
0,1,70000000.0,5.2,6228.95,5.0,7,26.0,9.0,7.0,0.0,0.0,16.0,0,3,0,0,1,0,1,1,0,1,3,4,0,1.824549292051046,8.73712358606711,17.93467250300059
0,1,22000000.0,3.0,1796.81,2.5,7,26.0,3.0,4.0,0.0,0.0,12.0,0,3,0,0,1,0,0,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.511604264902065
0,1,19000000.0,3.0,1796.81,2.5,0,10.0,6.0,4.0,0.0,0.0,12.0,0,15,0,0,1,0,1,0,0,1,2,1,0,1.3862943611198906,7.4943245364778175,17.12723460309608
0,1,13000000.0,3.5,838.51,1.0,0,13.0,2.0,1.0,0.0,0.0,6.0,0,11,0,0,1,0,1,0,0,1,2,1,0,1.5040773967762742,6.732818388298943,16.839517487221013
0,1,20000000.0,4.3,2575.43,2.5,1,13.0,5.0,4.0,0.0,0.0,24.0,0,15,1,0,1,0,1,1,0,1,4,1,0,1.667706820558076,7.854159998759577,17.02931363023951
0,1,18500000.0,3.0,1796.81,2.5,2,12.0,5.0,4.0,0.0,0.0,3.0,0,9,0,0,0,0,1,0,0,1,1,1,0,1.3862943611198906,7.4943245364778175,17.54494710135055
0,1,12500000.0,3.0,1437.45,2.0,7,6.0,4.0,2.0,0.0,0.0,7.0,0,7,0,0,0,0,1,1,0,1,2,1,0,1.3862943611198906,7.271321423958596,17.02931363023951
0,1,18000000.0,4.0,1916.6,2.0,7,13.0,4.0,2.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.6094379124341003,7.558829683120175,17.12723460309608
0,1,46000000.0,6.3,3773.31,2.5,7,13.0,5.0,3.0,0.0,0.0,4.0,0,8,0,0,1,0,0,0,0,1,1,4,0,1.9878743481543455,8.235972863519605,17.67961745663397
0,1,38500000.0,7.0,5869.59,3.5,7,12.0,7.0,4.0,0.0,0.0,8.0,0,14,1,0,1,0,1,0,0,1,3,3,0,2.0794415416798357,8.677710418844496,17.705764740304588
0,1,45000000.0,6.0,3593.62,2.5,4,12.0,4.0,3.0,0.0,0.0,5.0,0,13,1,0,0,0,1,0,0,1,2,3,0,1.9459101490553132,8.187193562203863,17.438759690783865
0,1,33000000.0,5.0,2994.69,2.5,0,12.0,4.0,4.0,0.0,0.0,4.0,0,12,1,0,0,0,1,0,0,1,2,3,0,1.791759469228055,8.004929867988526,17.392791867921286
0,2,28000000.0,3.2,2375.0,2.5,4,24.0,4.0,4.0,0.0,0.0,10.0,0,15,1,0,1,0,0,1,0,0,3,2,0,1.4350845252893227,7.773173680482536,17.598201792760147
0,1,57500000.0,5.0,4192.56,3.5,2,23.0,5.0,5.0,0.0,0.0,11.0,0,15,1,0,1,0,0,1,0,1,3,4,1,1.791759469228055,8.341305294179508,17.66673217419546
0,1,32000000.0,5.0,3593.62,3.0,2,12.0,5.0,5.0,0.0,0.0,5.0,0,15,1,0,0,0,0,1,0,1,2,2,0,1.791759469228055,8.187193562203863,17.12723460309608
0,1,19000000.0,2.2,1581.2,3.0,7,10.0,6.0,4.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,1,0,1.1631508098056809,7.366571562587296,17.12723460309608
0,1,24500000.0,3.1,1856.71,2.5,7,15.0,5.0,3.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,1,0,1.410986973710262,7.527099825383354,17.353572975050035
0,1,38000000.0,8.3,4971.18,2.5,0,12.0,5.0,4.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,3,0,2.2300144001592104,8.511613654710617,17.507500479502905
0,1,27500000.0,3.0,1796.81,2.5,7,15.0,5.0,4.0,0.0,0.0,10.0,0,15,1,0,1,0,0,1,0,1,3,2,0,1.3862943611198906,7.4943245364778175,17.02931363023951
0,1,47500000.0,6.0,3593.62,2.5,7,13.0,4.0,4.0,0.0,0.0,23.0,0,0,0,0,0,0,0,0,0,1,0,4,0,1.9459101490553132,8.187193562203863,17.392791867921286
0,1,28000000.0,4.1,2455.64,2.5,4,13.0,5.0,3.0,0.0,0.0,4.0,0,15,1,0,1,0,0,1,0,1,3,2,0,1.62924053973028,7.806549841639534,17.392791867921286
0,1,13500000.0,4.0,2395.75,2.5,1,12.0,5.0,4.0,0.0,0.0,4.0,0,15,1,0,1,0,0,1,0,1,3,1,0,1.6094379124341003,7.781868931957106,16.77198252447451
0,1,32000000.0,3.0,2156.17,3.0,6,15.0,5.0,6.0,0.0,0.0,3.0,0,15,1,0,1,0,0,0,0,1,2,2,0,1.3862943611198906,7.676552456449997,17.392791867921286
0,1,23800000.0,4.0,2395.75,2.5,1,12.0,4.0,3.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,1,1,1.6094379124341003,7.781868931957106,17.12723460309608
0,1,34000000.0,4.0,2395.75,2.5,0,10.0,5.0,3.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,3,0,1.6094379124341003,7.781868931957106,17.511604264902065
0,1,22500000.0,2.2,1581.2,3.0,0,12.0,6.0,6.0,0.0,0.0,9.0,0,15,1,0,1,0,0,1,0,1,3,1,0,1.1631508098056809,7.366571562587296,17.93467250300059
0,1,32800000.0,4.1,2455.64,2.5,6,10.0,6.0,5.0,0.0,0.0,4.0,0,15,1,0,1,0,0,1,0,1,3,3,0,1.62924053973028,7.806549841639534,17.245127192773722
0,1,20500000.0,3.1,1856.71,2.5,0,12.0,4.0,3.0,0.0,0.0,4.0,0,15,1,0,1,0,0,1,0,1,3,1,1,1.410986973710262,7.527099825383354,17.12723460309608
0,1,26500000.0,3.1,2228.05,3.0,0,17.0,5.0,4.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,2,1,1.410986973710262,7.709330764717954,17.12723460309608
0,1,29000000.0,5.0,3593.62,3.0,7,20.0,5.0,4.0,0.0,0.0,4.0,0,15,1,0,1,0,0,1,0,1,3,2,1,1.791759469228055,8.187193562203863,17.511240657786654
0,1,27500000.0,4.0,2395.75,2.5,4,12.0,5.0,4.0,0.0,0.0,3.0,0,15,1,0,1,0,0,0,0,1,2,2,1,1.6094379124341003,7.781868931957106,17.367717553826623
0,1,36500000.0,4.0,2395.75,2.5,4,20.0,5.0,5.0,0.0,0.0,32.0,0,15,1,0,1,0,0,1,0,1,3,3,0,1.6094379124341003,7.781868931957106,17.511604264902065
0,1,50000000.0,8.0,4791.5,2.5,1,13.0,5.0,5.0,0.0,0.0,3.0,0,15,1,0,1,0,0,1,0,1,3,4,1,2.1972245773362196,8.4748074749198,17.93467250300059
0,1,65000000.0,15.0,10780.88,3.0,1,13.0,5.0,5.0,0.0,0.0,3.0,0,15,1,0,0,0,0,1,0,1,2,4,1,2.772588722239781,9.285622226289133,17.66719878919104
0,1,133000000.0,12.0,7187.25,2.5,7,13.0,5.0,5.0,0.0,0.0,8.0,0,15,1,0,1,0,0,1,0,1,3,4,1,2.5649493574615367,8.880203027487838,17.85483236138806
0,1,45000000.0,6.0,3593.62,2.5,7,12.0,5.0,4.0,0.0,0.0,7.0,0,12,1,0,1,0,1,0,0,1,3,3,1,1.9459101490553132,8.187193562203863,17.66719878919104
0,1,23000000.0,3.2,1916.6,2.5,7,13.0,6.0,4.0,0.0,0.0,3.0,0,5,0,0,1,0,1,0,0,1,2,1,0,1.4350845252893227,7.558829683120175,16.839517487221013
0,1,25000000.0,4.0,2395.75,2.5,4,12.0,6.0,5.0,0.0,0.0,4.0,0,6,0,0,1,0,1,1,0,1,3,1,0,1.6094379124341003,7.781868931957106,17.367717553826623
0,1,40000000.0,7.0,4192.56,2.5,7,13.0,5.0,3.0,0.0,0.0,8.0,0,0,0,0,0,0,0,0,0,1,0,3,0,2.0794415416798357,8.341305294179508,17.392791867921286
0,2,25000000.0,3.5,2096.28,2.5,1,10.0,4.0,3.0,0.0,0.0,4.0,0,8,1,0,1,0,1,0,0,1,3,1,1,1.5040773967762742,7.648396546070395,17.512457391695445
0,1,55000000.0,5.0,2994.69,2.5,1,24.0,7.0,5.0,0.0,0.0,10.0,0,4,0,0,1,0,0,0,0,1,1,4,0,1.791759469228055,8.004929867988526,17.256953456397962
0,1,21500000.0,4.0,2395.75,2.5,7,13.0,5.0,5.0,0.0,0.0,11.0,0,15,1,0,1,0,1,1,0,1,4,1,0,1.6094379124341003,7.781868931957106,16.77198252447451
0,1,26000000.0,4.0,2395.75,2.5,0,13.0,5.0,4.0,0.0,0.0,3.0,0,5,0,0,1,0,1,1,0,1,3,2,1,1.6094379124341003,7.781868931957106,17.127114737388716
0,1,26000000.0,4.0,2395.75,2.5,2,12.0,5.0,4.0,0.0,0.0,3.0,0,5,0,0,1,0,0,1,0,1,2,2,1,1.6094379124341003,7.781868931957106,17.367717553826623
0,2,26500000.0,4.1,2455.64,2.5,7,12.0,5.0,4.0,0.0,0.0,3.0,0,10,0,0,1,0,1,1,0,1,3,2,1,1.62924053973028,7.806549841639534,17.145675453471537
0,1,28000000.0,5.2,3114.47,2.5,7,12.0,5.0,4.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1,0,2,1,1.824549292051046,8.044135302664925,17.392791867921286
0,1,34500000.0,4.1,2455.64,2.5,4,12.0,5.0,6.0,0.0,0.0,6.0,0,13,1,0,1,0,1,0,0,1,3,3,0,1.62924053973028,7.806549841639534,17.462925648954887
0,1,32500000.0,5.2,3114.47,2.5,0,15.0,4.0,4.0,0.0,0.0,10.0,0,3,0,0,1,0,0,0,0,1,1,3,0,1.824549292051046,8.044135302664925,17.66719878919104
0,1,34500000.0,4.0,2395.75,2.5,4,13.0,6.0,6.0,0.0,0.0,6.0,0,13,1,0,1,0,1,0,0,1,3,3,0,1.6094379124341003,7.781868931957106,17.511604264902065
0,1,32500000.0,5.0,4192.56,3.5,2,12.0,6.0,6.0,0.0,0.0,12.0,0,4,1,0,1,0,0,0,0,1,2,3,0,1.791759469228055,8.341305294179508,17.665676419991204
0,1,29500000.0,5.0,2994.69,2.5,7,14.0,6.0,6.0,0.0,0.0,7.0,0,9,1,0,1,0,1,0,0,1,3,2,0,1.791759469228055,8.004929867988526,17.511240657786654
0,1,24500000.0,3.5,2096.28,2.5,0,12.0,4.0,3.0,0.0,0.0,6.0,0,3,0,0,0,0,1,0,0,1,1,1,0,1.5040773967762742,7.648396546070395,16.77198252447451
0,1,65000000.0,8.0,6708.1,3.5,7,32.0,5.0,3.0,0.0,0.0,6.0,0,4,0,0,1,0,0,0,0,1,1,4,0,2.1972245773362196,8.811220092802825,17.367717553826623
0,1,67500000.0,17.2,10301.72,2.5,7,13.0,5.0,6.0,0.0,0.0,10.0,0,7,0,0,1,0,1,0,0,1,2,4,0,2.9014215940827497,9.240163217025259,17.66719878919104
0,1,21500000.0,3.0,1796.81,2.5,4,12.0,5.0,5.0,0.0,0.0,7.0,0,14,1,0,1,0,1,1,0,1,4,1,0,1.3862943611198906,7.4943245364778175,17.392791867921286
0,1,19000000.0,3.0,2156.17,3.0,7,23.0,5.0,5.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.3862943611198906,7.676552456449997,16.78203480607685
0,2,55000000.0,13.0,7786.19,2.5,4,14.0,6.0,5.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,4,0,2.6390573296152584,8.960235354919746,17.374887052914218
0,1,49500000.0,6.0,3593.62,2.5,1,13.0,6.0,6.0,0.0,0.0,3.0,0,15,1,0,1,0,1,1,0,1,4,4,0,1.9459101490553132,8.187193562203863,17.511240657786654
0,1,18000000.0,2.8,1677.02,2.5,5,13.0,6.0,4.0,0.0,0.0,6.0,0,15,1,0,1,0,1,0,0,1,3,1,0,1.33500106673234,7.425369805907254,16.592852678810083
0,1,11500000.0,2.2,1317.66,2.5,4,10.0,5.0,3.0,0.0,0.0,10.0,0,13,1,0,1,0,1,0,0,1,3,1,0,1.1631508098056809,7.184371348449984,16.592852678810083
0,1,13000000.0,2.3,1102.04,2.0,5,13.0,4.0,3.0,0.0,0.0,6.0,0,10,0,0,1,0,0,0,0,1,1,1,0,1.1939224684724346,7.005825283328501,17.182845395912853
0,1,21000000.0,5.0,3593.62,3.0,0,10.0,5.0,5.0,0.0,0.0,12.0,0,7,0,0,1,0,1,0,0,1,2,1,0,1.791759469228055,8.187193562203863,16.592852678810083
0,1,13500000.0,2.3,1377.56,2.5,1,11.0,4.0,3.0,0.0,0.0,6.0,0,15,1,0,1,0,1,1,0,1,4,1,0,1.1939224684724346,7.228794755087915,16.592852678810083
0,1,17500000.0,6.2,3713.41,2.5,5,11.0,5.0,4.0,0.0,0.0,7.0,0,9,0,0,0,0,1,1,0,1,2,1,0,1.9740810260220096,8.219975128926942,16.592852678810083
0,1,12000000.0,3.0,1796.81,2.5,0,13.0,4.0,4.0,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.3862943611198906,7.4943245364778175,16.592852678810083
0,1,14000000.0,3.2,1916.6,2.5,7,13.0,4.0,4.0,0.0,0.0,9.0,0,10,1,0,1,0,1,1,0,1,4,1,0,1.4350845252893227,7.558829683120175,16.592852678810083
0,1,36000000.0,6.0,4312.35,3.0,4,10.0,6.0,6.0,0.0,0.0,12.0,0,15,1,0,1,0,1,1,0,1,4,3,0,1.9459101490553132,8.369470143366952,17.711203654009008
0,1,80000000.0,7.0,6708.1,4.0,1,16.5,7.0,3.0,0.0,0.0,7.0,0,12,0,0,1,0,1,1,0,1,3,4,0,2.0794415416798357,8.811220092802825,17.8721883985941
0,1,26500000.0,4.5,2695.22,2.5,0,20.0,5.0,4.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,1,0,2,0,1.7047480922384253,7.899606071076792,17.256953456397962
