district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m
Kathmandu,Residential,North,Low Access,Semi Furnished,Kageshwori Manohara,8,Gothatar,6.0,2.0,4.0,2.0,4.0,2.5,30000000.0,3.2,2347.0,1.0,20.0,4500.0,6600.0,300.0,4200.0,300.0,2000.0,50.0,1000.0,3800.0,4300.0
Kathmandu,Commercial,South,High Access,Unfurnished,Kathmandu,31,Shantinagar,9.0,1.0,4.0,5.0,7.0,4.5,59500000.0,6.1,6800.0,21.0,13.0,800.0,2500.0,300.0,2500.0,300.0,1000.0,300.0,1000.0,6000.0,400.0
Kathmandu,Residential,South-East,Low Access,Semi Furnished,Gokarneshwor,8,Gokarneshwor,6.5,2.0,3.0,2.0,2.0,2.5,24000000.0,3.0,2100.0,3.5,10.0,500.0,6600.0,200.0,4500.0,300.0,300.0,300.0,2000.0,4500.0,5000.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,6,Boudha,6.0,3.0,3.0,2.0,2.0,3.0,26500000.0,2.3,855.62,2.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kageshwori Manohara,8,Gothatar,5.0,3.0,3.0,3.0,1.0,3.0,28600000.0,3.5,1197.88,10.0,13.0,3600.0,6500.0,100.0,4200.0,400.0,600.0,100.0,4100.0,2400.0,3990.0
Kathmandu,Residential,West,Low Access,Unfurnished,Kageshwori Manohara,8,Gothatar,2.0,1.0,1.0,1.0,1.0,1.0,19000000.0,3.5,1197.88,1.0,10.0,3600.0,6700.0,300.0,4300.0,300.0,750.0,300.0,4000.0,2500.0,3990.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,16,Balaju,5.0,3.0,3.0,3.0,1.0,2.5,34000000.0,4.0,2100.0,7.0,16.0,3000.0,14000.0,50.0,4600.0,1000.0,3000.0,770.0,50.0,13900.0,7900.0
Kathmandu,Residential,South-West,High Access,Semi Furnished,Kathmandu,4,Chandol,4.0,1.0,2.5,1.0,2.0,3.5,42000000.0,6.0,1026.75,9.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,North-East,High Access,Semi Furnished,Kathmandu,16,Balaju,8.0,2.0,4.0,2.0,1.0,6.0,130000000.0,9.0,2053.5,4.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,5.5,1.5,3.5,2.0,1.0,2.5,40000000.0,4.2,1437.45,7.5,13.0,300.0,11000.0,200.0,2820.0,200.0,300.0,200.0,580.0,11600.0,2600.0
Kathmandu,Residential,West,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,5.5,1.5,3.5,2.0,1.0,2.5,37500000.0,4.0,1369.0,7.5,13.0,300.0,11000.0,200.0,1050.0,200.0,250.0,200.0,400.0,11400.0,2500.0
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,5.5,1.5,3.5,2.0,1.0,2.5,47500000.0,5.0,1711.25,7.5,20.0,200.0,11000.0,100.0,2110.0,200.0,300.0,200.0,200.0,11800.0,2200.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,10,Baneshwor,8.0,2.0,4.0,2.0,2.0,3.0,48000000.0,6.0,3500.0,24.0,10.0,100.0,2000.0,100.0,300.0,50.0,50.0,100.0,100.0,3000.0,210.0
Kathmandu,Residential,South-West,High Access,Unfurnished,Kathmandu,31,Baneshwor,8.0,2.0,4.0,1.0,2.0,3.0,35000000.0,3.3,3000.0,24.0,13.0,300.0,1500.0,100.0,1000.0,100.0,100.0,160.0,220.0,3000.0,320.0
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,5.5,1.5,3.5,2.0,1.0,2.5,47500000.0,5.0,1711.25,7.5,20.0,200.0,11000.0,100.0,2700.0,200.0,250.0,200.0,260.0,11200.0,2400.0
Kathmandu,Residential,West,High Access,Unfurnished,Budhanilkantha,6,Hattigauda,6.0,2.0,1.0,2.0,2.0,2.5,30000000.0,4.0,1369.0,7.5,20.0,1000.0,9000.0,100.0,2000.0,200.0,600.0,100.0,250.0,8500.0,1450.0
Kathmandu,Residential,South-East,High Access,Semi Furnished,Kathmandu,4,Baluwatar,5.0,1.0,4.0,1.0,2.0,2.5,55000000.0,5.0,900.0,14.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,North-East,High Access,Semi Furnished,Kathmandu,5,Hadigaun,4.5,1.0,5.0,2.0,2.0,3.0,60000000.0,4.0,1197.88,17.0,30.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,4,Bishalnagar,3.0,1.0,2.5,3.0,5.0,3.0,125000000.0,13.0,1197.875,24.5,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,22,New Road,5.0,5.0,5.0,2.0,1.0,5.5,70000000.0,1.2,410.7,26.0,8.0,500.0,7300.0,300.0,1400.0,500.0,400.0,300.0,500.0,6000.0,600.0
Kathmandu,Semi-commercial,South-East,High Access,Semi Furnished,Kathmandu,4,Baluwatar,5.0,1.0,4.0,1.0,3.0,5.5,160000000.0,8.0,1369.0,14.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,South,Low Access,Unfurnished,Budhanilkantha,8,Budhanilkantha,8.0,4.0,8.0,4.0,1.0,4.0,65000000.0,7.1,2429.97,3.0,18.0,300.0,11000.0,200.0,2700.0,300.0,300.0,200.0,300.0,11400.0,2400.0
Kathmandu,Semi-commercial,East,High Access,Semi Furnished,Kathmandu,26,Samakhusi,9.0,2.0,5.0,2.0,2.0,3.5,18000000.0,1.75,1026.75,14.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North-East,High Access,Semi Furnished,Kathmandu,4,Chandol,3.0,1.0,2.5,2.0,2.0,2.5,56000000.0,5.6,1026.75,4.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,16,Balaju,4.0,2.0,2.0,2.0,1.0,2.5,22000000.0,3.0,1026.75,6.0,16.0,3000.0,14000.0,50.0,4600.0,1000.0,3000.0,770.0,50.0,13900.0,7900.0
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,16,Balaju,4.0,2.0,2.0,2.0,2.0,2.5,28000000.0,4.5,1369.0,8.0,16.0,3000.0,14000.0,50.0,2900.0,50.0,3000.0,380.0,50.0,13900.0,8000.0
Kathmandu,Residential,East,High Access,Semi Furnished,Kathmandu,1,Naxal,6.0,2.0,7.0,2.0,4.0,3.0,105000000.0,10.0,1369.0,32.0,18.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,East,High Access,Semi Furnished,Kathmandu,22,New Road,7.0,5.0,4.5,2.0,1.0,5.5,72100000.0,1.6,410.7,22.0,8.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,West,High Access,Semi Furnished,Kathmandu,1,Naxal,5.5,2.0,5.5,2.0,4.0,2.5,128000000.0,8.0,1200.0,22.0,65.6,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North,Low Access,Unfurnished,Budhanilkantha,8,Budhanilkantha,6.0,1.0,7.0,1.0,1.0,2.5,60000000.0,8.5,2909.12,3.0,13.0,300.0,3500.0,200.0,1650.0,200.0,200.0,200.0,300.0,4640.0,1050.0
Kathmandu,Semi-commercial,East,High Access,Unfurnished,Kathmandu,7,Thapagaun,6.0,2.0,5.5,2.0,1.0,3.0,60000000.0,6.0,4000.0,16.5,13.0,500.0,2000.0,100.0,100.0,100.0,100.0,100.0,100.0,2000.0,480.0
Kathmandu,Semi-commercial,West,High Access,Unfurnished,Kathmandu,31,Sinamangal,12.0,4.0,5.0,3.0,1.0,4.0,39500000.0,4.5,4000.0,23.5,10.0,100.0,300.0,100.0,2000.0,100.0,100.0,50.0,100.0,1000.0,100.0
Kathmandu,Residential,East,High Access,Unfurnished,Gokarneshwor,5,Jorpati,11.0,4.0,4.0,1.0,3.0,4.0,40000000.0,6.0,4991.0,4.0,13.0,1000.0,5000.0,238.0,4000.0,500.0,500.0,500.0,500.0,2000.0,4000.0
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,4,Sukedhara,5.0,2.0,3.5,2.0,2.0,2.5,65000000.0,4.23,1026.75,10.0,36.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,East,High Access,Unfurnished,Kathmandu,10,Mid Baneshowr,10.0,2.0,4.0,2.0,2.0,3.0,220000000.0,9.0,10000.0,22.0,50.0,50.0,1000.0,50.0,1000.0,100.0,100.0,50.0,100.0,2200.0,410.0
Kathmandu,Commercial,West,High Access,Unfurnished,Kathmandu,31,Mid Baneshowr,10.0,2.0,4.0,2.0,2.0,3.0,13000000.0,22.0,1369.0,22.0,50.0,100.0,1000.0,100.0,1000.0,100.0,100.0,50.0,100.0,2000.0,430.0
Kathmandu,Semi-commercial,West,High Access,Unfurnished,Kirtipur,2,Kirtipur,5.0,2.0,3.0,2.0,2.0,2.5,322500000.0,50.0,1369.0,3.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North,High Access,Unfurnished,Kathmandu,13,Tahachal,4.0,1.0,5.0,1.0,2.0,3.0,70000000.0,6.85,1369.0,10.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Semi Furnished,Kathmandu,13,Tahachal,5.0,1.0,5.0,1.0,2.0,3.0,75000000.0,9.0,2139.0625,11.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,West,High Access,Semi Furnished,Kathmandu,14,Kuleshwor,7.0,2.0,3.5,2.0,2.0,6.0,240000000.0,9.5,1369.0,10.0,65.6,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,High Access,Semi Furnished,Kathmandu,13,Tahachal,4.0,1.0,5.0,1.0,2.0,2.5,55000000.0,4.0,1369.0,11.0,16.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,High Access,Semi Furnished,Kathmandu,16,Chamati,6.5,1.5,5.0,1.0,2.0,2.5,42500000.0,5.0,1026.75,10.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,Low Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,1.0,5.0,2.0,2.0,2.5,45000000.0,5.0,1197.87,3.0,13.0,3000.0,8000.0,50.0,4000.0,50.0,50.0,50.0,510.0,6000.0,1910.0
Kathmandu,Residential,East,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,1.0,6.0,2.0,5.0,2.5,132500000.0,16.0,2053.5,1.0,13.0,1000.0,10000.0,50.0,5000.0,50.0,50.0,50.0,50.0,5000.0,2730.0
Kathmandu,Residential,East,High Access,Full Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,6.0,2.0,2.0,2.5,48500000.0,6.0,1369.0,1.0,16.0,1000.0,8000.0,50.0,5000.0,50.0,50.0,50.0,350.0,4000.0,2330.0
Kathmandu,Residential,South-West,Low Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,1.0,6.0,2.0,3.0,2.5,60000000.0,8.5,1711.25,2.0,13.0,3000.0,10000.0,180.0,5000.0,180.0,260.0,260.0,280.0,6000.0,2740.0
Kathmandu,Residential,South-East,High Access,Full Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,6.0,3.0,3.0,3.5,65000000.0,6.0,3200.0,3.0,13.0,2000.0,8000.0,50.0,4000.0,50.0,50.0,50.0,50.0,5000.0,1530.0
Kathmandu,Semi-commercial,South,High Access,Semi Furnished,Kathmandu,16,Nayabazar,12.0,1.0,5.0,1.0,3.0,3.0,32500000.0,3.0,1369.0,19.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Full Furnished,Budhanilkantha,8,Budhanilkantha,5.0,1.0,4.0,2.0,3.0,3.5,95000000.0,11.5,1711.25,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Gokarneshwor,6,Jorpati,4.0,1.0,1.0,1.0,2.0,1.5,13500000.0,2.5,855.6225,4.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,4,Dhumbarahi,6.0,2.0,3.0,2.0,2.0,2.5,39000000.0,5.0,1197.8,16.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,East,High Access,Unfurnished,Kathmandu,4,Dhumbarahi,8.0,3.0,4.0,2.5,2.0,4.0,60000000.0,6.0,1540.12,16.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North,High Access,Semi Furnished,Kathmandu,16,Balaju,12.0,2.0,3.0,2.0,1.0,3.0,16500000.0,2.5,1026.75,7.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,South,High Access,Semi Furnished,Kathmandu,22,New Road,7.0,5.0,4.5,2.0,1.0,5.0,105000000.0,1.75,410.7,26.0,26.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,North,High Access,Semi Furnished,Kathmandu,4,Baluwatar,5.0,1.0,4.0,1.0,3.0,3.0,25000000.0,2.5,855.62,5.0,18.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,East,High Access,Full Furnished,Kathmandu,15,Dallu,10.5,1.0,8.0,1.0,1.0,4.0,75000000.0,8.5,1026.75,7.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Semi Furnished,Kathmandu,16,Nayabazar,10.0,1.0,5.0,1.0,3.0,2.5,25000000.0,3.1,1369.0,19.0,10.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,East,High Access,Semi Furnished,Kathmandu,16,Nayabazar,10.0,1.0,5.0,1.0,3.0,4.5,61000000.0,5.75,9100.0,19.0,26.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Semi Furnished,Tarkeshwor,11,Manmaiju,15.0,2.0,7.0,1.0,1.0,2.5,35000000.0,4.0,1369.0,17.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,South-East,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,4.0,1.0,5.0,2.0,3.0,2.5,45000000.0,4.75,2600.0,2.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kathmandu,4,Sukedhara,12.0,2.0,4.0,1.0,5.0,3.0,77000000.0,11.0,1369.0,23.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,East,High Access,Full Furnished,Kageshwori Manohara,7,Kadaghari,6.0,2.0,3.5,2.0,4.0,2.5,140000000.0,14.0,4150.0,15.0,36.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Commercial,East,High Access,Unfurnished,Kathmandu,6,Boudha,6.5,3.0,4.0,2.0,2.0,2.5,135000000.0,14.5,2993.24,11.0,26.0,1000.0,4000.0,598.0,1000.0,500.0,500.0,500.0,500.0,500.0,2000.0
Kathmandu,Residential,East,Low Access,Unfurnished,Kageshwori Manohara,6,Gothatar,10.0,2.0,3.0,2.0,1.0,3.0,30000000.0,3.5,2316.77,4.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Semi Furnished,Gokarneshwor,9,Boudha,6.0,2.0,4.0,2.0,2.0,2.5,27000000.0,4.0,1197.8375,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kageshwori Manohara,5,Thali,5.0,2.0,2.0,1.0,2.0,2.5,17000000.0,1.0,1026.0,10.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Kageshwori Manohara,8,Gothatar,2.0,1.0,1.0,1.0,2.0,1.0,17500000.0,3.3,2316.77,3.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,High Access,Unfurnished,Kathmandu,16,Nayabazar,10.0,1.0,5.0,1.0,3.0,4.5,40000000.0,4.1,1369.0,19.0,8.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Unfurnished,Budhanilkantha,10,Kapan,4.0,1.0,2.0,1.0,3.0,2.0,22500000.0,2.32,855.625,4.0,26.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,Low Access,Unfurnished,Kageshwori Manohara,8,Gothatar,2.0,1.0,1.0,1.0,2.0,1.0,17500000.0,1.0,1964.51,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,West,High Access,Semi Furnished,Kathmandu,16,Nayabazar,10.0,1.0,5.0,1.0,3.0,3.5,27500000.0,1.6,1369.0,19.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Semi-commercial,East,High Access,Semi Furnished,Kathmandu,16,Sorakhutte,7.0,1.0,7.5,3.0,2.0,3.5,45000000.0,3.75,1026.75,17.0,20.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,East,High Access,Semi Furnished,Tarkeshwor,11,Manmaiju,15.0,2.0,7.0,1.0,1.0,2.5,18500000.0,2.65,1369.0,17.0,10.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,North,High Access,Unfurnished,Kathmandu,26,Samakhusi,15.0,3.0,8.0,1.0,2.0,4.0,35000000.0,4.0,1197.875,14.0,14.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,South,High Access,Unfurnished,Budhanilkantha,2,Budhanilkantha,6.0,1.0,4.0,2.0,3.0,3.0,100000000.0,14.5,1711.25,23.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,South-East,High Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,5.0,4.0,2.0,1.0,2.5,35000000.0,4.0,1197.87,2.0,16.0,1000.0,10000.0,50.0,5000.0,50.0,50.0,50.0,50.0,5000.0,2730.0
Kathmandu,Semi-commercial,West,High Access,Unfurnished,Kathmandu,16,Nayabazar,10.0,1.0,5.0,1.0,3.0,2.5,26000000.0,3.0,1369.0,19.0,10.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,Low Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,6.0,2.0,5.0,2.0,2.0,2.5,40000000.0,4.2,1197.87,3.0,13.0,3000.0,8000.0,50.0,4000.0,50.0,50.0,450.0,550.0,50.0,1940.0
Kathmandu,Residential,South,High Access,Unfurnished,Kathmandu,15,Dallu,9.0,1.0,4.0,1.0,3.0,3.0,30000000.0,6.0,1026.75,22.0,10.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Kathmandu,Residential,West,Low Access,Semi Furnished,Budhanilkantha,8,Budhanilkantha,4.0,1.0,4.0,1.0,1.0,2.5,37500000.0,4.0,1197.87,1.0,13.0,3000.0,8000.0,50.0,4000.0,50.0,50.0,410.0,190.0,4000.0,3600.0
