location_raw,facing,price_amount_npr,price_unit,road_width_feet,road_surface,land_size_aana,district
"Budhanilkantha, Kathmandu",West,5200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Harisiddhi, Lalitpur",South-West,4500000.0,per_aana,10.0,Dhalan,,Lalitpur
"Tinkune, Kathmandu",South,7800000.0,per_aana,,,4.2,Kathmandu
"Minbhawan, Kathmandu",East,7500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Thimi, Bhaktapur",South,4600000.0,per_aana,20.0,Dhalan,3.3,Bhaktapur
"Sundarijal, Kathmandu",South,600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Santari, Kathmandu",,1700000.0,per_aana,13.0,Soil Stabilized,4.1,Kathmandu
"Tinchuli, Kathmandu",,4500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Danchhi, Kathmandu",,7500000.0,total,13.0,Dhalan,,Kathmandu
"Panitanki, Bhaktapur",North-West,4200000.0,per_aana,13.0,Black Topped,7.2,Bhaktapur
"Bhaisepati, Lalitpur",South,3450000.0,per_aana,13.0,Black Topped,,Lalitpur
"Bhangal , Kathmandu",East,3800000.0,per_aana,,,,Kathmandu
"Ganesh Chowk, Kathmandu",North,6500000.0,per_aana,22.0,Black Topped,,Kathmandu
"Thimi, Bhaktapur",West,3800000.0,per_aana,12.0,Dhalan,3.2,Bhaktapur
"Devchuli, Nawalpur",South,3300000.0,total,20.0,Gravelled,1.2,Unknown
"Patneri, Kaski",South,2500000.0,per_aana,15.0,Paved,5.3,Unknown
"Mulpani, Kathmandu",West,5500000.0,per_aana,18.0,Black Topped,6.1,Kathmandu
"Jorpati, Kathmandu",North-East,2500000.0,per_aana,15.0,Black Topped,,Kathmandu
"Raniban, Kathmandu",North,6200000.0,per_aana,22.0,Black Topped,7.3,Kathmandu
"Raniban, Kathmandu",West,5300000.0,per_aana,22.0,Dhalan,,Kathmandu
"Budhanilkantha, Kathmandu",South-East,5200000.0,per_aana,13.0,Paved,,Kathmandu
"Lamatar, Lalitpur",South,2500000.0,per_aana,13.0,Dhalan,2.2,Lalitpur
"Italitar, Kathmandu",East,4200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Naxal, Kathmandu",South,10000000.0,per_aana,13.0,Dhalan,,Kathmandu
"Tokha, Kathmandu",East,2600000.0,per_aana,14.0,Dhalan,,Kathmandu
"Paiyatar, Kathmandu",North-East,3700000.0,per_aana,14.0,Gravelled,3.2,Kathmandu
"Birtamode, Jhapa",,3500000.0,total,16.0,Dhalan,0.9,Unknown
"Kirtipur, Kathmandu",East,2600000.0,per_aana,20.0,Dhalan,,Kathmandu
"Chapali, Kathmandu",South-West,5000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Lubhu, Lalitpur",West,2800000.0,per_aana,20.0,Gravelled,,Lalitpur
"Lubhu, Lalitpur",North,2300000.0,per_aana,12.0,Gravelled,,Lalitpur
"Bhimdhunga, Kathmandu",South,,,14.0,Soil Stabilized,,Kathmandu
"Banasthali, Kathmandu",East,6500000.0,per_aana,14.0,Dhalan,,Kathmandu
"Maharajgunj, Kathmandu",South,250000.0,per_sqm,32.0,Paved,,Kathmandu
"Bafal, Kathmandu",South,140000.0,per_sqm,26.0,Paved,,Kathmandu
"Bafal, Kathmandu",South,150000.0,per_sqm,26.0,Paved,,Kathmandu
"Budhanilkantha, Kathmandu",East,5000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Lamatar, Lalitpur",East,1550000.0,per_aana,13.0,Gravelled,,Lalitpur
"Bungamati, Lalitpur",North-West,1600000.0,per_aana,,,13.1,Lalitpur
"Pharping, Kathmandu",South-East,250000.0,per_aana,19.0,Black Topped,,Kathmandu
"Goldhunga, Kathmandu",North-East,1350000.0,per_aana,7.0,Soil Stabilized,,Kathmandu
"Thankot, Kathmandu",South,2700000.0,per_aana,13.0,Gravelled,3.2,Kathmandu
"Panipokhari, Kathmandu",East,8300000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Bhangal , Kathmandu",North,3600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Budhanilkantha, Kathmandu",East,4500000.0,per_aana,,,,Kathmandu
"Sudal, Bhaktapur",North,1950000.0,per_aana,15.0,Gravelled,,Bhaktapur
"Sundarbasti, Kathmandu",South-West,5500000.0,per_aana,13.0,Paved,,Kathmandu
"Bhangal , Kathmandu",East,4300000.0,per_aana,16.0,Paved,,Kathmandu
"Bhangal , Kathmandu",South,5000000.0,per_aana,20.0,Paved,,Kathmandu
"Mandikhatar, Kathmandu",,5000000.0,per_aana,20.0,Paved,,Kathmandu
"Kalanki, Kathmandu",North,3600000.0,per_aana,10.0,Gravelled,5.2,Kathmandu
"Kalanki, Kathmandu",North,3600000.0,per_aana,10.0,Gravelled,4.2,Kathmandu
"Mandikhatar, Kathmandu",East,5700000.0,per_aana,12.0,Black Topped,4.3,Kathmandu
"Baluwakhani, Kathmandu",North,5600000.0,per_aana,20.0,Black Topped,,Kathmandu
"Bansbari, Kathmandu",South,6000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Maharajgunj, Kathmandu",North-West,7500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Bishnumati Bridge, Kathmandu",East,3700000.0,per_aana,16.0,Black Topped,,Kathmandu
"New Baneshwor, Kathmandu",West,7500000.0,per_aana,12.0,Paved,,Kathmandu
"Kaushaltar, Bhaktapur",North,5000000.0,per_aana,13.0,Paved,3.2,Bhaktapur
"Imadol, Lalitpur",North,4000000.0,per_aana,13.0,Paved,2.3,Lalitpur
"Lokanthali, Bhaktapur",West,4500000.0,per_aana,13.0,Paved,4.2,Bhaktapur
"Lokanthali, Bhaktapur",East,5500000.0,per_aana,22.0,Paved,4.2,Bhaktapur
"Gothatar, Kathmandu",East,6200000.0,per_aana,16.0,Paved,,Kathmandu
"Thulobharyang, Kathmandu",South,4800000.0,per_aana,13.0,Dhalan,2.3,Kathmandu
"Gothatar, Kathmandu",West,6500000.0,per_aana,16.0,Paved,4.2,Kathmandu
"Kitini, Lalitpur",South-East,2000000.0,per_aana,17.0,Dhalan,,Lalitpur
"Mulpani, Kathmandu",South-West,5300000.0,per_aana,18.0,Black Topped,6.1,Kathmandu
"Gothatar, Kathmandu",South,6500000.0,per_aana,20.0,Paved,,Kathmandu
"Gothatar, Kathmandu",South,6500000.0,per_aana,20.0,Paved,4.2,Kathmandu
"Gothatar, Kathmandu",East,6000000.0,per_aana,13.0,Dhalan,,Kathmandu
"Harisiddhi, Lalitpur",South,3400000.0,per_aana,13.0,Paved,3.2,Lalitpur
"Budhanilkantha, Kathmandu",West,7000000.0,per_aana,20.0,Paved,,Kathmandu
"Harisiddhi, Lalitpur",North,3600000.0,per_aana,13.0,Soil Stabilized,3.3,Lalitpur
"Harisiddhi, Lalitpur",South,3500000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Harisiddhi, Lalitpur",South,3000000.0,per_aana,13.0,Gravelled,4.2,Lalitpur
"Harisiddhi, Lalitpur",South-West,3500000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Harisiddhi, Lalitpur",South,3000000.0,per_aana,13.0,Soil Stabilized,4.3,Lalitpur
"Harisiddhi, Lalitpur",South,3300000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Harisiddhi, Lalitpur",North,2900000.0,per_aana,13.0,Soil Stabilized,3.3,Lalitpur
"Harisiddhi, Lalitpur",South,3000000.0,per_aana,12.0,Gravelled,4.3,Lalitpur
"Harisiddhi, Lalitpur",North,2900000.0,per_aana,13.0,Soil Stabilized,4.2,Lalitpur
"Harisiddhi, Lalitpur",South,3300000.0,per_aana,13.0,Dhalan,,Lalitpur
"Harisiddhi, Lalitpur",North,3200000.0,per_aana,,,3.1,Lalitpur
"Harisiddhi, Lalitpur",South,2600000.0,per_aana,,,,Lalitpur
"Budhanilkantha, Kathmandu",South,5200000.0,per_aana,14.0,Black Topped,,Kathmandu
"Harisiddhi, Lalitpur",West,2800000.0,per_aana,13.0,Gravelled,3.3,Lalitpur
"Harisiddhi, Lalitpur",West,3400000.0,per_aana,13.0,Dhalan,,Lalitpur
"Harisiddhi, Lalitpur",North-West,3500000.0,per_aana,12.0,Dhalan,,Lalitpur
"Kalanki, Kathmandu",West,4300000.0,per_aana,14.0,Dhalan,,Kathmandu
"Bafal, Kathmandu",West,5000000.0,per_aana,13.0,Dhalan,,Kathmandu
"Tikathali, Lalitpur",North-West,3700000.0,per_aana,12.0,Gravelled,3.3,Lalitpur
"Machhe Gaun, Kathmandu",North-West,2900000.0,per_aana,26.0,Gravelled,4.2,Kathmandu
"Nil Barahi Mandir, Bhaktapur",South,2800000.0,per_aana,13.0,Paved,3.1,Bhaktapur
"Bhangal , Kathmandu",East,4500000.0,per_aana,13.0,Black Topped,3.5,Kathmandu
"Budhanilkantha, Kathmandu",South-West,6100000.0,per_aana,14.0,Black Topped,,Kathmandu
"Chapali, Kathmandu",South-West,5100000.0,per_aana,13.0,Black Topped,,Kathmandu
"Baluwakhani, Kathmandu",East,3800000.0,per_aana,13.0,Paved,,Kathmandu
"Baluwakhani, Kathmandu",South,3800000.0,per_aana,13.0,Paved,,Kathmandu
"Thulobharyang, Kathmandu",South,4500000.0,per_aana,14.0,Dhalan,,Kathmandu
"Thimi, Bhaktapur",South-East,3700000.0,per_aana,12.0,Gravelled,,Bhaktapur
"Thimi, Bhaktapur",South-East,3700000.0,per_aana,12.0,Gravelled,4.1,Bhaktapur
"Thimi, Bhaktapur",South-East,3700000.0,per_aana,12.0,Dhalan,3.3,Bhaktapur
"Dadhikot, Bhaktapur",East,4500000.0,per_aana,20.0,Gravelled,3.2,Bhaktapur
"Birendranagar, Chitwan",North-West,,,,Black Topped,,Unknown
"Rabi Bhawan, Kathmandu",West,5200000.0,per_aana,10.0,Black Topped,,Kathmandu
"Hattiban, Lalitpur",West,3500000.0,per_aana,13.0,Dhalan,,Lalitpur
"Bagdol, Lalitpur",East,4500000.0,per_aana,13.0,Dhalan,,Lalitpur
"Narayantar, Kathmandu",North,5000000.0,per_aana,20.0,Soil Stabilized,,Kathmandu
"Imadol, Lalitpur",South,37000000.0,total,22.0,Paved,,Lalitpur
"Bouddha, Kathmandu",South,,,12.0,Black Topped,,Kathmandu
"Changunarayan, Bhaktapur",South,2500000.0,per_aana,20.0,Black Topped,,Bhaktapur
"Bansbari, Kathmandu",West,6200000.0,per_aana,13.0,Black Topped,,Kathmandu
"Imadol, Lalitpur",South,3000000.0,per_aana,16.0,Dhalan,,Lalitpur
"Imadol, Lalitpur",South,2800000.0,per_aana,16.0,Dhalan,,Lalitpur
"Imadol, Lalitpur",West,16500000.0,total,13.0,Paved,,Lalitpur
"Imadol, Lalitpur",North-West,4700000.0,per_aana,13.0,Paved,,Lalitpur
"Imadol, Lalitpur",South,5000000.0,per_aana,22.0,Paved,3.5,Lalitpur
"Budhanilkantha, Kathmandu",South-West,4500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Deuwa Chowk, Kathmandu",South,5500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Hattiban, Lalitpur",North,4300000.0,per_aana,16.0,Dhalan,3.3,Lalitpur
"Taukhel, Lalitpur",North-East,2800000.0,per_aana,20.0,Dhalan,,Lalitpur
"Taukhel, Lalitpur",South,2700000.0,per_aana,16.0,Dhalan,3.4,Lalitpur
"Imadol, Lalitpur",South,4500000.0,per_aana,20.0,Dhalan,,Lalitpur
"Tokha, Kathmandu",South,5800000.0,per_aana,14.0,Dhalan,,Kathmandu
"Setipakha, Lalitpur",East,5800000.0,per_aana,20.0,Gravelled,8.3,Lalitpur
"Chandragiri, Kathmandu",South,3350000.0,per_aana,13.0,Black Topped,,Kathmandu
"Bhaisepati, Lalitpur",South,3450000.0,per_aana,20.0,Black Topped,,Lalitpur
"Syuchatar, Kathmandu",East,4600000.0,per_aana,10.0,Soil Stabilized,,Kathmandu
"Pasikot, Kathmandu",East,4500000.0,per_aana,13.0,Gravelled,5.3,Kathmandu
"Sanagaun, Lalitpur",East,3500000.0,per_aana,20.0,Dhalan,,Lalitpur
"Thankot, Kathmandu",South-East,2800000.0,per_aana,13.0,Dhalan,,Kathmandu
"Dhumbarahi, Kathmandu",South-West,,,6.0,Black Topped,5.5,Kathmandu
"Sitapaila, Kathmandu",South,16000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Purano Naikap, Kathmandu",South-East,4600000.0,per_aana,13.0,Dhalan,3.3,Kathmandu
"Thankot, Kathmandu",East,2800000.0,per_aana,13.0,Dhalan,3.2,Kathmandu
"Balkot, Bhaktapur",North-East,5500000.0,per_aana,13.0,Paved,5.1,Bhaktapur
"Bhutkhel , Kathmandu",South,3800000.0,per_aana,26.0,Gravelled,,Kathmandu
"Hattigauda, Kathmandu",South,2800000.0,per_aana,10.0,Gravelled,9.2,Kathmandu
"Pasikot, Kathmandu",,2200000.0,per_aana,,,,Kathmandu
"Kirtipur, Kathmandu",South-East,2600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Kirtipur, Kathmandu",South-East,2600000.0,per_aana,13.0,Soil Stabilized,4.1,Kathmandu
"Kirtipur, Kathmandu",South-East,2600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Kirtipur, Kathmandu",South-East,3000000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Kirtipur, Kathmandu",South-East,3000000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Kirtipur, Kathmandu",East,2600000.0,per_aana,,,,Kathmandu
"Kirtipur, Kathmandu",North,2300000.0,per_aana,13.0,Soil Stabilized,4.1,Kathmandu
"Kirtipur, Kathmandu",East,2600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Tokha, Kathmandu",East,3800000.0,per_aana,26.0,Gravelled,,Kathmandu
"Kapan, Kathmandu",East,4500000.0,per_aana,12.0,Soil Stabilized,,Kathmandu
"Lubhu, Lalitpur",South,3000000.0,per_aana,12.0,Dhalan,,Lalitpur
"Basundhara, Kathmandu",West,18500000.0,per_aana,33.0,Gravelled,,Kathmandu
"Chobhar, Kathmandu",North,3500000.0,per_aana,20.0,Gravelled,5.3,Kathmandu
"Balwa, Dhanusa",North,500000.0,per_dhur,12.0,Soil Stabilized,0.7,Unknown
"Gyaneshwor, Kathmandu",South,,,12.0,Dhalan,4.2,Kathmandu
"Jorpati, Kathmandu",South-West,200000.0,per_year,20.0,Dhalan,,Kathmandu
"Jorpati, Kathmandu",South,240000.0,per_sqm,40.0,Black Topped,,Kathmandu
"Muhanpokhari, Kathmandu",South,3200000.0,per_aana,13.0,Dhalan,,Kathmandu
"Kageshwori, Kathmandu",West,32500000.0,total,,,,Kathmandu
"Dhapakhel, Lalitpur",West,3500000.0,per_aana,13.0,Gravelled,3.1,Lalitpur
"Jorpati, Kathmandu",South,5500000.0,per_sqm,18.0,Dhalan,3.2,Kathmandu
"Hattiban, Lalitpur",North,4500000.0,per_aana,22.0,Paved,4.2,Lalitpur
"Imadol, Lalitpur",East,5500000.0,per_aana,22.0,Paved,,Lalitpur
"Imadol, Lalitpur",West,5500000.0,per_aana,20.0,Paved,,Lalitpur
"Imadol, Lalitpur",East,4500000.0,per_aana,16.0,Alley,,Lalitpur
"Bageshwori, Bhaktapur",East,1200000.0,per_aana,20.0,Dhalan,,Bhaktapur
"Matatirtha, Kathmandu",South,,,13.0,Gravelled,,Kathmandu
"Imadol, Lalitpur",East,4200000.0,per_aana,,,5.2,Lalitpur
"Bhaisepati, Lalitpur",South,4500000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Siddhartha Colony, Kathmandu",North,5600000.0,per_aana,13.0,Black Topped,,Kathmandu
"Thankot, Kathmandu",North,,,13.0,Gravelled,,Kathmandu
"Guheshwori, Kathmandu",East,,,,Black Topped,4.1,Kathmandu
"Ramkot, Kathmandu",South-West,2300000.0,per_aana,12.0,Gravelled,,Kathmandu
"Bhangal , Kathmandu",North-West,5000000.0,per_aana,13.0,Black Topped,5.5,Kathmandu
"Phutung, Kathmandu",South,5000000.0,total,20.0,Black Topped,,Kathmandu
"Mulpani, Kathmandu",South,4500000.0,per_aana,26.0,Black Topped,9.1,Kathmandu
"Bairikhel, Bhaktapur",East,3500000.0,per_aana,20.0,Gravelled,3.2,Bhaktapur
"Pikhel, Bhaktapur",West,2500000.0,per_aana,13.0,Gravelled,,Bhaktapur
"Butwal, Rupandehi",,400000.0,per_dhur,60.0,Black Topped,,Unknown
"Budhanilkantha, Kathmandu",South,5200000.0,per_aana,14.0,Black Topped,,Kathmandu
"Thahity, Kathmandu",East,4500000.0,per_aana,12.0,Paved,,Kathmandu
"New Baneshwor, Kathmandu",North,7500000.0,per_aana,12.0,Alley,,Kathmandu
"Grande Hospital, Kathmandu",South,6000000.0,per_aana,20.0,Dhalan,,Kathmandu
"Lazimpat, Kathmandu",South,9000000.0,per_aana,13.0,Black Topped,11.3,Kathmandu
"Bageshwori, Bhaktapur",North,2300000.0,per_aana,6.0,Paved,,Bhaktapur
"Hattiban, Lalitpur",South,3800000.0,per_aana,12.0,Dhalan,3.2,Lalitpur
"Hattiban, Lalitpur",North,3800000.0,per_aana,12.0,Soil Stabilized,,Lalitpur
"Hattiban, Lalitpur",West,3800000.0,per_aana,20.0,Gravelled,4.2,Lalitpur
"Imadol, Lalitpur",South,5000000.0,per_aana,16.0,Gravelled,,Lalitpur
"Hattiban, Lalitpur",East,3500000.0,per_aana,12.0,Gravelled,4.2,Lalitpur
"Lamatar, Lalitpur",West,2500000.0,per_aana,12.0,Soil Stabilized,,Lalitpur
"Mid Baneshwor, Kathmandu",,10000000.0,per_aana,13.0,Black Topped,6.1,Kathmandu
"Nakhudole, Lalitpur",,4500000.0,per_aana,16.0,Black Topped,,Lalitpur
"Salyanthan Plotting, Kathmandu",West,2800000.0,per_aana,16.0,Dhalan,,Kathmandu
"Tarkeshwor, Kathmandu",East,600000.0,per_aana,20.0,Soil Stabilized,,Kathmandu
"Bafal, Kathmandu",East,5000000.0,per_aana,13.0,Black Topped,,Kathmandu
"Thimi, Bhaktapur",West,52500000.0,total,20.0,Black Topped,7.3,Bhaktapur
"Mandikhatar, Kathmandu",East,3200000.0,per_aana,13.0,Dhalan,,Kathmandu
"Bhaisepati, Kavrepalanchok",East,325000.0,per_aana,20.0,Soil Stabilized,4.2,Unknown
"Bhaisepati, Lalitpur",North,3450000.0,per_aana,11.0,Gravelled,,Lalitpur
"Bhaisepati, Kavrepalanchok",East,475000.0,per_aana,20.0,Soil Stabilized,,Unknown
"Budhanilkantha, Kathmandu",West,4600000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Godamchaur, Lalitpur",West,1830000.0,per_aana,20.0,Soil Stabilized,3.1,Lalitpur
"Kalanki, Kathmandu",South,4000000.0,per_aana,13.0,Dhalan,,Kathmandu
"Sinamangal, Kathmandu",West,8000000.0,per_aana,13.0,Paved,5.2,Kathmandu
"Syuchatar, Kathmandu",,4200000.0,per_aana,12.0,Black Topped,,Kathmandu
"Sanothimi, Bhaktapur",,4900000.0,per_aana,26.0,Black Topped,11.2,Bhaktapur
"Harisiddhi, Lalitpur",,2400000.0,per_aana,4.0,Alley,,Lalitpur
"Narayanthan , Kathmandu",East,4200000.0,per_aana,12.0,Black Topped,,Kathmandu
"Mulpani, Kathmandu",East,5000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Mandikhatar, Kathmandu",East,5500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Rudreshwor, Kathmandu",East,5500000.0,per_aana,12.0,Soil Stabilized,10.3,Kathmandu
"Changathali, Lalitpur",South,2700000.0,per_aana,12.0,Dhalan,6.2,Lalitpur
"Mulpani, Kathmandu",East,6000000.0,per_aana,25.0,Black Topped,,Kathmandu
"Mulpani, Kathmandu",North-East,2000000.0,per_aana,20.0,Gravelled,,Kathmandu
"Sanagaun, Lalitpur",West,2600000.0,per_aana,12.0,Gravelled,,Lalitpur
"Godamchaur, Lalitpur",West,1830000.0,per_aana,20.0,Gravelled,4.2,Lalitpur
"Bode, Bhaktapur",North,,,20.0,Paved,,Bhaktapur
"Sanothimi, Bhaktapur",South,4100000.0,per_aana,13.0,Paved,3.1,Bhaktapur
"Dhobighat, Lalitpur",East,,,12.0,Black Topped,,Lalitpur
"Dhungeadda, Kathmandu",South,3500000.0,per_aana,12.0,Gravelled,,Kathmandu
"Jharuwarasi, Lalitpur",South-East,1900000.0,per_aana,16.0,Dhalan,4.1,Lalitpur
"Balambu, Kathmandu",East,3100000.0,per_aana,11.0,Black Topped,3.3,Kathmandu
"Gatthaghar, Bhaktapur",South,5600000.0,per_aana,16.0,Black Topped,,Bhaktapur
"Hattigauda, Kathmandu",East,4500000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Dhapasi, Kathmandu",West,3000000.0,per_aana,13.0,Black Topped,3.2,Kathmandu
"Lazimpat, Kathmandu",North,6500000.0,per_aana,13.0,Black Topped,5.2,Kathmandu
"Purano Naikap, Kathmandu",South,2800000.0,per_aana,13.0,Black Topped,5.2,Kathmandu
"Naya Naikap, Kathmandu",South-East,4500000.0,per_aana,13.0,Dhalan,3.3,Kathmandu
"Batar, Nuwakot",West,9000000.0,per_aana,,,,Unknown
"Kalanki, Kathmandu",South,3700000.0,per_aana,13.0,Black Topped,,Kathmandu
"Sitapaila, Kathmandu",South-East,4300000.0,per_aana,13.0,Black Topped,3.1,Kathmandu
"Harisiddhi, Lalitpur",West,3800000.0,per_aana,14.0,Gravelled,4.2,Lalitpur
"Sanagaun Lubhu, Lalitpur",South,3700000.0,per_aana,12.0,Gravelled,9.3,Lalitpur
"Tokha, Kathmandu",East,3700000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Nil Barahi Mandir, Bhaktapur",East,5200000.0,per_aana,24.0,Soil Stabilized,,Bhaktapur
"Imadol, Lalitpur",South,4500000.0,per_aana,13.0,Gravelled,,Lalitpur
"Sitapaila, Kathmandu",North-West,4300000.0,per_aana,16.0,Black Topped,4.2,Kathmandu
"Budhanilkantha, Kathmandu",East,5000000.0,per_aana,13.0,Black Topped,3.2,Kathmandu
"Chapali, Kathmandu",North-East,4500000.0,per_aana,13.0,Soil Stabilized,,Kathmandu
"Tikathali, Lalitpur",West,4200000.0,per_aana,13.0,Dhalan,8.2,Lalitpur
"Thimi, Bhaktapur",North,5500000.0,per_aana,26.0,Black Topped,4.3,Bhaktapur
"Kapan, Kathmandu",South-West,3500000.0,per_aana,10.0,Gravelled,4.3,Kathmandu
"Deuwa chowk, Kathmandu",East,3700000.0,per_aana,13.0,Dhalan,3.2,Kathmandu
"Hattigauda, Kathmandu",North,3800000.0,per_aana,12.0,Dhalan,4.2,Kathmandu
"Bhangal , Kathmandu",West,4200000.0,per_aana,20.0,Dhalan,4.2,Kathmandu
"Chapali, Kathmandu",North,4600000.0,per_aana,20.0,Dhalan,,Kathmandu
"Chapali, Kathmandu",South,4800000.0,per_aana,15.0,Soil Stabilized,,Kathmandu
"Balkumari, Lalitpur",East,3500000.0,per_aana,20.0,Black Topped,,Lalitpur
"Chobhar, Kathmandu",South-West,,,20.0,Black Topped,,Kathmandu
"Ganesh Chowk, Kathmandu",West,,,12.0,Paved,,Kathmandu
"Harisiddhi, Lalitpur",North,3400000.0,per_aana,13.0,Soil Stabilized,3.2,Lalitpur
"Harisiddhi, Lalitpur",North,3400000.0,per_aana,13.0,Soil Stabilized,4.1,Lalitpur
"Harisiddhi, Lalitpur",West,2800000.0,per_aana,13.0,Dhalan,,Lalitpur
"Sangla, Kathmandu",South,2750000.0,per_aana,,,,Kathmandu
"Budhanilkantha, Kathmandu",East,5500000.0,per_aana,14.0,Dhalan,,Kathmandu
"Chhaling, Bhaktapur",North-East,1000000.0,per_aana,,Black Topped,,Bhaktapur
"Pasikot, Kathmandu",West,4500000.0,per_aana,20.0,Black Topped,,Kathmandu
"Lubhu, Lalitpur",North,2600000.0,per_aana,20.0,Gravelled,,Lalitpur
"Lubhu, Lalitpur",North,2700000.0,per_aana,20.0,Gravelled,,Lalitpur
"Nagdaha, Lalitpur",East,3000000.0,per_aana,16.0,Soil Stabilized,,Lalitpur
"Changathali, Lalitpur",West,3000000.0,per_aana,16.0,Soil Stabilized,,Lalitpur
"New Baneshwor, Kathmandu",East,7500000.0,per_aana,22.0,Black Topped,5.1,Kathmandu
"Dhumbarahi, Kathmandu",South,31500000.0,total,13.0,Black Topped,4.2,Kathmandu
"Sanothimi, Bhaktapur",West,5700000.0,per_aana,22.0,Soil Stabilized,,Bhaktapur
"Lazimpat, Kathmandu",West,7500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Bhaisepati, Lalitpur",North-East,1200000000.0,total,72.0,Black Topped,,Lalitpur
"Budhanilkantha, Kathmandu",East,5000000.0,per_aana,13.0,Black Topped,4.2,Kathmandu
"Taulung, Kathmandu",South,4500000.0,per_aana,14.0,Dhalan,,Kathmandu
"Tikathali, Lalitpur",North,3800000.0,per_aana,16.0,Dhalan,,Lalitpur
"Lubhu, Lalitpur",South,5500000.0,per_aana,25.0,Paved,3.1,Lalitpur
"Old Baneshwor, Kathmandu",South,,,20.0,Black Topped,,Kathmandu
"Bafal, Kathmandu",South,7500000.0,per_aana,16.0,Black Topped,17.2,Kathmandu
"Dhulikhel, Kavrepalanchok",North-West,,,42.0,Black Topped,,Unknown
"Lubhu, Lalitpur",South,2600000.0,per_aana,13.0,Dhalan,3.3,Lalitpur
"Lubhu, Lalitpur",South,2800000.0,per_aana,13.0,Dhalan,3.1,Lalitpur
"Bafal, Kathmandu",East,5200000.0,per_aana,,,,Kathmandu
"Bafal, Kathmandu",East,5500000.0,per_aana,,,,Kathmandu
"Chapali, Kathmandu",East,5000000.0,per_aana,20.0,Black Topped,,Kathmandu
"Dhapasi, Kathmandu",East,5000000.0,per_aana,22.0,Paved,6.3,Kathmandu
"Hepali Height, Kathmandu",South,8500000.0,per_aana,20.0,Paved,5.2,Kathmandu
"Bhangal , Kathmandu",South,4500000.0,per_aana,13.0,Black Topped,,Kathmandu
"Kalyanpur, Chitwan",East,5000000.0,total,,Black Topped,,Unknown
"Ganesh Chowk, Kathmandu",West,5500000.0,per_aana,13.0,Dhalan,,Kathmandu
"Special chowk, Kathmandu",South,5000000.0,per_aana,12.0,Gravelled,4.1,Kathmandu
"Budhanilkantha, Kathmandu",East,4000000.0,per_aana,,Black Topped,,Kathmandu
"Panauti, Kavrepalanchok",North,800000.0,per_aana,20.0,Gravelled,,Unknown
"Damaitar, Lalitpur",North,,,13.0,Gravelled,,Lalitpur
"Bhimdhunga, Kathmandu",North-East,2000000.0,per_aana,15.0,Black Topped,,Kathmandu
"Budhanilkantha, Kathmandu",South-West,4500000.0,per_aana,12.0,Black Topped,15.2,Kathmandu
"Bhanimandal, Lalitpur",North,6800000.0,per_aana,,,,Lalitpur
"Dhapasi, Kathmandu",South,6000000.0,per_aana,20.0,Paved,,Kathmandu
"Kalanki, Kathmandu",West,4500000.0,total,,,4.3,Kathmandu
"Sanagaun Lubhu, Lalitpur",South,3100000.0,per_aana,13.0,Gravelled,4.2,Lalitpur
"Chapali, Kathmandu",North-East,5000000.0,per_aana,12.0,Black Topped,,Kathmandu
"Bhangal , Kathmandu",South-East,4800000.0,per_aana,13.0,Black Topped,,Kathmandu
"Lubhu, Lalitpur",West,3800000.0,per_aana,14.0,Soil Stabilized,4.3,Lalitpur
"Imadol, Lalitpur",South,3200000.0,per_aana,13.0,Soil Stabilized,,Lalitpur
"Dhapasi, Kathmandu",South-East,5200000.0,per_aana,18.0,Black Topped,,Kathmandu
"Pasikot, Kathmandu",South,4100000.0,per_aana,20.0,Black Topped,,Kathmandu
"Kapan, Kathmandu",East,7000000.0,per_aana,,Black Topped,18.2,Kathmandu
