category,location_raw,district,neighborhood,road_type,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot,road_width_feet,is_wide_road,facing,source,price_segment
land,"Jhulpokhari, Kathmandu",Kathmandu,Jhulpokhari,Low Access,8.2,2300000.0,18860000.0,False,False,False,False,13.0,False,East,nepali_land,1. Budget
land,"Taukhel, Lalitpur",Lalitpur,Taukhel,Unknown,4.1,2500000.0,10250000.0,False,False,False,False,13.0,False,East,nepali_land,1. Budget
land,"Lokanthali, Bhaktapur",Bhaktapur,Lokanthali,Low Access,5.2,6500000.0,33800000.0,False,False,False,False,26.0,False,East,nepali_land,2. Mid-Range
land,"Machhe Gaun, Kathmandu",Kathmandu,Machhe Gaun,High Access,5.2,1850000.0,9620000.0,False,False,False,False,18.0,False,South-East,nepali_land,1. Budget
land,"Sudal, Bhaktapur",Bhaktapur,Sudal,High Access,4.1,2100000.0,8610000.0,False,False,False,False,20.0,False,South-East,nepali_land,1. Budget
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,Low Access,3.3,4200000.0,13860000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Dhapasi, Kathmandu",Kathmandu,Dhapasi,Low Access,5.2,4500000.0,23400000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,Low Access,6.3,4700000.0,29610000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Namgel, Kathmandu",Kathmandu,Budget_Zone,High Access,3.2,2968750.0,9500000.0,False,False,False,False,13.0,False,South,nepali_land,1. Budget
land,"Sirutar, Bhaktapur",Bhaktapur,Sirutar,Low Access,4.2,3700000.0,15540000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,High Access,4.2,4900000.0,20580000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,High Access,5.1,4000000.0,20400000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Gatthaghar, Bhaktapur",Bhaktapur,Gatthaghar,High Access,3.2,4500000.0,14400000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Jhulpokhari, Kathmandu",Kathmandu,Jhulpokhari,Low Access,4.2,2400000.0,10080000.0,False,False,False,False,13.0,False,East,nepali_land,1. Budget
land,"Gatthaghar, Bhaktapur",Bhaktapur,Gatthaghar,Low Access,3.2,5000000.0,16000000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Kamerotar, Bhaktapur",Bhaktapur,Kamerotar,Low Access,4.3,5200000.0,22360000.0,False,False,False,False,20.0,False,South,nepali_land,2. Mid-Range
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,Low Access,6.1,3800000.0,23180000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Thali, Kathmandu",Kathmandu,Thali,Unknown,3.3,2900000.0,9570000.0,False,False,False,False,13.0,False,South-East,nepali_land,1. Budget
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,High Access,6.2,6500000.0,40300000.0,False,False,False,False,20.0,False,South-East,nepali_land,2. Mid-Range
land,"Chandol, Kathmandu",Kathmandu,Chandol,High Access,5.2,7000000.0,36400000.0,False,False,False,False,13.0,False,East,nepali_land,3. High-End
land,"Ramkot, Kathmandu",Kathmandu,Ramkot,High Access,4.3,3000000.0,12900000.0,False,False,False,False,20.0,False,South,nepali_land,1. Budget
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,High Access,3.1,4100000.0,12710000.0,False,False,False,False,16.0,False,East,nepali_land,2. Mid-Range
land,"Suryabinayak, Bhaktapur",Bhaktapur,Suryabinayak,High Access,4.1,4200000.0,17220000.0,False,False,False,False,18.0,False,South-East,nepali_land,2. Mid-Range
land,"Chamati, Kathmandu",Kathmandu,Chamati,High Access,4.3,7300000.0,31390000.0,False,False,False,False,26.0,False,South,nepali_land,3. High-End
land,"Lokanthali, Bhaktapur",Bhaktapur,Lokanthali,Low Access,5.2,4000000.0,20800000.0,False,False,False,False,11.0,False,South,nepali_land,2. Mid-Range
land,"Narayantar, Kathmandu",Kathmandu,Mid_Zone,High Access,5.1,4700000.0,23970000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Pepsicola, Kathmandu",Kathmandu,Pepsicola,Low Access,4.2,5500000.0,23100000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,Low Access,7.3,3800000.0,27740000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Lokanthali, Bhaktapur",Bhaktapur,Lokanthali,Low Access,3.2,4600000.0,14720000.0,False,False,False,False,20.0,False,North-East,nepali_land,2. Mid-Range
land,"Manamaiju, Kathmandu",Kathmandu,Mid_Zone,Unknown,5.1,5500000.0,28050000.0,False,False,False,False,13.0,False,South-West,nepali_land,2. Mid-Range
land,"Pasikot, Kathmandu",Kathmandu,Pasikot,High Access,5.3,4716981.132075472,25000000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Baluwa, Kathmandu",Kathmandu,Outskirt_Zone,Low Access,3.1,950000.0,2945000.0,False,False,False,False,13.0,False,Unknown,nepali_land,1. Budget
land,"Ramkot, Kathmandu",Kathmandu,Ramkot,High Access,3.2,3500000.0,11200000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Harisiddhi, Lalitpur",Lalitpur,Harisiddhi,Low Access,4.2,4000000.0,16800000.0,False,False,False,False,20.0,False,South,nepali_land,2. Mid-Range
land,"Pepsicola, Kathmandu",Kathmandu,Pepsicola,Low Access,4.2,6500000.0,27300000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Hepali Height, Kathmandu",Kathmandu,Hepali Height,Unknown,3.2,6500000.0,20800000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Sirutar, Bhaktapur",Bhaktapur,Sirutar,Low Access,3.2,3100000.0,9920000.0,False,False,False,False,13.0,False,East,nepali_land,1. Budget
land,"Sanagaun, Lalitpur",Lalitpur,Sanagaun,High Access,2.2,5500000.0,12100000.000000002,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Maharajgunj, Kathmandu",Kathmandu,Maharajgunj,High Access,6.3,7600000.0,47880000.0,False,False,False,False,20.0,False,South-East,nepali_land,3. High-End
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,Low Access,3.2,2900000.0,9280000.0,False,False,False,False,13.0,False,North-West,nepali_land,1. Budget
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,High Access,3.2,4000000.0,12800000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Mulpani, Kathmandu",Kathmandu,Mulpani,Low Access,3.3,2500000.0,8250000.0,False,False,False,False,15.0,False,West,nepali_land,1. Budget
land,"Harisiddhi, Lalitpur",Lalitpur,Harisiddhi,High Access,4.2,4200000.0,17640000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Kamerotar, Bhaktapur",Bhaktapur,Kamerotar,High Access,5.2,5500000.0,28600000.0,False,False,False,False,20.0,False,North,nepali_land,2. Mid-Range
land,"Gatthaghar, Bhaktapur",Bhaktapur,Gatthaghar,High Access,6.1,5500000.0,33550000.0,False,False,False,False,10.0,False,West,nepali_land,2. Mid-Range
land,"Dahachowk, Kathmandu",Kathmandu,Budget_Zone,Low Access,5.3,2400000.0,12720000.0,False,False,False,False,12.0,False,Unknown,nepali_land,1. Budget
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,High Access,4.2,4400000.0,18480000.0,False,False,False,False,20.0,False,North,nepali_land,2. Mid-Range
land,"Shital Height, Lalitpur",Lalitpur,Shital Height,Low Access,4.1,4300000.0,17630000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,High Access,4.1,4000000.0,16399999.999999998,False,False,False,False,13.0,False,West,nepali_land,2. Mid-Range
land,"Sanagaun, Lalitpur",Lalitpur,Sanagaun,Low Access,4.2,4200000.0,17640000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Pepsicola, Kathmandu",Kathmandu,Pepsicola,High Access,5.2,6500000.0,33800000.0,False,False,False,False,20.0,False,North-East,nepali_land,2. Mid-Range
land,"Sirutar, Bhaktapur",Bhaktapur,Sirutar,High Access,3.1,3800000.0,11780000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Chapali, Kathmandu",Kathmandu,Chapali,High Access,6.2,5000000.0,31000000.0,False,False,False,False,13.0,False,North-West,nepali_land,2. Mid-Range
land,"Kuleshwor, Kathmandu",Kathmandu,Kuleshwor,High Access,8.2,7500000.0,61499999.99999999,False,False,False,False,16.0,False,North-East,nepali_land,3. High-End
land,"Chapali, Kathmandu",Kathmandu,Chapali,Unknown,4.2,4500000.0,18900000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Guheshwori, Kathmandu",Kathmandu,High_Zone,High Access,2.2,6500000.0,14300000.000000002,False,False,False,False,12.0,False,East,nepali_land,2. Mid-Range
land,"Godawari, Lalitpur",Lalitpur,Godawari,High Access,4.1,2500000.0,10250000.0,False,False,False,False,20.0,False,East,nepali_land,1. Budget
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,High Access,3.1,4000000.0,12400000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Baluwatar, Kathmandu",Kathmandu,Baluwatar,High Access,22.5,8000000.0,180000000.0,False,False,False,False,20.0,False,South,nepali_land,3. High-End
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,Low Access,3.3,3800000.0,12540000.0,False,False,False,False,20.0,False,North-East,nepali_land,2. Mid-Range
land,"Dillibazar, Kathmandu",Kathmandu,Dillibazar,High Access,4.2,7700000.0,32340000.0,False,False,False,False,20.0,False,South,nepali_land,3. High-End
land,"Chobhar, Kathmandu",Kathmandu,Chobhar,High Access,11.2,2800000.0,31360000.0,False,False,False,False,22.0,False,North-East,nepali_land,1. Budget
land,"Chobhar, Kathmandu",Kathmandu,Chobhar,High Access,5.2,2800000.0,14560000.0,False,False,False,False,20.0,False,South-West,nepali_land,1. Budget
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,4.2,4500000.0,18900000.0,False,False,False,False,13.0,False,South-West,nepali_land,2. Mid-Range
land,"Bafal, Lalitpur",Lalitpur,Bafal,High Access,10.2,6800000.0,69360000.0,False,False,False,False,13.0,False,South,nepali_land,3. High-End
land,"Tokha Chandeshwori, Kathmandu",Kathmandu,Budget_Zone,High Access,3.2,3000000.0,9600000.0,False,False,False,False,13.0,False,West,nepali_land,1. Budget
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,Low Access,3.3,3700000.0,12210000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Sankhu, Kathmandu",Kathmandu,Sankhu,High Access,2.2,749999.9999999999,1650000.0,False,False,False,False,10.0,False,East,nepali_land,1. Budget
land,"Nil Barahi Mandir, Bhaktapur",Bhaktapur,Nil Barahi Mandir,Unknown,4.2,928571.4285714284,3900000.0,False,False,False,False,13.0,False,South-East,nepali_land,1. Budget
land,"Basundhara, Kathmandu",Kathmandu,High_Zone,High Access,7.1,7000000.0,49700000.0,False,False,False,False,13.0,False,East,nepali_land,3. High-End
land,"Chapali, Kathmandu",Kathmandu,Chapali,High Access,10.2,500000.00000000006,5100000.0,False,False,False,False,13.0,False,North-East,nepali_land,1. Budget
land,"Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,4.3,4000000.0,17200000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,High Access,4.2,3700000.0,15540000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Hattiban, Lalitpur",Lalitpur,Hattiban,Low Access,4.2,4800000.0,20160000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Lokanthali, Bhaktapur",Bhaktapur,Lokanthali,Low Access,3.2,6500000.0,20800000.0,False,False,False,False,26.0,False,West,nepali_land,2. Mid-Range
land,"Dhapakhel, Lalitpur",Lalitpur,Dhapakhel,Low Access,4.2,2800000.0,11760000.0,False,False,False,False,10.0,False,South,nepali_land,1. Budget
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,High Access,3.2,5800000.0,18560000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Nil Barahi Mandir, Bhaktapur",Bhaktapur,Nil Barahi Mandir,Low Access,4.2,3900000.0,16380000.0,False,False,False,False,20.0,False,North-East,nepali_land,2. Mid-Range
land,"Sanagaun, Lalitpur",Lalitpur,Sanagaun,High Access,3.1,4000000.0,12400000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Kaushaltar, Bhaktapur",Bhaktapur,Kaushaltar,Low Access,2.2,4400000.0,9680000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Gatthaghar, Bhaktapur",Bhaktapur,Gatthaghar,High Access,5.2,5800000.0,30160000.0,False,False,False,False,24.0,False,North,nepali_land,2. Mid-Range
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,Low Access,3.2,5500000.0,17600000.0,False,False,False,False,13.0,False,North-West,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,5.3,6500000.0,34450000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Kaushaltar, Bhaktapur",Bhaktapur,Kaushaltar,Low Access,6.3,4300000.0,27090000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Hattigauda, Kathmandu",Kathmandu,Hattigauda,Low Access,4.1,4300000.0,17630000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,High Access,5.1,5800000.0,29580000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Balkot, Bhaktapur",Bhaktapur,Balkot,Low Access,3.3,4300000.0,14190000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Mulpani, Kathmandu",Kathmandu,Mulpani,Low Access,6.2,4300000.0,26660000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Pasikot, Kathmandu",Kathmandu,Pasikot,Low Access,4.2,4500000.0,18900000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Dibyeshwori Townplanning, Bhaktapur",Bhaktapur,High_Zone,Low Access,5.2,6300000.0,32760000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Sanagaun, Lalitpur",Lalitpur,Sanagaun,Low Access,3.2,3800000.0,12160000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Basundhara, Kathmandu",Kathmandu,High_Zone,High Access,3.2,5500000.0,17600000.0,False,False,False,False,13.0,False,West,nepali_land,2. Mid-Range
land,"Machhe Gaun, Kathmandu",Kathmandu,Machhe Gaun,High Access,3.2,3200000.0,10240000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Pepsicola, Kathmandu",Kathmandu,Pepsicola,Low Access,3.3,5800000.0,19140000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,5.3,6500000.0,34450000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Sukedhara, Kathmandu",Kathmandu,Sukedhara,High Access,5.2,7000000.0,36400000.0,False,False,False,False,13.0,False,South,nepali_land,3. High-End
land,"Dhumbarahi, Kathmandu",Kathmandu,Dhumbarahi,High Access,2.3,5500000.0,12649999.999999998,False,False,False,False,10.0,False,East,nepali_land,2. Mid-Range
land,"Phutung, Kathmandu",Kathmandu,Budget_Zone,High Access,4.3,5000000.0,21500000.0,False,False,False,False,22.0,False,North-West,nepali_land,2. Mid-Range
land,"Balaju, Kathmandu",Kathmandu,Balaju,High Access,2.2,7954545.454545454,17500000.0,False,False,False,False,13.0,False,South-West,nepali_land,3. High-End
land,"Nepaltar, Kathmandu",Kathmandu,Mid_Zone,High Access,5.2,5500000.0,28600000.0,False,False,False,False,13.0,False,South-West,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,3.2,3300000.0,10560000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,High Access,3.2,4500000.0,14400000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Nepaltar, Kathmandu",Kathmandu,Mid_Zone,High Access,5.2,6000000.0,31200000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Kaushaltar, Bhaktapur",Bhaktapur,Kaushaltar,Low Access,3.3,5500000.0,18150000.0,False,False,False,False,20.0,False,South,nepali_land,2. Mid-Range
land,"Kaushaltar, Bhaktapur",Bhaktapur,Kaushaltar,Low Access,3.2,4500000.0,14400000.0,False,False,False,False,13.0,False,West,nepali_land,2. Mid-Range
land,"Kalanki, Kathmandu",Kathmandu,Kalanki,High Access,3.1,4000000.0,12400000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Bhatkeko Pool, Kathmandu",Kathmandu,High_Zone,High Access,8.1,9000000.0,72900000.0,False,False,False,False,30.0,False,South,nepali_land,3. High-End
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,High Access,3.2,4000000.0,12800000.0,False,False,False,False,14.0,False,West,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,High Access,5.1,5800000.0,29580000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Gatthaghar, Bhaktapur",Bhaktapur,Gatthaghar,High Access,6.1,5700000.0,34770000.0,False,False,False,False,20.0,False,North-East,nepali_land,2. Mid-Range
land,"Hattiban, Lalitpur",Lalitpur,Hattiban,Low Access,3.1,5500000.0,17050000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Helmet Danda, Bhaktapur",Bhaktapur,Mid_Zone,High Access,2.2,4000000.0,8800000.0,False,False,False,False,13.0,False,North-West,nepali_land,2. Mid-Range
land,"Mahadevtar, Kathmandu",Kathmandu,Mid_Zone,High Access,5.2,5961538.461538461,31000000.0,False,False,False,False,13.0,False,West,nepali_land,2. Mid-Range
land,"Sudal, Bhaktapur",Bhaktapur,Sudal,High Access,4.2,2400000.0,10080000.0,False,False,False,False,32.0,False,East,nepali_land,1. Budget
land,"Pepsicola, Kathmandu",Kathmandu,Pepsicola,Low Access,5.3,6200000.0,32860000.0,False,False,False,False,20.0,False,West,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,High Access,3.3,4300000.0,14190000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Satungal, Kathmandu",Kathmandu,Satungal,Low Access,3.1,3700000.0,11470000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Dadhikot, Bhaktapur",Bhaktapur,Dadhikot,Low Access,5.2,2400000.0,12480000.0,False,False,False,False,20.0,False,East,nepali_land,1. Budget
land,"Imadol, Lalitpur",Lalitpur,Imadol,High Access,8.3,5800000.0,48140000.00000001,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,Low Access,4.2,4000000.0,16800000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,Low Access,3.3,6500000.0,21450000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,Low Access,2.3,3200000.0,7359999.999999999,False,False,False,False,10.0,False,North,nepali_land,2. Mid-Range
land,"Baluwatar, Kathmandu",Kathmandu,Baluwatar,High Access,4.1,6800000.0,27880000.0,False,False,False,False,12.0,False,North,nepali_land,3. High-End
land,"Panchetar, Kathmandu",Kathmandu,Mid_Zone,High Access,4.2,4047619.047619048,17000000.0,False,False,False,False,20.0,False,South,nepali_land,2. Mid-Range
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,High Access,4.2,4300000.0,18060000.0,False,False,False,False,12.0,False,South,nepali_land,2. Mid-Range
land,"Hattiban, Lalitpur",Lalitpur,Hattiban,Low Access,4.2,3800000.0,15960000.0,False,False,False,False,13.0,False,West,nepali_land,2. Mid-Range
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,Low Access,3.1,3600000.0,11160000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,2.2,4000000.0,8800000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Hattiban, Lalitpur",Lalitpur,Hattiban,Low Access,3.3,3600000.0,11880000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Shital Height, Lalitpur",Lalitpur,Shital Height,High Access,4.2,4400000.0,18480000.0,False,False,False,False,20.0,False,South-West,nepali_land,2. Mid-Range
land,"Pikhel, Bhaktapur",Bhaktapur,Outskirt_Zone,Low Access,3.3,1363636.3636363638,4500000.0,False,False,False,False,13.0,False,Unknown,nepali_land,1. Budget
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,3.1,4300000.0,13330000.0,False,False,False,False,12.0,False,North,nepali_land,2. Mid-Range
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,High Access,4.1,878048.7804878049,3600000.0,False,False,False,False,13.0,False,South,nepali_land,1. Budget
land,"Sanothimi, Bhaktapur",Bhaktapur,Sanothimi,High Access,4.3,4200000.0,18060000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Sitapaila, Kathmandu",Kathmandu,Sitapaila,High Access,5.2,865384.6153846154,4500000.0,False,False,False,False,21.0,False,North,nepali_land,1. Budget
land,"Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,High Access,13.1,3800000.0,49780000.0,False,False,False,False,16.0,False,East,nepali_land,2. Mid-Range
land,"Suryadarshan Height, Kathmandu",Kathmandu,Mid_Zone,High Access,3.3,4000000.0,13200000.0,False,False,False,False,13.0,False,North-East,nepali_land,2. Mid-Range
land,"Sitapaila, Kathmandu",Kathmandu,Sitapaila,High Access,5.1,2500000.0,12750000.0,False,False,False,False,20.0,False,North-West,nepali_land,1. Budget
land,"Dharmasthali, Kathmandu",Kathmandu,Budget_Zone,Low Access,4.1,3500000.0,14349999.999999998,False,False,False,False,20.0,False,South,nepali_land,2. Mid-Range
land,"Jitpurphedi, Kathmandu",Kathmandu,Jitpurphedi,Low Access,4.1,2350000.0,9635000.0,False,False,False,False,20.0,False,North,nepali_land,1. Budget
land,"Bungamati, Lalitpur",Lalitpur,Bungamati,Low Access,3.2,2500000.0,8000000.0,False,False,False,False,20.0,False,East,nepali_land,1. Budget
land,"Sanepa, Lalitpur",Lalitpur,Sanepa,High Access,4.0,9000000.0,36000000.0,False,False,False,False,20.0,False,East,nepali_land,3. High-End
land,"Kalanki, Kathmandu",Kathmandu,Kalanki,High Access,4.2,8000000.0,33600000.0,False,False,False,False,13.0,False,West,nepali_land,3. High-End
land,"Kalanki, Kathmandu",Kathmandu,Kalanki,High Access,3.1,7000000.0,21700000.0,False,False,False,False,13.0,False,South-East,nepali_land,3. High-End
land,"Tikathali, Lalitpur",Lalitpur,Tikathali,Unknown,4.2,3800000.0,15960000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,High Access,3.1,4300000.0,13330000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,9.2,4500000.0,41400000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Dhapakhel, Lalitpur",Lalitpur,Dhapakhel,High Access,3.2,4200000.0,13440000.0,False,False,False,False,13.0,False,Unknown,nepali_land,2. Mid-Range
land,"Kalanki, Kathmandu",Kathmandu,Kalanki,High Access,6.2,4100000.0,25420000.0,False,False,False,False,13.0,False,South-East,nepali_land,2. Mid-Range
land,"Chapagaun, Lalitpur",Lalitpur,Chapagaun,Low Access,3.3,1580000.0,5214000.0,False,False,False,False,13.0,False,West,nepali_land,1. Budget
land,"Harisiddhi, Lalitpur",Lalitpur,Harisiddhi,High Access,4.1,3800000.0,15579999.999999998,False,False,False,False,16.0,False,South-East,nepali_land,2. Mid-Range
land,"Imadol, Lalitpur",Lalitpur,Imadol,Low Access,3.3,3900000.0,12870000.0,False,False,False,False,10.0,False,West,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,Low Access,4.2,3800000.0,15960000.0,False,False,False,False,13.0,False,East,nepali_land,2. Mid-Range
land,"Katunje, Bhaktapur",Bhaktapur,Katunje,High Access,4.1,3800000.0,15579999.999999998,False,False,False,False,13.0,False,South-West,nepali_land,2. Mid-Range
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,High Access,3.2,3200000.0,10240000.0,False,False,False,False,13.0,False,North,nepali_land,2. Mid-Range
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,Unknown,3.2,3200000.0,10240000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,Low Access,3.1,3200000.0,9920000.0,False,False,False,False,12.0,False,South,nepali_land,2. Mid-Range
land,"Bhaisepati, Lalitpur",Lalitpur,Bhaisepati,High Access,4.2,4500000.0,18900000.0,False,False,False,False,14.0,False,North-West,nepali_land,2. Mid-Range
land,"Dhalpa Road, Kathmandu",Kathmandu,Budget_Zone,High Access,42.3,2269503.5460992907,96000000.0,False,False,False,False,20.0,False,South,nepali_land,1. Budget
land,"Harisiddhi, Lalitpur",Lalitpur,Harisiddhi,High Access,4.2,3600000.0,15120000.0,False,False,False,False,26.0,False,South,nepali_land,2. Mid-Range
land,"Thamel, Kathmandu",Kathmandu,Premium_Zone,High Access,11.2,15000000.0,168000000.0,False,False,False,False,20.0,False,North-East,nepali_land,4. Ultra-Luxury
land,"Sanagaun Lubhu, Lalitpur",Lalitpur,Sanagaun Lubhu,High Access,2.2,4545454.545454545,10000000.0,False,False,False,False,12.0,False,North,nepali_land,2. Mid-Range
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,High Access,4.3,3400000.0,14620000.0,False,False,False,False,11.0,False,West,nepali_land,2. Mid-Range
land,"Lubhu, Lalitpur",Lalitpur,Lubhu,High Access,3.2,4300000.0,13760000.0,False,False,False,False,22.0,False,West,nepali_land,2. Mid-Range
land,"Dhunchepakha, Bhaktapur",Bhaktapur,Budget_Zone,Low Access,6.1,3600000.0,21960000.0,False,False,False,False,20.0,False,East,nepali_land,2. Mid-Range
land,"Sanobharyang, Kathmandu",Kathmandu,Mid_Zone,High Access,6.2,5500000.0,34100000.0,False,False,False,False,10.0,False,North-West,nepali_land,2. Mid-Range
land,"Mhaipi, Kathmandu",Kathmandu,Mid_Zone,High Access,3.1,5000000.0,15500000.0,False,False,False,False,8.0,False,Unknown,nepali_land,2. Mid-Range
land,"Sorhakhutte, Kathmandu",Kathmandu,High_Zone,High Access,7.2,6500000.0,46800000.0,False,False,False,False,13.0,False,South,nepali_land,2. Mid-Range
