url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood
https://lalpurjanepal.com.np/properties/house-for-sale-at-kalanki-7195,lalpurja,house,Kathmandu,7195,Property Details,2 Crore 50 Lakh,Residential,South,2078,Blacktopped,Yes,Unfurnished,"Kathmandu, Kalanki",2 Crore 50 Lakh,Sale,3 Aana,855.62 square-feet,13 Feet,,2025 June 24,336.0,Kathmandu,14,500m,Kalanki | LRI School,700m,8km,,,100m,,,100m,,7.5km,8km,,,,,1km,Kalanki
https://lalpurjanepal.com.np/properties/house-for-sale-at-birendra-chowk-kadaghari-7193,lalpurja,house,Kathmandu,7193,Property Details,2 Crore 20 Lakh,Residential,South-West,2069,Blacktopped,Yes,Unfurnished,"Kathmandu, Kadaghari",2 Crore 20 Lakh,Sale,3 Aana,1908 square-feet,13 Feet,F 35 Feet | B 33 Feet | L 24 Feet | R 37 Feet,2025 June 23,381.0,Kageshwori Manohara,07,3km,Kadaghari | Birendra Chowk,2km,3.5km,400m,3.6km,500m,500m,600m,300m,700m,3km,3.8km,500m,1km,700m,800m,1.4km,Kadaghari
https://lalpurjanepal.com.np/properties/house-for-sale-at-baghbazzar-7189,lalpurja,house,Kathmandu,7189,Property Details,4 Crore 50 Lakh,Residential,North,2050,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baghbazzar",4 Crore 50 Lakh,Sale,3.5 Aana,1026.25 square-feet,6 Feet,,2025 June 23,245.0,Kathmandu,28,400m,Bagbazar | PK College,500m,2km,200m,2km,100m,200m,300m,100m,400m,2km,3km,200m,400m,300m,400m,1km,Baghbazzar
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwakhani-7188,lalpurja,house,Kathmandu,7188,Property Details,4 Crore,Residential,North-East,2082,alley,Yes,Semi Furnished,"Kathmandu, Kapan",4 Crore,Sale,4.5 Aana,1540.12 square-feet,13 Feet,F 38 Feet,2025 June 23,178.0,Budhanilkantha,10,400m,Kapan | Baluwakhani,200m,6km,200m,4km,200m,200m,150m,500km,1.5km,5km,4km,200m,200m,200m,200m,150m,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-tyanglaphat-7184,lalpurja,house,Kathmandu,7184,Property Details,8 Crore,Residential,North,2058,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kirtipur",8 Crore,Sale,12 Aana,2395.75 square-feet,13 Feet,,2025 June 23,219.0,Kirtipur,03,1km,Kirtipur | Tyanhlaphat,,8km,,,,,,500m,,,,,,,,500m,Kirtipur
https://lalpurjanepal.com.np/properties/house-for-sale-at-tarkeshwor-7182,lalpurja,house,Kathmandu,7182,Property Details,3 Crore 25 Lakh,Residential,East,2070,Blacktopped,Yes,Unfurnished,"Kathmandu, Tarkeshwor",3 Crore 25 Lakh,Sale,4 Aana,1283.43 square-feet,10 Feet,F 44 Feet,2025 June 22,105.0,Tarkeshwor,11,500m,Tarkeshwor | Gumba,500m,8km,500m,2km,500m,,,500m,1km,7km,7km,,,,,1km,Tarkeshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-dhaneshwor-7181,lalpurja,house,Kathmandu,7181,Property Details,2 Crore 80 Lakh,Residential,East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baniyatar",2 Crore 80 Lakh,Sale,5 Aana,1369 square-feet,13 Feet,F 42 Feet,2025 June 22,179.0,Tokha,03,2km,Tokha | Dhaneshwor Mandir,1km,7km,500m,1km,500m,,,100m,500m,6km,6km,,,,,1km,Baniyatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-dhaneshwor-7180,lalpurja,house,Kathmandu,7180,Property Details,2 Crore 90 Lakh,Residential,South,2071,Blacktopped,Yes,Unfurnished,"Kathmandu, Baniyatar",2 Crore 90 Lakh,Sale,4 Aana,1283.43 square-feet,10 Feet,F 32 Feet,2025 June 22,149.0,Tokha,03,2km,Tokha | Dhaneshwor Mandir,1km,7km,100m,1km,5oom,,,,500m,6km,6km,,,,,1km,Baniyatar
https://lalpurjanepal.com.np/properties/semi-commercial-building-for-sale-at-sinamangal-7177,lalpurja,house,Kathmandu,7177,Property Details,17 Crore,Commercial,North-East,2065,Blacktopped,Yes,,"Kathmandu, Sinamangal",17 Crore,Sale,13 Aana,3764.75 square-feet,14 Feet,,2025 June 22,175.0,Kathmandu,1km,1km,Sinamangal | Tara Hall Chowk,500m,800m,200m,1km,200m,500m,600m,200m,600m,2km,4km,200m,300m,300m,600m,1km,Sinamangal
https://lalpurjanepal.com.np/properties/house-for-sale-at-koteshwor-7175,lalpurja,house,Kathmandu,7175,Property Details,5 crore,Semi-commercial,South-East,2064,alley,Yes,Semi Furnished,"Kathmandu, Koteshwor",5 crore,Sale,5 Aana,1600 square-feet,4 Feet,,2025 June 22,167.0,Kathmandu,32,0m,Koteshwor | Police beat,400m,100m,50m,100m,100m,50m,,0m,50m,100m,,100m,,,100m,,Koteshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-kuleshwor-7154,lalpurja,house,Kathmandu,7154,Property Details,5 Crore 75 Lakh,Residential,South,2080,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kuleshwor",5 Crore 75 Lakh,Sale,4.5 Aana,1540.12 square-feet,26 Feet,,2025 June 21,491.0,Kathmandu,14,1km,Kuleshwor,1km,8km,,1km,,,,300m,,7.5km,8km,,,,,600m,Kuleshwor
https://lalpurjanepal.com.np/properties/bungalow-for-sale-at-soltee-city-7152,lalpurja,house,Kathmandu,7152,Property Details,5 Crore 50 Lakh,Residential,North,2079,Blacktopped,Yes,Unfurnished,"Kathmandu, Kuleshwor",5 Crore 50 Lakh,Sale,4.15 Aana,3714.93 square-feet,13 Feet,,2025 June 21,159.0,Kathmandu,14,950m,Kuleshwor | Soltee City,400m,7.5km,400m,,300m,400m,,50m,600m,7km,7.5km,,,,,1km,Kuleshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-7150,lalpurja,house,Kathmandu,7150,Property Details,7 Crore 25 Lakh,Residential,West,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Baluwatar",7 Crore 25 Lakh,Sale,6 Aana,1369 square-feet,15 Feet,F 40 Feet,2025 June 20,465.0,Kathmandu,04,50m,Baluwatar | Shivapuri School,,,,,,,,50m,,,,,,,,1km,Baluwatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-jyatha-thamel-7149,lalpurja,house,Kathmandu,7149,Property Details,1 Crore 90 Lakh,Semi-commercial,West,2079,Blacktopped,Yes,Unfurnished,"Kathmandu, Thamel",1 Crore 90 Lakh,Sale,0.75 Aana,256.68 square-feet,16 Feet,F 10 Feet,2025 June 20,449.0,Kathmandu,27,,Thamel | Jyatha,,,,,,,,,,,,,,,,1km,Thamel
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-7148,lalpurja,house,Kathmandu,7148,Property Details,2 Crore 25 Lakh,Residential,North,2064,Blacktopped,Yes,Unfurnished,"Kathmandu, Baluwatar",2 Crore 25 Lakh,Sale,2.5 Aana,855.62 square-feet,16 Feet,F 25 Feet,2025 June 20,267.0,Kathmandu,04,,Baluwatar | Kritan Chowk,,,,,,,,,,,,,,,,1km,Baluwatar
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-at-shantinagar-7144,lalpurja,house,Kathmandu,7144,Property Details,85 Lakh Per Aana,Commercial,South-West,2079,Blacktopped,Yes,Semi Furnished,"Kathmandu, Shantinagar",85 Lakh Per Aana,Sale,9 Aana,2395.75 square-feet,13 Feet,,2025 June 20,210.0,Kathmandu,31,300m,Shantinagar | Sano Khari Bot Marg,409m,2km,200m,1km,100m,100m,200m,100m,400m,2km,4km,300m,400m,300m,700m,400m,Shantinagar
https://lalpurjanepal.com.np/properties/house-for-sale-at-bafal-kohinoor-housing-7143,lalpurja,house,Kathmandu,7143,Property Details,4 Crore 10 Lakh,Residential,North-East,2065,Blacktopped,Yes,Unfurnished,"Kathmandu, Bafal",4 Crore 10 Lakh,Sale,4 Aana,1197.87 square-feet,16 Feet,,2025 June 20,487.0,Kathmandu,14,1km,Bafal | Kohinoor Housing,1km,8km,,,,,,,,9km,8km,,,,,800m,Bafal
https://lalpurjanepal.com.np/properties/house-for-sale-at-chunikhel-7139,lalpurja,house,Kathmandu,7139,Property Details,1 Crore 85 Lakh,Residential,South-West,2073,Paved,Yes,Semi Furnished,"Kathmandu, Kapan",1 Crore 85 Lakh,Sale,3 Aana,1026.75 square-feet,13 Feet,F 35 Feet,2025 June 20,273.0,Budhanilkantha,13,300m,Chunikhel | Karuna Hospital,200m,6km,200m,4km,300m,400m,200m,300m,1.5km,5km,4km,200m,200m,200m,200m,1.5km,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-baneshwor-7137,lalpurja,house,Kathmandu,7137,Property Details,1 Crore 89 Lakh,Commercial,East,2065,Blacktopped,Yes,Unfurnished,"Kathmandu, Baneshwor",1 Crore 89 Lakh,Sale,2 Aana,598.93 square-feet,26 Feet,F 20 Feet,2025 June 20,571.0,Kathmandu,31,100m,Baneshwor | Ace College,100m,2km,100m,1km,100m,100m,,100m,100m,2km,3km,,,,,300m,Baneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-7124,lalpurja,house,Kathmandu,7124,Property Details,3 Crore 40 Lakh,Residential,North,2025,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 40 Lakh,Sale,3.93 Aana,1026.75 square-feet,13 Feet,,2025 June 19,139.0,Budhanilkantha,08,2km,Budhanilkantha | Mathilo Bhangal,800m,8km,200m,2km,500m,500m,800m,500m,800m,7km,7km,500m,800m,800m,800m,900m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-7123,lalpurja,house,Kathmandu,7123,Property Details,3 Crore 90 Lakh,Residential,North,2025,Gravelled,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 90 Lakh,Sale,4.25 Aana,1026.75 square-feet,13 Feet,,2025 June 19,134.0,Budhanilkantha,08,2km,Budhanilkantha | Mathilo Bhangal,800m,8km,200m,2km,500m,500m,800m,500m,800m,7km,7km,800m,800m,200m,800m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-banasthali-7121,lalpurja,house,Kathmandu,7121,Property Details,8 Crore 50 Lakh,Residential,South-East,2019,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Banasthali",8 Crore 50 Lakh,Sale,8.5 Aana,1369 square-feet,13 Feet,,2025 June 19,977.0,Kathmandu,16,500m,Banasthali | Janajagriti School,250m,,,,,102m,,,,,6km,,,,,,Banasthali
https://lalpurjanepal.com.np/properties/house-for-sale-at-maitidevi-7113,lalpurja,house,Kathmandu,7113,Property Details,1 Crore 90 Lakh,Residential,South-East,2048,Paved,Yes,Full Furnished,"Kathmandu, Maitidevi",1 Crore 90 Lakh,Sale,1.75 Aana,57.6 square-feet,12 Feet,,2025 June 19,656.0,Kathmandu,30,1km,Kathmandu | Maitidevi,400m,2km,200m,1km,50m,300m,500m,200m,300m,2km,3km,400m,400m,500m,700m,600m,Maitidevi
https://lalpurjanepal.com.np/properties/house-for-sale-at-narephat-7104,lalpurja,house,Kathmandu,7104,Property Details,2 Crore 80 Lakh,Residential,South-West,2065,Blacktopped,Yes,Full Furnished,"Kathmandu, Narephant",2 Crore 80 Lakh,Sale,2.5 Aana,684.5 square-feet,20 Feet,,2025 June 18,173.0,Kathmandu,32,800m,Balkumari | Narephat,400m,1km,20m,1km,200m,500m,500m,100m,600m,2km,3.5km,200m,400m,500m,600m,1km,Narephant
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-7103,lalpurja,house,Kathmandu,7103,Property Details,2 Crore 80 Lakh,Residential,East,2025,Gravelled,Yes,Full Furnished,"Kathmandu, Budhanilkantha",2 Crore 80 Lakh,Sale,3.25 Aana,1026.75 square-feet,13 Feet,,2025 June 18,597.0,Budhanilkantha,08,2km,Budhanilkantha | Mathilo Bhangal,1km,8km,500m,3km,500m,500m,800m,500m,800m,7km,7km,800m,800m,800m,800m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/land-on-sale-at-budhanilkantha-7102,lalpurja,house,Kathmandu,7102,Property Details,52 Lakh Per Aana,Semi-commercial,North-West,,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Budhanilkantha",52 Lakh Per Aana,Sale,9.5 Aana,,22 Feet,,2025 June 18,140.0,Budhanilkantha,08,2.5km,Budhanilkantha | Sabrina Hotel,1.5km,10km,200m,2.5km,200m,200m,200m,200m,200m,9.7km,7km,200m,250m,200m,200m,500m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-7086,lalpurja,house,Kathmandu,7086,Property Details,1 Crore 10 Lakh Per Aana,Residential,North-East,2062,Blacktopped,Yes,Unfurnished,"Kathmandu, Baluwatar",1 Crore 10 Lakh Per Aana,Sale,5.75 Aana,1369 square-feet,20 Feet,F 10 Feet,2025 June 18,331.0,Kathmandu,04,3km,Baluwatar | Bigmart,,,,,,,,,,,,,,,,,Baluwatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-koteshwore-7074,lalpurja,house,Kathmandu,7074,Property Details,5 Crore 60 Lakh,Residential,West,2058,alley,Yes,,"Kathmandu, Koteshwor",5 Crore 60 Lakh,Sale,8 Aana,1369 square-feet,4 Feet,,2025 June 17,140.0,Kathmandu,32,100m,Koteshwor | Sanjivani Marg,400m,100m,50m,100m,400m,,,0m,,150m,,,,,,,Koteshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-kapan-milan-chowk-7072,lalpurja,house,Kathmandu,7072,Property Details,5 Crore 50 Lakh,Semi-commercial,South,2067,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kapan",5 Crore 50 Lakh,Sale,5 Aana,1711.25 square-feet,26 Feet,F 35 Feet,2025 June 17,258.0,Budhanilkanta,11,200m,Kapan | Milan Chowk,500m,5km,200m,600m,200m,200m,200m,200m,1.5km,5km,500m,200m,200m,200m,200m,300m,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-thali-7071,lalpurja,house,Kathmandu,7071,Property Details,2 Crore 35 Lakh,Residential,South-East,2019,Paved,Yes,Unfurnished,"Kathmandu, Thali",2 Crore 35 Lakh,Sale,3 Aana,,13 Feet,F 28 Feet,2025 June 17,141.0,kageswori manohara,04,4km,Thali | Nagarpalika Office,1km,8km,,4km,500m,500m,500m,500m,500m,4km,2km,,,500m,,500m,Thali
https://lalpurjanepal.com.np/properties/house-for-sale-at-tallo-bhangal-sundarbasti-7069,lalpurja,house,Kathmandu,7069,Property Details,2 Crore75 Lakh,Residential,South-West,2071,Blacktopped,Yes,Full Furnished,"Kathmandu, Bhangal",2 Crore75 Lakh,Sale,4 Aana,1369 square-feet,13 Feet,F 35 Feet,2025 June 17,484.0,Budhanilkanta,08,150m,Tallo Bhangal,300m,6km,200m,500m,200m,300m,200m,150m,1.5km,5km,4km,200m,200m,200m,200m,500m,Bhangal
https://lalpurjanepal.com.np/properties/house-for-sale-at-faika-kapan-7067,lalpurja,house,Kathmandu,7067,Property Details,11 Crore 50 Lakh,Residential,East,2076,Blacktopped,Yes,,"Kathmandu, Kapan",11 Crore 50 Lakh,Sale,11.93 Aana,1369 square-feet,32 Feet,,2025 June 17,207.0,Budhanilkantha,12,,Kapan | Faika,1km,4km,,,100m,,,100m,,3km,2km,,,,,1km,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-mahankal-boudha-7064,lalpurja,house,Kathmandu,7064,Property Details,3 Crore 80 Lakh,Residential,South-East,2065,Paved,Yes,,"Kathmandu, Mahankal",3 Crore 80 Lakh,Sale,4.5 Aana,1163.64 square-feet,11 Feet,,2025 June 17,230.0,Kathmandu,06,,Boudha | Mahankal,1km,3km,,,100m,,,100m,,2km,1km,,,,,1km,Mahankal
https://lalpurjanepal.com.np/properties/house-for-sale-at-siphal-chabahil-7063,lalpurja,house,Kathmandu,7063,Property Details,4 Crore 80 Lakh,Residential,South,2080,Paved,Yes,,"Kathmandu, Chabahil",4 Crore 80 Lakh,Sale,4.75 Aana,1197.87 square-feet,12 Feet,,2025 June 17,136.0,Kathmandu,07,,Chabahil | Siphal,1km,3km,,,100m,,,100m,,2km,2km,,,,,1km,Chabahil
https://lalpurjanepal.com.np/properties/house-for-sale-at-satungal-7062,lalpurja,house,Kathmandu,7062,Property Details,2 Crore 80 Lakh,Residential,East,2073,Blacktopped,Yes,,"Kathmandu, Satungal",2 Crore 80 Lakh,Sale,4 Aana,1026.75 square-feet,16 Feet,,2025 June 17,171.0,Chandragiri,05,,Satungal,1km,8km,,,100m,,,100m,,8km,9km,,,,,1km,Satungal
https://lalpurjanepal.com.np/properties/house-for-sale-at-housing-green-hill-city-7060,lalpurja,house,Kathmandu,7060,Property Details,5 Crore,Residential,East,2075,Blacktopped,Yes,,"Kathmandu, Jorpati",5 Crore,Sale,5 Aana,1369 square-feet,20 Feet,,2025 June 17,136.0,Kageshwori Manohara,06,,Jorpati | Green Hill City Housing,1km,4km,,,200m,,,200m,,4km,2km,,,,,1km,Jorpati
https://lalpurjanepal.com.np/properties/bungalow-house-for-sale-at-hadigaun-7059,lalpurja,house,Kathmandu,7059,Property Details,17 Crore,Residential,North-East,2007 AD,Paved,Yes,,"Kathmandu, Hadigaun",17 Crore,Sale,1 Ropani,2738 square-feet,16 Feet,,2025 June 17,248.0,Kathmandu,05,,Kathmandu | Hadigaun,1km,3km,,,100m,,,100m,,2km,3km,,,,,1km,Hadigaun
https://lalpurjanepal.com.np/properties/house-for-sale-at-saraswatinagar-chabahil-7057,lalpurja,house,Kathmandu,7057,Property Details,3 Crore,Residential,East,2065,Paved,Yes,,"Kathmandu, Saraswatinagar",3 Crore,Sale,3.5 Aana,1026.75 square-feet,10 Feet,,2025 June 17,296.0,Kathmandu,06,,Chabahil | Saraswatinagar,1km,3km,,,100m,,,50m,,3km,2km,,,,,1km,Saraswatinagar
https://lalpurjanepal.com.np/properties/house-for-sale-in-kapan-7053,lalpurja,house,Kathmandu,7053,Property Details,2 Crore 65 Lakh,Residential,North-East,2082 BS,alley,Yes,Semi Furnished,"Kathmandu, Kapan",2 Crore 65 Lakh,Sale,3 Aana,,13 Feet,,2025 June 17,224.0,Budanilkantha,10,,Kapan | Durga Mandir,1km,6km,50m,,,,,200m,,5km,5.5km,,,,,,Kapan
https://lalpurjanepal.com.np/properties/east-face-house-for-sale-at-pepsicola-7046,lalpurja,house,Kathmandu,7046,Property Details,5 Crore 15 Lakh,Residential,East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Pepsicola",5 Crore 15 Lakh,Sale,4.25 Aana,3784 square-feet,20 Feet,F 25 Feet | B 25 Feet | L 61 Feet | R 61 Feet,2025 June 16,250.0,Kathmandu,32,1km,Pepsicola | Sunrise Chowk,200m,500m,300m,400m,400m,500m,10m,10m,100m,2km,1km,50m,400m,200m,1km,300m,Pepsicola
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanagar-7042,lalpurja,house,Kathmandu,7042,Property Details,4 Crore 20 Lakh,Residential,South-East,,Blacktopped,Yes,Full Furnished,"Kathmandu, Buddhanagar",4 Crore 20 Lakh,Sale,4.5 Aana,1369 square-feet,13 Feet,,2025 June 16,324.0,Kathmandu,10,1km,Buddhanagar,300m,2km,100m,2km,300m,400m,300m,100m,300m,2km,3km,300m,300m,300m,300m,700m,Buddhanagar
https://lalpurjanepal.com.np/properties/house-for-sale-in-kapan-baluwakhani-7028,lalpurja,house,Kathmandu,7028,Property Details,2 Crore 75 Lakh,Residential,South-West,2074 B S,alley,Yes,Unfurnished,"Kathmandu, Kapan",2 Crore 75 Lakh,Sale,4.06 Aana,1369 square-feet,13 Feet,,2025 June 15,174.0,Budanilkantha,10,,Kapan | Near Nagar Hospital,100m,8km,100m,,,,,100m,,7km,7.5km,,,,,,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-in-hattigauda-7025,lalpurja,house,Kathmandu,7025,Property Details,62 Lakh 50 Thousand Per Aana,Residential,South-East,2066 B S,Blacktopped,Yes,Unfurnished,"Kathmandu, Hattigauda",62 Lakh 50 Thousand Per Aana,Sale,20 Aana,,13 Feet,,2025 June 15,160.0,Budanilkantha,06,1.5km,Hattigauda | Near Bhadrakali school,,8km,50m,,,,,250m,,7km,7.5km,,,,,,Hattigauda
https://lalpurjanepal.com.np/properties/house-for-sale-at-gothatar-7023,lalpurja,house,Kathmandu,7023,Property Details,2 Crore 80 Lakh,Semi-commercial,South-East,2075,Paved,Yes,Unfurnished,"Kathmandu, Gothatar",2 Crore 80 Lakh,Sale,3 Aana,1969 square-feet,36 Feet,F 20 Feet | B 23 Feet | L 41 Feet | R 36 Feet,2025 June 15,157.0,Kageshwori Manohara,09,2.3km,Gothatar | Mantar,2.5km,3.8km,350m,2.5km,450m,2km,500m,200m,650m,2.3km,2.5km,500m,600m,450m,650m,750m,Gothatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-pasikot-7020,lalpurja,house,Kathmandu,7020,Property Details,3 Crore 5 Lakh,Residential,East,2082,alley,Yes,Full Furnished,"Kathmandu, Pasikot",3 Crore 5 Lakh,Sale,5 Aana,950 square-feet,13 Feet,F 34 Feet,2025 June 15,209.0,budhanilkanta,04,200m,Budhanilkatha | Pasikot,2km,7km,200m,6km,200m,200m,1.5km,200m,200m,6km,5km,200m,200m,200m,200m,200m,Pasikot
https://lalpurjanepal.com.np/properties/house-for-sale-at-ghattekulo-7017,lalpurja,house,Kathmandu,7017,Property Details,6 Crore,Residential,East,2069,Blacktopped,Yes,Full Furnished,"Kathmandu, Ghattekulo",6 Crore,Sale,5 Aana,1711.25 square-feet,13 Feet,,2025 June 15,98.0,Kathmandu,29,2km,Ghattekulo | Laliguras Marg,300m,2km,100m,1km,200m,200m,500m,300m,200m,2km,2.5km,400m,400m,400m,400m,800m,Ghattekulo
https://lalpurjanepal.com.np/properties/luxurious-house-for-sale-at-kavresthali-7006,lalpurja,house,Kathmandu,7006,Property Details,2 Crore 55 Lakh,Residential,West,,Gravelled,Yes,Semi Furnished,"Kathmandu, Tarkeshwor",2 Crore 55 Lakh,Sale,6 Aana,,22 Feet,,2025 June 13,248.0,Tarkeshwor,06,6km,Tarkeshwor | Kavresthali Buspark,1km,14km,500m,2km,1km,4km,1km,400M,,,,,,400M,,,Tarkeshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-ramhiti-7001,lalpurja,house,Kathmandu,7001,Property Details,7 Crore 75 Lakh,Residential,South,2076,Paved,Yes,Unfurnished,"Kathmandu, Boudha",7 Crore 75 Lakh,Sale,8.5 Aana,,10 Feet,,2025 June 13,288.0,Kathmandu metropolitan,06,2km,Boudha | Ramhiti,1km,6km,,2km,500m,500m,500m,500m,,2km,1km,,,,,,Boudha
https://lalpurjanepal.com.np/properties/house-for-sale-at-shivachowk-7000,lalpurja,house,Kathmandu,7000,Property Details,2 Crore 20 Lakh,Residential,North-West,2074,Paved,Yes,Unfurnished,"Kathmandu, Kageshwari-Manohara",2 Crore 20 Lakh,Sale,3 Aana,1026.75 square-feet,10 Feet,29,2025 June 13,582.0,Kageswori manohara,06,4km,Jorpati | Green Hill City Housing,1km,7km,,4km,500mtr,500mtr,500mtr,500mtr,500mtr,4km,2km,,,,,1km,Kageshwari-Manohara
https://lalpurjanepal.com.np/properties/semi-commerial-building-for-sale-at-suncity-kathmandu-6997,lalpurja,house,Kathmandu,6997,Property Details,6 Crore 50 Lakh,Semi-commercial,North,2074,Blacktopped,Yes,Full Furnished,"Kathmandu, Pepsicola",6 Crore 50 Lakh,Sale,3.75 Aana,4275 square-feet,36 Feet,F 16 | F 16 | F 90 | F 90 Feet,2025 June 12,350.0,Kageshwori Manohara,09,200m,Pepsicola | Suncity Apartment,50m,3km,200m,1km,400m,300m,10m,20m,100m,2km,1km,50m,200m,100m,1km,1.5km,Pepsicola
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-radar-side-gothatar-6995,lalpurja,house,Kathmandu,6995,Property Details,2 Crore 70 Lakh,Residential,North-West,2078,Paved,Yes,Unfurnished,"Kathmandu, Gothatar",2 Crore 70 Lakh,Sale,4 Aana,2731 square-feet,13 Feet,F 37 Feet | B 37 Feet | L 38 Feet | R 34 Feet,2025 June 12,359.0,Kageshwori Manohara,09,1.7km,Gothatar | Radar Side,2.5km,3.4km,300m,3km,400m,2km,500m,600m,800m,2.8km,2.9km,400m,900m,600m,700m,600m,Gothatar
https://lalpurjanepal.com.np/properties/commercial-building-for-sale-at-suncity-kathmandu-6994,lalpurja,house,Kathmandu,6994,Property Details,12 Crore 25 Lakh,Commercial,South-West,2080,Blacktopped,Yes,Semi Furnished,"Kathmandu, Pepsicola",12 Crore 25 Lakh,Sale,7 Aana,7580.23 square-feet,36 Feet,F 23 Feet | B 27 Feet | L 95 Feet | R 95 Feet,2025 June 12,639.0,Kageshwori Manohara,09,300m,Suncity | Pepsicola,100m,500m,300m,400m,400m,500m,10m,10m,10m,2km,1km,50m,400m,200m,200m,300m,Pepsicola
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhrikutichowk-6973,lalpurja,house,Kathmandu,6973,Property Details,5 Crore 50 Lakh,Residential,South-East,2066,Blacktopped,Yes,Unfurnished,"Kathmandu, Saraswatinagar",5 Crore 50 Lakh,Sale,6 Aana,,12 Feet,F 35 Feet,2025 June 12,208.0,Kathmandu,06,1km,Chabahil | Bhrikutichowk,,,50m,,50m,709m,,20m,700m,,1lm,10m,500m,200m,300m,1km,Saraswatinagar
https://lalpurjanepal.com.np/properties/commercial-buildings-for-sale-at-indrachowk-6972,lalpurja,house,Kathmandu,6972,Property Details,25 Crore,Commercial,North-East,2021,Paved,Yes,Semi Furnished,"Kathmandu, Ason",25 Crore,Sale,2000 Sq. Ft.,2000 square-feet,13 Feet,,2025 June 12,236.0,Kathmandu,24,2km,Basantapur | Bhedasingh Chowk,700m to Bir Hospital,6.4km,59m,3.2km,500m to Shree Mahankal School,500m,300m,350m,100m,5.1km,6km,100m,250m,250m,500m,250m,Ason
https://lalpurjanepal.com.np/properties/house-for-sale-at-thulobharyang-silverwoods-home-6969,lalpurja,house,Kathmandu,6969,Property Details,3 Crore 60 Lakh,Residential,West,2081,Paved,Yes,Semi Furnished,"Kathmandu, Thulo Bharyang",3 Crore 60 Lakh,Sale,4 Aana,1197.87 square-feet,16 Feet,,2025 June 11,506.0,Nagarjun,04,2km,Thulobharyang | Silverwoods Home,800m,11km,,,,,,500m,,10.5km,11km,,,,,900m,Thulo Bharyang
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-6965,lalpurja,house,Kathmandu,6965,Property Details,2 Crore 80 Lakh,Residential,North-East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 80 Lakh,Sale,4 Aana,1026.75 square-feet,13 Feet,F 10 | F 26 Feet,2025 June 11,455.0,Budhanilkantha,08,2km,Budhanilkatha | Sundarbasti,500m,8km,100m,200m,100m,100m,100m,100m,100m,7km,7km,100m,800m,800m,800m,800m,Budhanilkantha
