url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/house-for-sale-at-suryabinayakbhaktapur-5784,lalpurja,house,Bhaktapur,5784,Property Details,1 Crore 20 Lakh,Semi-commercial,South,2067,Gravelled,Yes,Unfurnished,"Bhaktapur, Suryabinayak",1 Crore 20 Lakh,Sale,2.75 Aana,941.18 square-feet,10 Feet,,2025 March 24,373,Suryabinayak,6.0,13km,Suryabinayak | Rastriya Banijya Bank,1km,13km,1k,3km,1km,3km,,500m,1km,11km,,1km,,1km,1km,,Suryabinayak,6,1,2,,1,3.5
https://lalpurjanepal.com.np/properties/premium-semi-bungalow-for-sale-at-gamcha-bhaktapur-5783,lalpurja,house,Bhaktapur,5783,Property Details,2 Crore 60 Lakh,Residential,South,2074,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Dadhikot",2 Crore 60 Lakh,Sale,4 Aana,1317.6 square-feet,13 Feet,F 30 Feet,2025 March 24,286,Suryabinayak,4.0,6km,Modern Boarding School,1km,7km,200m,3.6km,200m,,,200m,,8km,9km,,,,,200m,Dadhikot,6,2,3,2,,2.5
https://lalpurjanepal.com.np/properties/3-houses-for-sale-at-katunje-bhaktapur-5627,lalpurja,house,Bhaktapur,5627,Property Details,6 Crore 25 Lakh,Residential,South-East,2078,Gravelled,Yes,Semi Furnished,"Bhaktapur, Katunje",6 Crore 25 Lakh,Sale,12 Aana,687 square-feet,8 Feet,F 30 Feet,2025 March 14,200,Suryabinayak,5.0,5km,Bhaktapur | Subarna Chowk,1km,7km,100m,700m,200m,,,300m,,8km,9km,,,,,2km,Katunje,5,2,3,2,2,
https://lalpurjanepal.com.np/properties/flat-system-residential-house-for-sale-at-sanothimi-5597,lalpurja,house,Bhaktapur,5597,Property Details,3 Crore 25 Lakh,Residential,North,2076,Paved,Yes,Semi Furnished,"Bhaktapur, Sanothimi",3 Crore 25 Lakh,Sale,3.81 Aana,669 square-feet,13 Feet,F 32.6 Feet,2025 March 10,221,Madhyapur Thimi,2.0,3km,Ward Office,700m,6km,40m,2.5km,200m,200m,30m,250m,,7km,8km,,,,,200m,Sanothimi,9,3,7,3,1,35
https://lalpurjanepal.com.np/properties/house-for-sale-at-kharipati-bhaktapur-5568,lalpurja,house,Bhaktapur,5568,Property Details,1 Crore 70 Lakh,Residential,South-West,2075BS,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Kharipati",1 Crore 70 Lakh,Sale,11.25 Aana,1786.5 square-feet,10 Feet,,2025 March 8,208,Changunarayan,7.0,,Changunarayan Munitipality Office,3.5km,15km,1km,6km,1km,1km,,100m,1km,,,,,,,,Kharipati,5,1,3,1,1,2.5
https://lalpurjanepal.com.np/properties/flat-system-residential-house-for-sale-at-kaushaltar-chowk-5565,lalpurja,house,Bhaktapur,5565,Property Details,6 Crore,Residential,East,2079,Paved,Yes,Semi Furnished,"Bhaktapur, Kausaltar",6 Crore,Sale,6.12 Aana,1026 square-feet,9 Feet,F 28 Feet,2025 March 8,199,Madhyapur Thimi,3.0,3km,Laxmi Bank,60m,5km,30m,3km,50m,100m,,100m,,6km,7km,,,,,20m,Kausaltar,8,3,4,1,3,3.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-balkot-bhaktapur-5562,lalpurja,house,Bhaktapur,5562,Property Details,1 Crore 80 Lakh,Residential,South-West,2069,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",1 Crore 80 Lakh,Sale,3.15 Aana,606.18 square-feet,13 Feet,F 32 Feet,2025 March 8,426,Suryabinayak,2.0,4km,Banglamukhi | Shiva Mandir,500m,7km,200m,3km,300m,,,350m,,8km,9km,,,,,800m,Balkot,6,2,4,2,1,3.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-sano-thimi-bhaktapur-5561,lalpurja,house,Bhaktapur,5561,Property Details,1 Crore 80 Lakh,Residential,South,2070,Paved,Yes,Semi Furnished,"Bhaktapur, Sanothimi",1 Crore 80 Lakh,Sale,2.5 Aana,487 square-feet,11 Feet,F 23 Feet,2025 March 8,388,Madhyapur Thimi,2.0,3km,Sanothimi | Ward No 2 Office,800m,6km,100m,3km,200m,200m,100m,200m,,7km,7km,,,,,300m,Sanothimi,5,2,3,2,,3.5
https://lalpurjanepal.com.np/properties/bungalow-for-sale-at-balkot-height-bhaktapur-5558,lalpurja,house,Bhaktapur,5558,Property Details,5 Crore 50 Lakh,Residential,South,2080,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",5 Crore 50 Lakh,Sale,5.4 Aana,811 square-feet,8 Feet,F 30 Feet,2025 March 7,215,Suryabinayak,2.0,3km,Bhaktapur | Red Cross,1km,6km,20m,3.3km,200m,,,20m,,7km,8km,,,40m,,600m,Balkot,5,1,4,1,2,2.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-suryabinayak-nangkhel-5557,lalpurja,house,Bhaktapur,5557,Property Details,2 Crore 35 Lakh,Residential,North-East,2080,Soil Stabilized,Yes,Full Furnished,"Bhaktapur, Suryabinayak",2 Crore 35 Lakh,Sale,3.5 Aana,855.625 square-feet,20 Feet,F 26 Feet,2025 March 7,261,Suryabinayak,9.0,12km,Sipdol Planning,1.5km,15km,200m,6km,300m,,,600m,,16km,17km,,,,,1.4km,Suryabinayak,7,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/residential-house-on-8-aana-for-sale-at-balkot-height-5551,lalpurja,house,Bhaktapur,5551,Property Details,5 Crore 40 Lakh,Residential,North,2067,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",5 Crore 40 Lakh,Sale,8.38 Aana,947 square-feet,13 Feet,F 28 Feet,2025 March 7,177,Suryabinayak,2.0,3km,Balkot | Red Cross Height,1km,6km,100m,3.5km,200m,,200m,100m,,7km,8km,,,,,500m,Balkot,5,3,5,3,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-magargaon-bhaktapur-5494,lalpurja,house,Bhaktapur,5494,Property Details,2 Crore,Commercial,South-East,2077,Paved,Yes,,"Bhaktapur, Sanothimi",2 Crore,Sale,4 Aana,850 square-feet,35 Feet,22 Feet * 27 Feet,2025 March 2,423,Madhyapur Thimi,7.0,7km,Ganesh Temple,1km,8km,100m,4km,300m,500m,,200m,,9km,10km,,,,,1.8km,Sanothimi,6,2,2,,2,2
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-sano-thimi-5410,lalpurja,house,Bhaktapur,5410,Property Details,3 Crore 10 Lakh,Residential,,,Paved,Yes,Semi Furnished,"Bhaktapur, Sanothimi",3 Crore 10 Lakh,Sale,4.81 Aana,918 square-feet,13 Feet,,2025 February 24,439,Madhyapur Thimi,2.0,3.2km,Sano Thimi | Magar Gaun,2.5km,6.5km,100m,3km,200m,100m,,80m,,7.5km,8.5km,,,,,700m,Sanothimi,,,,,,
https://lalpurjanepal.com.np/properties/flat-system-house-for-sale-at-balkot-5280,lalpurja,house,Bhaktapur,5280,Property Details,2 Crore 20 Lakh,Residential,West,2074,Gravelled,Yes,,"Bhaktapur, Balkot",2 Crore 20 Lakh,Sale,3 Aana,1009.64 square-feet,13 Feet,F 31 Feet,2025 February 15,400,Suryabinayak,2.0,4km,Sanjeep Furniture,1.5km,7km,100m,3km,,,,300m,,8km,9km,,,,,800m,Balkot,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/premium-semi-bungalow-for-sale-at-sanothimi-5229,lalpurja,house,Bhaktapur,5229,Property Details,3 Crore 15 Lakh,Residential,West,2019,Paved,Yes,Semi Furnished,"Bhaktapur, Sanothimi",3 Crore 15 Lakh,Sale,5 Aana,925.6 square-feet,11 Feet,F 35 Feet,2025 February 11,317,Madhyapur Thimi,2.0,3.5km,SOS School,1km,6km,50m,3.5km,200m,200m,300m,160m,,7km,8km,,,,,400m,Sanothimi,6,2,3,3,2,3
https://lalpurjanepal.com.np/properties/semi-bungalow-house-on-85-aana-for-sale-at-naya-thimi-5225,lalpurja,house,Bhaktapur,5225,Property Details,4 Crore 50 Lakh,Residential,South,2019,Paved,Yes,Semi Furnished,"Bhaktapur, Bhaktapur",4 Crore 50 Lakh,Sale,8.5 Aana,1000 square-feet,13 Feet,F 33 Feet,2025 February 11,196,Suryabinayak,4.0,5km,Shankar School,500m,7km,100m,1km,200m,300m,,200m,,8km,9km,,,,,700m,Bhaktapur,8,2,4,2,2,
https://lalpurjanepal.com.np/properties/flat-system-house-for-sale-at-kaushaltar-5220,lalpurja,house,Bhaktapur,5220,Property Details,2 Crore 30 Lakh,Residential,North-East,2005,Paved,Yes,,"Bhaktapur, Kausaltar",2 Crore 30 Lakh,Sale,3 Aana,700 square-feet,10 Feet,F 21 Feet,2025 February 11,403,Madhyapur Thimi,3.0,2.7km,Global IME Bank,500m,6km,100m,3.5km,200m,200m,,300m,,7km,8km,,,,,300m,Kausaltar,6,3,5,2,1,3.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-radhe-radhe-5219,lalpurja,house,Bhaktapur,5219,Property Details,3 Crore 50 Lakh,Residential,South,2023,Gravelled,Yes,,"Bhaktapur, Katunje",3 Crore 50 Lakh,Sale,3.4 Aana,801.4 square-feet,13 Feet,F 28 Feet,2025 February 11,248,Suryabinayak,5.0,5.7km,Matina Nasha Chen,700m,7km,100m,600m,200m,500m,,400m,,8km,9km,,,,,2km,Katunje,6,2,3,1,1,3.5
https://lalpurjanepal.com.np/properties/semi-bungalow-house-for-sale-at-balkot-5215,lalpurja,house,Bhaktapur,5215,Property Details,2 Crore 80 Lakh,Residential,North-West,,Soil Stabilized,Yes,Semi Furnished,"Bhaktapur, Balkot",2 Crore 80 Lakh,Sale,3.75 Aana,860 square-feet,13 Feet,F 39 Feet,2025 February 11,279,Suryabinayak,2.0,4km,Sanjeep Furniture,1km,7km,100m,3.2km,100m,,,400m,,8km,9km,,,,,600m,Balkot,6,2,4,3,1,
https://lalpurjanepal.com.np/properties/35-aana-land-for-sale-near-radhe-radhe-5109,lalpurja,house,Bhaktapur,5109,Property Details,40 Lakh Per Aana,Residential,South-East,,Gravelled,Yes,,"Bhaktapur, Katunje",40 Lakh Per Aana,Sale,3.56 Aana,,20 Feet,F 25 Feet,2025 February 4,280,Suryabinayak,5.0,5.5km,Sushila Bhairab Temple,500m,8km,300m,700m,300m,300m,,300m,,9km,10km,,,,,500m,Katunje,,,,,,
https://lalpurjanepal.com.np/properties/south-east-face-house-for-sale-at-thimi-bhaktapur-5075,lalpurja,house,Bhaktapur,5075,Property Details,2 Crore 75 Lakh,Residential,South-East,2075,Paved,Yes,Unfurnished,"Bhaktapur, Madhyapur Thimi",2 Crore 75 Lakh,Sale,4.06 Aana,1847.61 square-feet,13 Feet,F 26 Feet | B 35 Feet | L 54 Feet | R 43 Feet,2025 February 2,639,Madhyapur Thimi,2.0,5.3km,Thimi | Near Nepal Korean Hospital,250m,7km,300m,1.8km,300m,700m,400m,400m,400m,9km,11km,300m,700m,500m,500m,1.3km,Madhyapur Thimi,5,2,3,2,5,2.5
https://lalpurjanepal.com.np/properties/premium-residential-bungalow-for-sale-at-balkot-5050,lalpurja,house,Bhaktapur,5050,Property Details,4 Crore 25 Lakh,Residential,East,2014,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Balkot",4 Crore 25 Lakh,Sale,6.25 Aana,1100 square-feet,13 Feet,F 40 Feet,2025 February 1,325,Suryavinayak,2.0,3.5km,Balkot Police Station,1.5km,7km,50m,3km,100m,,,50m,,8km,9km,,,,,300m,Balkot,5,1,3,1,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-darjeeling-height-bhaktapur-4990,lalpurja,house,Bhaktapur,4990,Property Details,2 Crore 40 Lakh,Residential,North,2078,Gravelled,Yes,Semi Furnished,"Bhaktapur, Sipadol",2 Crore 40 Lakh,Sale,3.38 Aana,2517 square-feet,13 Feet,F 34 Feet,2025 January 25,736,Suryabinayak,8.0,8.5km,Darjeeling Height Colony,2km,11km,100m,3km,100m,,400m,600m,,12km,13km,,,,400m,2km,Sipadol,6,3,5,3,1,3.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-around-naya-thimi-4978,lalpurja,house,Bhaktapur,4978,Property Details,1 Crore 80 Lakh,Residential,North-West,2016,Paved,Yes,,"Bhaktapur, Suryabinayak",1 Crore 80 Lakh,Sale,2.5 Aana,700 square-feet,13 Feet,F 26 Feet,2025 January 24,601,Suryavinayak,4.0,6km,Restro Live Sekuwa,800m,8km,40m,1.7km,100m,,,50m,,9km,10km,,,,,1km,Suryabinayak,5,2,3,1,,2.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-radhe-radhe-4976,lalpurja,house,Bhaktapur,4976,Property Details,5 Crore 75 Lakh,Residential,South-West,2021,Gravelled,Yes,,"Bhaktapur, Radhe Radhe",5 Crore 75 Lakh,Sale,5.5 Aana,1700 square-feet,13 Feet,F 26 Feet,2025 January 24,269,Madhyapur Thimi,5.0,6km,Bhatbhateni,700m,8km,100m,300m,100m,,,300m,,9km,10km,,,,,500m,Radhe Radhe,6,2,6,3,1,2.5
https://lalpurjanepal.com.np/properties/beautiful-house-for-sale-at-suryavinayak-4909,lalpurja,house,Bhaktapur,4909,Property Details,2 Crore 80 Lakh,Residential,South-East,2022,Paved,Yes,,"Bhaktapur, Suryabinayak",2 Crore 80 Lakh,Sale,4 Aana,960 square-feet,13 Feet,F 37 Feet,2025 January 21,280,Suryavinayak,8.0,10km,Suryabinayak Ganesh Temple,1.5km,12km,100m,4.2km,200m,,,100m,,13km,14km,,,,,2km,Suryabinayak,8,3,6,3,2,3.5
https://lalpurjanepal.com.np/properties/commercial-residential-houseland-for-sale-at-radhe-radhe-4890,lalpurja,house,Bhaktapur,4890,Property Details,7 Crore 25 Lakh,Commercial,North-West,2019,Gravelled,Yes,Semi Furnished,"Bhaktapur, Radhe Radhe",7 Crore 25 Lakh,Sale,7.51 Aana,984.34 square-feet,7.5 Meter,F 57 Feet,2025 January 20,521,Madhyapur Thimi,5.0,5km,Radhe Radhe Bhatbhateni,1km,7.5km,40m,50m,200m,,,100m,,8.5km,9.5km,,,,,500m,Radhe Radhe,7,2,2,1,1,2
https://lalpurjanepal.com.np/properties/affordable-land-for-sale-at-duwakot-4883,lalpurja,house,Bhaktapur,4883,Property Details,25 Lakh Per Aana,Residential,North,,Gravelled,Yes,,"Bhaktapur, Duwakot",25 Lakh Per Aana,Sale,10 Aana,,11 Feet,F 52 Feet,2025 January 20,397,Changunarayan,2.0,7km,Duwakot | Bors Momo,500m,9.6km,100m,2km,100m,,,100m,,10.6km,11.6km,,,,,1.5km,Duwakot,,,,,,
https://lalpurjanepal.com.np/properties/full-furnished-residential-commercial-building-for-sale-at-bhaktapur-4748,lalpurja,house,Bhaktapur,4748,Property Details,6 Crore 45 Lakh,Commercial,South-East,,Blacktopped,Yes,,"Bhaktapur, Balkot",6 Crore 45 Lakh,Sale,5.5 Aana,948.72 square-feet,23 Feet,F 36 Feet,2025 January 13,649,Suryabinayak,2.0,4.5km,Rose Village,600m,7.5km,20m,2km,300m,,,100m,,8.5km,9.5km,,,,,1km,Balkot,3,2,8,1,8,6
https://lalpurjanepal.com.np/properties/semi-commercial-residential-house-for-sale-at-bhaktapur-4738,lalpurja,house,Bhaktapur,4738,Property Details,6 Crore 15 Lakh,Semi-commercial,West,2021,Paved,Yes,Semi Furnished,"Bhaktapur, Madhyapur Thimi",6 Crore 15 Lakh,Sale,5.85 Aana,107.4 square-meter,13 Feet,F 56 Feet,2025 January 13,167,Madhyapur Thimi,3.0,4.5km,Hanumantey Bridge,500m,7.5km,30m,2.5km,100m,,,100m,,8.5km,9.5km,,,,,1.5km,Madhyapur Thimi,20,7,16,8,2,5.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-tersatar-bhaktapur-4737,lalpurja,house,Bhaktapur,4737,Property Details,2 Crore 40 Lakh,Residential,North-West,2015,Blacktopped,Yes,,"Bhaktapur, Kausaltar",2 Crore 40 Lakh,Sale,3.3 Aana,1000 square-feet,20 Feet,F 28 Feet,2025 January 13,459,Madhyapur Thimi,3.0,3.6km,Amenity English Secondary School,500m,6.5km,50m,3.7km,100m,,,500m,,7.5km,8.5km,,,,,600m,Kausaltar,7,3,5,2,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-kamerotar-planning-radhe-radhe-bhaktapur-4716,lalpurja,house,Bhaktapur,4716,Property Details,3 Crore 20 Lakh,Residential,West,2024,Blacktopped,Yes,Semi Furnished,"Bhaktapur, Radhe Radhe",3 Crore 20 Lakh,Sale,3.35 Aana,2284 square-feet,20 Feet,F 28 Feet,2025 January 11,452,Madhyapur Thimi,5.0,5km,Bhatbhateni Super Market | Radhe Radhe,500m,5.5km,200m,350m,200m,300m,350m,150m,200m,6km,6.5km,200m,300m,200m,300m,400m,Radhe Radhe,6,2,5,1,1,2.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-bhaktapur-4623,lalpurja,house,Bhaktapur,4623,Property Details,1 Crore 85 Lakh,Residential,North,2023,Soil Stabilized,Yes,,"Bhaktapur, Changunarayan",1 Crore 85 Lakh,Sale,2.6 Aana,,8 Feet,F 19.5 Feet,2025 January 6,256,Changunarayan,9.0,10km,Brahmaini Temple,4.3 km,13km,300m,5.4km,309m,,,400m,,14km,15km,,,,,3.5km,Changunarayan,7,1,3,1,,3.5
https://lalpurjanepal.com.np/properties/4-aana-land-for-sale-at-kaushaltar-4609,lalpurja,house,Bhaktapur,4609,Property Details,45 Lakhs Per Aana,Residential,West,,Paved,Yes,,"Bhaktapur, Kausaltar",45 Lakhs Per Aana,Sale,4 Aana,,13 Feet,F 27 Feet,2025 January 6,296,Madhyapur Thimi,3.0,3km,Hero Showroom,300m,6km,10m,3km,100m,,,200m,,7km,8km,,,,,500m,Kausaltar,,,,,,
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-balkot-4607,lalpurja,house,Bhaktapur,4607,Property Details,2 Crore 80 Lakhs,Residential,North-East,2021,Paved,Yes,Semi Furnished,"Bhaktapur, Balkot",2 Crore 80 Lakhs,Sale,3.5 Aana,607.32 square-feet,12 Feet,F 30 feet,2025 January 6,366,Suryabinayak,2.0,2.5km,Karunay Fitness,500m,6km,100m,2km,100m,,,50m,,7km,8km,,,,,500m,Balkot,5,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-gatthaghar-bhaktapur-4553,lalpurja,house,Bhaktapur,4553,Property Details,2 Crore 15 Lakh,Residential,West,2022,Blacktopped,Yes,Unfurnished,"Bhaktapur, Gatthaghar",2 Crore 15 Lakh,Sale,3.45 Aana,1800 square-feet,14 Feet,F 30 feet,2025 January 3,1353,Madhyapur Thimi,5.0,3km,Sagbari | Gatthaghar,250m,5km,200m,2km,300m,400m,250m,250m,300m,5.5km,6km,300m,350m,200m,400m,400m,Gatthaghar,3,2,3,2,1,2.5
