url,source,district,property_id,title,property_type,property_face,road_type,negotiable,city_area,pricing_raw,purpose,property_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,neighborhood,landmark,hospital,airport,pharmacy,bhatbhateni,school,public_transport,police_station,pashupatinath,boudhanath,ward_office
https://lalpurjanepal.com.np/properties/land-for-sale-at-tarkeshwor-8557,lalpurja,Kathmandu,8557,Property Details,Residential,South-East,Blacktopped,Yes,"Kathmandu, Tarkeshwor",35 Lakh Per Aana,Sale,5.5 Aana,12 Feet,F 30 Feet,2025 October 29,960,Tarkeshwor,04,2km,Tarkeshwor,Tarkeshwor | Sunflower School,1km,8km,500m,6km,500m,500m,1km,7km,7km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tarkeshwor-kavresthali-8556,lalpurja,Kathmandu,8556,Property Details,Commercial,North-East,Blacktopped,Yes,"Kathmandu, Kavresthali",33 Lakh Per Aana,Sale,14 Aana,36 Feet,F 60 Feet,2025 October 29,798,Tarkeshwor,02,5km,Kavresthali,Tarkeshwor | Kavresthali Buspark,1km,9km,1km,7km,1km,0m,1km,8km,8km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8549,lalpurja,Kathmandu,8549,Property Details,Residential,South-West,Blacktopped,Yes,"Kathmandu, Budhanilkantha",42 Lakh Per Aana,Sale,4 Aana,13 Feet,F 28 Feet,2025 October 29,845,Budhanilkantha,04,2km,Budhanilkantha,Budhanilkantha | Pasikot Height,800m,7km,100m,2.5km,500m,20m,800m,6km,6km,100m
https://lalpurjanepal.com.np/properties/land-of-sale-at-budhanilkantha-8543,lalpurja,Kathmandu,8543,Property Details,Residential,Save Property,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",35 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 31 Feet,2025 October 28,704,Budhanilkantha,06,3km,Budhanilkantha,Budhanilkantha | Imperial World School,300m,4km,200m,500m,20m,100m,300m,4km,4km,100m
https://lalpurjanepal.com.np/properties/land-for-sale-at-lasunta-kapan-8532,lalpurja,Kathmandu,8532,Property Details,Residential,East,Gravelled,Yes,"Kathmandu, Kapan",40 Lakh Per Aana,Sale,4 Aana,13 Feet,F 34 Feet,2025 October 26,414,Budhanilkantha,11,5km,Kapan,Kapan | Kapan Gumba,400m,8km,380m,2km,350m,600m,800m,5km,4km,450m
https://lalpurjanepal.com.np/properties/land-for-sale-at-italitar-budhanilkantha-8531,lalpurja,Kathmandu,8531,Property Details,Residential,South-West,Gravelled,Yes,"Kathmandu, Budhanilkantha",45 Lakh Per Aana,Sale,6 Aana,13 Feet,F 36 Feet,2025 October 26,361,Budhanilkantha,08,2km,Budhanilkantha,Italitar | Khadka Gau,500m,6km,250m,400m,650m,250m,400m,5km,5km,350m
https://lalpurjanepal.com.np/properties/land-for-sale-at-ramkot-nagarjun-8521,lalpurja,Kathmandu,8521,Property Details,Commercial,South,Blacktopped,Yes,"Kathmandu, Ramkot",40 Lakh Per Aana,Sale,28 Aana,36 Feet,F 81 Feet,2025 October 25,637,Nagarjun,06,5km,Ramkot,Ramkot | Padma Colony,1km,7km,500m,6km,300m,0m,500m,6km,6km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-bhangal-8519,lalpurja,Kathmandu,8519,Property Details,Residential,South-East,Blacktopped,Yes,"Kathmandu, Budhanilkantha",45 Lakh Per Aana,Sale,4 Aana,13 Feet,F 28 Feet,2025 October 21,387,Budhanilkantha,08,1km,Budhanilkantha,Budhanilkantha | Bhangal Height,500m,4km,100m,1km,200m,200m,800m,3k,3km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8506,lalpurja,Kathmandu,8506,Property Details,Residential,North-East,Gravelled,Yes,"Kathmandu, Budhanilkantha",45 Lakh Per Aana,Sale,4.5 Aana,20 Feet,F 28 Feet,2025 October 15,580,Budhanilkantha,06,1.5km,Budhanilkantha,Budhanilkantha | Hattigauda Chowk,700m,4km,200m,1.5km,200m,200m,800m,5km,5km,500m
https://lalpurjanepal.com.np/properties/land-for-at-budhanilkantha-8505,lalpurja,Kathmandu,8505,Property Details,Residential,South,Paved,Yes,"Kathmandu, Budhanilkantha",50 Lakh Per Aana,Sale,46 Aana,13 Feet,F 28 Feet,2025 October 15,325,Budhanilkantha,02,2km,Budhanilkantha,Budhanilkantha | Chapali Gumti,500m,8km,100m,2km,100m,200m,500m,7km,7km,600m
https://lalpurjanepal.com.np/properties/land-for-sale-at-green-hill-city-mulpani-8498,lalpurja,Kathmandu,8498,Property Details,Residential,South-West,Blacktopped,Yes,"Kathmandu, Mulpani",60 Lakh Per Aana,Sale,11.7 Aana,32 Feet,F 40 Feet,2025 October 14,296,Kageshwori Manohara,06,4km,Mulpani,Mulpani | Green Hill City Housing,1km,7km,500m,5km,1km,500m,500m,4km,2km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-meghacity-height-8496,lalpurja,Kathmandu,8496,Property Details,Residential,North-East,Blacktopped,Yes,"Kathmandu, Megacity",42 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 30 Feet,2025 October 13,380,Tokha,03,4km,Megacity,Tokha | Saraswoti High School,3km,8km,200,3km,100m,300m,1km,7km,7km,3km
https://lalpurjanepal.com.np/properties/land-on-sale-buddhanilkantha-buddha-tole-8492,lalpurja,Kathmandu,8492,Land for Sale at Budhanilkantha,Semi-commercial,South-East,Blacktopped,Yes,"Kathmandu, Budhanilkantha",55 Lakh Per Aana,Sale,12 Aana,15 Feet,F 54 | F 77 Feet,2025 October 13,421,Budhanilkantha,05,250m,Budhanilkantha,Budhanilkantha | Siddhartha Colony Maha Chowk,3km,5km,100m,4km,150m,200m,200m,5km,6km,1.5km
https://lalpurjanepal.com.np/properties/land-with-sele-at-chunikhel-8487,lalpurja,Kathmandu,8487,Property Details,Residential,East,Gravelled,Yes,"Kathmandu, Budhanilkantha",26 Lakh Per Aana,Sale,16.25 Aana,13 Feet,F 54 Feet,2025 October 13,507,Budhanilkantha,13,11km,Budhanilkantha,Chunikhel | Bhadrakali Temple,6km,7km,400m,6km,600m,8km,6km,7km,6km,3km
https://lalpurjanepal.com.np/properties/land-with-land-sale-at-kapan-8485,lalpurja,Kathmandu,8485,Property Details,Residential,South,Paved,Yes,"Kathmandu, Kapan",55 Lakh Per Aana,Sale,9 Aana,13 Feet,F 46 Feet,2025 October 13,183,Budhanilkantha,10,200m,Kapan,Kapan | Milan Chowk,400m,6km,150m,400m,0m,400m,100m,5km,4km,400m
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-8481,lalpurja,Kathmandu,8481,Property Details,Residential,South,Blacktopped,Yes,"Kathmandu, Baluwatar",1 Crore 10 Lakh Per Aana,Sale,7.75 Aana,20 Feet,F 40 Feet,2025 October 13,801,Kathmandu,04,3km,Baluwatar,Baluwatar | Oyo Nepal,OM Hospital and Research Center - 2.5km,5.5km,500m,1.3km,Shridiwa International School - 1.5km,1km,1.7km,3.7km,5.5km,04
https://lalpurjanepal.com.np/properties/land-for-sale-at-thali-8480,lalpurja,Kathmandu,8480,Property Details,Semi-commercial,South-East,Soil Stabilized,Yes,"Kathmandu, Thali",30 Lakh Per Aana,Sale,3.75 Aana,22 Feet,F 29 Feet,2025 October 13,293,Kageswori Manohara,05,6km,Thali,Thali | Simkhada Gaun,3km,9km,500m,6km,1km,500mtr,1km,6km,4km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-bashundhara-8470,lalpurja,Kathmandu,8470,Property Details,Residential,West,Blacktopped,Yes,"Kathmandu, Basundhara",80 Lakh Per Aana,Sale,4.5 Aana,16 Feet,F 29 Feet,2025 October 12,224,Tokha,07,400m,Basundhara,Basundhara | Micro Station,200m,5km,100m,1km,200m,50m,100m,4km,4km,1km
https://lalpurjanepal.com.np/properties/8-aana-land-for-sale-at-bouddha-town-planning-8463,lalpurja,Kathmandu,8463,Property Details,Semi-commercial,North-West,Blacktopped,Yes,"Kathmandu, Boudha",80 Lakh Per Aana,Sale,8 Aana,20 Feet,F 40 Feet,2025 October 9,296,Kathmandu,06,3km,Boudha,Boudha | Boudha Planning,2km,5.5km,500m,2km,400m,400m,1km,1.5km,1.8km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-tarkeshwor-jarankhu-8438,lalpurja,Kathmandu,8438,Property Details,Residential,North,Blacktopped,Yes,"Kathmandu, Tarkeshwor",37 Lakh Per Aana,Sale,5.18 Aana,13 Feet,F 31 Feet,2025 September 28,257,Tarkeshwor,04,3km,Tarkeshwor,Tarkeshwor | Green City Megha Hospital,300m,8km,300m,3km,500m,300m,500m,7km,7km,1km
https://lalpurjanepal.com.np/properties/south-face-land-for-sale-at-mulpani-8431,lalpurja,Kathmandu,8431,Property Details,Residential,South,Paved,Yes,"Kathmandu, Mulpani",38 Lakh Per Aana,Sale,3.62 Aana,12 Feet,F 25 Feet | B 25 Feet | L 49 Feet | R 49 Feet,2025 September 25,297,Kageshwori Manohara,07,5km,Mulpani,Mulpani | Ambarshing Chowk,2km,7km,400m,4km,500m,150m,600m,4.2km,5km,500m
https://lalpurjanepal.com.np/properties/land-for-sale-at-hattigauda-8427,lalpurja,Kathmandu,8427,Property Details,Residential,East,Paved,Yes,"Kathmandu, Hattigauda",35 Lakh Per Aana,Sale,8.5 Aana,13 Feet,F 20 Feet,2025 September 23,500,Budhanilkantha,07,2km,Hattigauda,Hattigauda | Banglamukhi Temple,1km,7km,500m,2km,500m,500m,1km,6km,6km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-thali-8411,lalpurja,Kathmandu,8411,Property Details,Residential,South-East,Paved,Yes,"Kathmandu, Thali",30 Lakh Per Aana,Sale,3 Aana,13 Feet,F 25 Feet,2025 September 22,196,Kageshwori Manohara,05,7km,Thali,Thali | Simkhada Gaun,3km,8km,500m,7km,1km,500m,500m,7km,5km,500m
https://lalpurjanepal.com.np/properties/land-of-sale-at-budhanilkantha-8397,lalpurja,Kathmandu,8397,Property Details,Residential,Save Property,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",32 Lakh Per Aana,Sale,4 Aana,13 Feet,F55feet,2025 September 19,302,Budhanilkantha,06,13km,Budhanilkantha,Budhanilkantha | Ram Mandir,300m,5km,300m,500m,300m,300m,500m,4km,4km,300m
https://lalpurjanepal.com.np/properties/land-of-sale-at-budhanilkantha-8396,lalpurja,Kathmandu,8396,Property Details,Residential,Save Property,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",32 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F55feet,2025 September 19,205,Budhanilkantha,06,14km,Budhanilkantha,Budhanilkantha | Ram Mandir,500m,4km,300m,700m,300m,300m,500m,4km,4km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8391,lalpurja,Kathmandu,8391,Property Details,Residential,East,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",65 Lakh Per Aana,Sale,12 Aana,13 Feet,F 92 Feet,2025 September 18,254,Budhanilkantha,07,2km,Budhanilkantha,Budhanilkantha | Sales Berry,200m,7km,2000m,2km,200m,200m,200m,6.5km,6km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-lazimpat-8385,lalpurja,Kathmandu,8385,Property Details,Residential,East,Soil Stabilized,Yes,"Kathmandu, Lazimpat",85 Lakh Per Aana,Sale,15 Aana,13 Feet,F 92 Feet,2025 September 17,303,Kathmandu,02,200m,Lazimpat,Lazimpat | Pani Pokhari,200m,4km,200m,300m,200m,200m,200m,3.75km,3.5km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8382,lalpurja,Kathmandu,8382,Property Details,Residential,West,Blacktopped,Yes,"Kathmandu, Budhanilkantha",52 Lakh Per Aana,Sale,8 Aana,13 Feet,Front 50,2025 September 17,315,Budhanilkantha,02,3km,Budhanilkantha,Budhanilkantha | Rudreshwor Chowk,500m,8km,300m,3km,500m,300m,800m,7km,7km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8377,lalpurja,Kathmandu,8377,Property Details,Residential,South,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",55 Lakh Per Aana,Sale,5 Aana,13 Feet,F 28 Feet,2025 September 16,914,Budhanilkantha,02,3km,Budhanilkantha,Budhanilkantha | Hotel Park Village,500m,9km,500m,3km,800m,500m,500m,7km,7km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8376,lalpurja,Kathmandu,8376,Property Details,Residential,South,Blacktopped,Yes,"Kathmandu, Budhanilkantha",58 Lakh Per Aana,Sale,8.63 Aana,13 Feet,F 28 Feet,2025 September 16,272,Budhanilkantha,02,2.5km,Budhanilkantha,Budhanilkantha | Chapali,500m,6km,100m,2.5km,100m,100m,800m,5km,5km,500m
https://lalpurjanepal.com.np/properties/land-ofsale-at-budhanilkantha-8375,lalpurja,Kathmandu,8375,Property Details,Residential,South,Soil Stabilized,Yes,"Kathmandu, Hattigauda",32 Lakh Per Aana,Sale,3.98 Aana,13 Feet,F55feet,2025 September 16,171,Budhanilkantha,03,300m,Hattigauda,Budhanilkantha | Ram Mandir,500m,4km,300m,500m,400m,200m,600m,4km,4km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budanilkantha-8373,lalpurja,Kathmandu,8373,Property Details,Residential,North-West,Soil Stabilized,Yes,"Kathmandu, Pasikot",16 Lakh Per Aana,Sale,21.5 Aana,21 Feet,F 92 Feet,2025 September 16,1064,Budanilkantha,04,4km,Pasikot,Pasikot | Shiva Mandir,5km,10km,1km,5km,200m,1.5km,200m,9km,8km,
https://lalpurjanepal.com.np/properties/land-on-sale-at-budhanilkantha-8366,lalpurja,Kathmandu,8366,Property Details,Residential,East,Blacktopped,Yes,"Kathmandu, Budhanilkantha",47 Lakh Per Aana,Sale,14.5 Aana,20 Feet,F55feet,2025 September 15,265,Budhanilkantha,04,5km,Budhanilkantha,Budhanilkantha | Siddhartha Colony,1km,7km,800m,5km,800m,800m,800m,6km,6km,1.67km
https://lalpurjanepal.com.np/properties/land-on-sale-at-budhanilkantha-8360,lalpurja,Kathmandu,8360,Property Details,Residential,South,Paved,Yes,"Kathmandu, Budhanilkantha",45 Lakh Per Aana,Sale,19 Aana,10 Feet,F55feet,2025 September 14,233,Budhanilkantha,04,5km,Budhanilkantha,Budhanilkantha | Siddhartha Colony,1km,7km,400m,5 km,400m,400m,1.25km,7km,8km,1.25km
https://lalpurjanepal.com.np/properties/land-for-sale-at-chettrapati-8355,lalpurja,Kathmandu,8355,Property Details,Semi-commercial,West,Blacktopped,Yes,"Kathmandu, Chettrapati",80 Lakh Per Aana,Sale,9 Aana,15 Feet,F 45 Feet,2025 September 8,559,Kathmandu,18,500m,Chettrapati,Chhetrapati | Chhetrapati Hospital,400m,7km,500m,5km,200m,200m,1.7km,8km,7km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-8353,lalpurja,Kathmandu,8353,Property Details,Residential,East,Blacktopped,Yes,"Kathmandu, Tokha",38 Lakh Per Aana,Sale,8 Aana,16 Feet,F 51 Feet,2025 September 7,478,Tokha,03,4km,Tokha,Tokha | Tokha Bazar,300m,9km,300m,2km,200m,50m,300m,8km,8km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkatha-dewa-chwok-8349,lalpurja,Kathmandu,8349,Property Details,Residential,South-West,Blacktopped,Yes,"Kathmandu, Budhanilkantha",65 Lakh Per Aana,Sale,5.81 Aana,16 Feet,F 46 Feet,2025 September 7,286,Budhanilkantha,01,500m,Budhanilkantha,Budhanilkantha | Deuba Chowk,4km,8km,200m,5km,300m,200m,200m,7km,6km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-at-green-hill-city-housing-mulpani-8327,lalpurja,Kathmandu,8327,Property Details,Residential,East,Blacktopped,Yes,"Kathmandu, Mulpani",55 Lakh Per Aana,Sale,4.25 Aana,20 Feet,F 28 Feet,2025 September 4,153,Kageshwori Manohara,07,4km,Mulpani,Mulpani | Green Hill City Housing,1km,7km,500m,4km,500m,500m,500m,4km,3km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-bhangal-8309,lalpurja,Kathmandu,8309,Property Details,Commercial,East,Blacktopped,Yes,"Kathmandu, Bhangal",50 Lakh Per Aana,Sale,10.87 Aana,26 Feet,F 34 Feet,2025 September 3,205,Budanilkantha,08,3.5km,Bhangal,Bhangal | Sundarbasti,500m,7km,500m,2.5km,300m,5m,250m,6km,6.5km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-chabahil-8300,lalpurja,Kathmandu,8300,Property Details,Residential,West,Blacktopped,Yes,"Kathmandu, Chabahil",85 Lakh Per Aana,Sale,8 Aana,15 Feet,F 28 Feet,2025 September 2,234,Kathmandu,07,300m,Chabahil,Chabahil | KL Tower,300m,7km,300m,500m,100m,20m,500m,4km,700m,
https://lalpurjanepal.com.np/properties/28-aana-land-for-sale-at-gothatar-8299,lalpurja,Kathmandu,8299,Property Details,Commercial,West,Blacktopped,Yes,"Kathmandu, Gothatar",55 Lakh Per Aana,Sale,28 Aana,26 Feet,F 40 Feet,2025 September 2,207,Kageshwori Manohara,08,2.5km,Gothatar,Gothatar | Tej Binayak Chowk,2km,4km,500m,3.8km,300m,150m,1km,2.9km,3km,400m
https://lalpurjanepal.com.np/properties/house-for-sale-at-hadigaun-8293,lalpurja,Kathmandu,8293,Property Details,Commercial,West,Blacktopped,Yes,"Kathmandu, Hadigaun",1 Crore 10 Lakh Per Aana,Sale,14 Aana,24 Feet,F55feet,2025 September 2,223,Kathmandu,05,4km,Hadigaun,Hadigaun | Bhatkekopul,1km,2km,500m,1km,100m,100m,1.7km,2km,2km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkatha-8290,lalpurja,Kathmandu,8290,Property Details,Semi-commercial,North-West,Blacktopped,Yes,"Kathmandu, Chapali",55 Lakh Per Aana,Sale,1 Ropani,26 Feet,F 54 Feet,2025 September 2,249,Budhanilkantha,02,250m,Chapali,Budhanilkantha | Chapali,500m,7km,200m,400m,400m,400m,200m,6km,5km,300m
https://lalpurjanepal.com.np/properties/land-with-house-for-sale-at-galfutar-8289,lalpurja,Kathmandu,8289,Property Details,Residential,North-East,Paved,Yes,"Kathmandu, Budhanilkantha",65 Lakh Per Aana,Sale,4 Aana,13 Feet,F 16 Feet,2025 September 2,317,Budhanilkatha,08,150m,Budhanilkantha,Golfutar | Basketball Ground,200m,6km,100m,150m,200m,150m,100m,5km,5km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8288,lalpurja,Kathmandu,8288,Property Details,Residential,East,Blacktopped,Yes,"Kathmandu, Budhanilkantha",43 Lakh 50 Thousand Per Aana,Sale,8 Aana,11 Feet,F 44 Feet,2025 September 1,437,Budhanilkantha,02,5km,Budhanilkantha,Budhanilkantha | Fulbari Colony,200m,9km,50m,5km,50m,100m,200m,8km,8km,800m
https://lalpurjanepal.com.np/properties/land-for-sale-at-shantinagar-8275,lalpurja,Kathmandu,8275,Property Details,Residential,North,Blacktopped,Yes,"Kathmandu, Shantinagar",77 lakh Per Aana,Sale,3.5 Aana,10 Feet,F 30 Feet,2025 August 31,284,Kathmandu,31,500m,Shantinagar,Shantinagar | Nagendra Kanchha Chowk,500m,1km,100m,500m,100m,100m,1.7km,1km,4km,300m
https://lalpurjanepal.com.np/properties/land-for-sale-8271,lalpurja,Kathmandu,8271,Property Details,Residential,South-West,alley,Yes,"Kathmandu, Bansbari",57 Lakh Per Aana,Sale,10.5 Aana,13 Feet,F55feet,2025 August 31,157,Kathmandu,03,5km,Bansbari,Bansbari | The Standard Nursery,300m,6km,200m,5km,800m,300m,800m,4km,4.5km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-kadaghari-kathmandu-8270,lalpurja,Kathmandu,8270,Property Details,Residential,North-West,Soil Stabilized,Yes,"Kathmandu, Kadaghari",50 Lakh Per Aana,Sale,7.25 Aana,10 Feet,F 53 Feet | B 49 Feet | L 48 Feet | R 48 Feet,2025 August 30,262,Kageshwori Manohara,07,2.5km,Kadaghari,Kadaghari | Force Park,1.2km,3.5km,300m,3km,200m,30m,500m,2.5km,5km,2km
https://lalpurjanepal.com.np/properties/south-facing-land-on-sale-at-gothatar-kathmandu-8269,lalpurja,Kathmandu,8269,Property Details,Residential,South,Gravelled,Yes,"Kathmandu, Gothatar",38 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 40 Feet,2025 August 30,214,Kageshwori Manohara,07,4km,Gothatar,Gothatar | Pipalbot,4km,3.2km,200m,5km,300m,200m,2km,3.8km,3.7km,200m
https://lalpurjanepal.com.np/properties/land-on-sale-at-gothatar-kathmandu-8268,lalpurja,Kathmandu,8268,Property Details,Residential,South-West,Gravelled,Yes,"Kathmandu, Gothatar",40 Lakh Per Aana,Sale,4.5 Aana,13 Feet,F 40 Feet,2025 August 30,134,Kageshwori Manohara,07,4km,Gothatar,Gothatar | Laxminarayan Temple,4km,3.2km,200m,5km,300m,200m,2km,3.8km,3.7km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-8255,lalpurja,Kathmandu,8255,Property Details,Residential,Save Property,Soil Stabilized,Yes,"Kathmandu, Tokha",55 Lakh Per Aana,Sale,5 Aana,26 Feet,F55feet,2025 August 28,194,Tokha,03,10m,Tokha,Tokha | Suryadarsan Height,400m,5km,300m,500m,300m,100m,600m,4km,4km,500m
https://lalpurjanepal.com.np/properties/land-on-sale-at-buddhanilkantha-lemon-tree-8242,lalpurja,Kathmandu,8242,Property Details,Semi-commercial,West,Blacktopped,Yes,"Kathmandu, Budhanilkantha",40 Lakh Per Aana,Sale,29 Aana,15 Feet,F 81 Feet,2025 August 27,370,Budhanilkantha,06,3km,Budhanilkantha,Budhanilkantha | Lemon Tree Resort,1.5km,9km,100m,5km,100m,200m,90m,6km,4km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-megacity-8240,lalpurja,Kathmandu,8240,Property Details,Residential,East,Soil Stabilized,Yes,"Kathmandu, Megacity",28 Lakh Per Aana,Sale,3.5 Aana,13 Feet,F 30 Feet,2025 August 27,339,Tokha,02,4km,Megacity,Tokha | Megacity School,2km,9km,500m,2km,300m,500m,1km,5km,5km,2km
https://lalpurjanepal.com.np/properties/land-for-sale-at-tokha-dhaneshwor-8239,lalpurja,Kathmandu,8239,Property Details,Residential,East,Blacktopped,Yes,"Kathmandu, Tokha",44 Lakh Per Aana,Sale,4.5 Aana,11 Feet,F 36 Feet,2025 August 27,163,Tokha,03,2.5km,Tokha,Tokha | Dhaneshwor Mandir,1km,8km,200m,7km,200m,100m,1km,7km,7km,2km
https://lalpurjanepal.com.np/properties/land-with-house-seller-at-budhanilkatha-8228,lalpurja,Kathmandu,8228,Property Details,Residential,South-West,Blacktopped,Yes,"Kathmandu, Budhanilkantha",5 Crore 50 Lakh,Sale,7 Aana,12 Feet,F 38 Feet,2025 August 26,344,Budhanilkatha,03,80m,Budhanilkantha,Budhanilkantha | Budhanilkantha Chowk,500m,7km,200m,700m,200m,150m,100m,7km,6km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-basundhara-8212,lalpurja,Kathmandu,8212,Property Details,Residential,North-East,Gravelled,Yes,"Kathmandu, Basundhara",65 Lakh Per Aana,Sale,6 Aana,11 Feet,F55feet,2025 August 26,140,Tokha,05,4km,Basundhara,Basundhara | Ishan Hospital,100m,4km,500m,1km,100m,100m,1.7km,4km,3km,1km
https://lalpurjanepal.com.np/properties/land-with-house-for-sale-at-washik-8208,lalpurja,Kathmandu,8208,Property Details,Commercial,North,Paved,Yes,"Kathmandu, Budhanilkantha",55 Lakh Per Aana,Sale,4 Aana,26 Feet,F 24 Feet,2025 August 25,246,Budhanilkatha,02,200m,Budhanilkantha,Washik | Badeli,800m,8km,300m,3km,500m,100m,500m,7km,6km,900m
https://lalpurjanepal.com.np/properties/land-for-sale-at-chapali-budanilkant-8198,lalpurja,Kathmandu,8198,Property Details,Residential,South,Blacktopped,Yes,"Kathmandu, Chapali",45 Lakh Per Aana,Sale,11 Aana,16 Feet,F 29 Feet,2025 August 25,161,Budanilkantha,02,8km,Chapali,Chapali | Budhanilkantha,2.5km,8km,100m,5km,500m,200m,1.7km,6km,6.5km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-tarkeshwor-sangla-8197,lalpurja,Kathmandu,8197,Property Details,Residential,East,Gravelled,Yes,"Kathmandu, Sangla",30 Lakh Per Aana,Sale,3.12 Aana,12 Feet,F 26 Feet,2025 August 25,237,Tarkeshwor,01,4km,Sangla,Tarkeshwor | Sangla Hospital,500m,10km,500m,3km,500m,200m,1km,9km,9km,1km
https://lalpurjanepal.com.np/properties/prime-commercial-land-for-sale-at-tamang-gumba-boudha-8181,lalpurja,Kathmandu,8181,Property Details,Commercial,North-East,Blacktopped,Yes,"Kathmandu, Boudha",60 Lakh Per Aana,Sale,5 Aana,14 Feet,F 28 Feet,2025 August 24,403,Gokarneshwor,05,4km,Boudha,Boudha | Tamang Gumba,300m,7km,300m,1km,400m,10m,500m,4km,900m,
https://lalpurjanepal.com.np/properties/perfect-land-for-sale-at-arunari-boudha-8180,lalpurja,Kathmandu,8180,Property Details,Residential,North-West,alley,Yes,"Kathmandu, Boudha",45 Lakh Per Aana,Sale,3 Aana,10 Feet,F 28 Feet,2025 August 24,332,Kathmandu,06,4km,Boudha,Boudha | Aarubari,600m,7km,700m,2km,1km,500m,500m,4km,2km,
https://lalpurjanepal.com.np/properties/land-on-sale-at-jamal-8169,lalpurja,Kathmandu,8169,Property Details,Semi-commercial,East,Gravelled,Yes,"Kathmandu, Jamal",1 Crore 30 Lakh Per Aana,Sale,14 Aana,14 Feet,F 60 | F 110 Feet,2025 August 22,203,Kathmandu,05,1km,Jamal,Jamal,400m,4km,100m,2km,500m,50m,60m,3km,4km,50m
https://lalpurjanepal.com.np/properties/land-for-sale-at-italitar-8163,lalpurja,Kathmandu,8163,Property Details,Residential,East,alley,Yes,"Kathmandu, Budhanilkantha",50 Lakh Per Aana,Sale,8 Aana,13 Feet,F 36 Feet,2025 August 21,161,Budhanilkatha,11,200m,Budhanilkantha,Budhanilkantha | Italitar,200m,6km,200m,500m,200m,400m,300m,6km,5km,200m
https://lalpurjanepal.com.np/properties/land-for-sale-at-jorpati-aryal-gaun-8162,lalpurja,Kathmandu,8162,Property Details,Residential,North-East,Paved,Yes,"Kathmandu, Jorpati",38 Lakh Per Aana,Sale,4 Ropani,20 Feet,F 28 Feet,2025 August 21,153,Kageshwori Manohara,06,5km,Jorpati,Jorpati | Green Hill City,1km,7km,500m,5km,1km,500m,500m,5km,3km,1km
https://lalpurjanepal.com.np/properties/land-for-sale-at-pasikot-8158,lalpurja,Kathmandu,8158,Property Details,Residential,South,Soil Stabilized,Yes,"Kathmandu, Pasikot",35 Lakh Per Aana,Sale,4.06 Aana,13 Feet,F 34 Feet,2025 August 21,262,Budanilkantha,04,8km,Pasikot,Pasikot | Shiva Mandir,1.5km,9km,300m,5km,500m,1km,1.7km,8km,8.5km,
https://lalpurjanepal.com.np/properties/land-for-sale-at-budhanilkantha-8157,lalpurja,Kathmandu,8157,Property Details,Residential,Save Property,Soil Stabilized,Yes,"Kathmandu, Budhanilkantha",41 Lakh Per Aana,Sale,5 Aana,18 Feet,F55feet,2025 August 21,179,Budhanilkantha,06,11km,Budhanilkantha,Budhanilkantha | Bishnumatipul,500m,5km,100m,400m,300m,300m,200m,4km,4km,300m
