url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood,property_type_stat,land_area_aana,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-maitidevi-3963,lalpurja,house,Kathmandu,3963,Property Details,7 Crore 95 Lakh,Residential,South-West,2005,Blacktopped,Yes,Unfurnished,"Kathmandu, Maitidevi",7 Crore 95 Lakh,Sale,11 Aana,3200 square-feet,9 Feet,,2024 December 5,221.0,Kathmandu,30,,,,,,,,,,,,,,,,,,,Maitidevi,,,14,4,4,2,,3.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-baneshwor-hight-3961,lalpurja,house,Kathmandu,3961,Property Details,11 Crore,Residential,East,,Blacktopped,Yes,,"Kathmandu, Mid Baneshowr",11 Crore,Sale,8.5 Aana,4000 square-feet,20 Feet,,2024 December 5,483.0,Kathmandu,10,,,,,,,,,,,,,,,,,,,Mid Baneshowr,,,8,2,6,2,2,2.5
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-shantinagar-3959,lalpurja,house,Kathmandu,3959,Property Details,3 Crore 98 Lakh,Residential,West,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Shantinagar",3 Crore 98 Lakh,Sale,3 Aana,2.75 aana,13 Feet,,2024 December 5,197.0,Kathamandu,31,,,,,,,,,,,,,,,,,,,Shantinagar,,,7,3,5,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-budanilkantha-kathmandu-3950,lalpurja,house,Kathmandu,3950,Property Details,6 Crore 25 Lakh,Residential,South-East,1975 AD,Blacktopped,Yes,Full Furnished,"Kathmandu, Budhanilkantha",6 Crore 25 Lakh,Sale,7.85 Aana,2700 square-feet,20 Feet,30,2024 December 4,986.0,Budhanilkantha,07,3km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,4,1,4,2,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-kathmandu-3949,lalpurja,house,Kathmandu,3949,Property Details,8 Crore 50 Lakh,Residential,East,2019,Blacktopped,Yes,Full Furnished,"Kathmandu, Budhanilkantha",8 Crore 50 Lakh,Sale,9 Aana,1162 square-feet,12 Feet,13M,2024 December 4,233.0,Budhanilkantha,08,5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,9,3,7,3,4,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-shantinagar-gate-3936,lalpurja,house,Kathmandu,3936,Property Details,4 Crore 10 Lakh,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Shantinagar",4 Crore 10 Lakh,Sale,3 Aana,2000 square-feet,10 Feet,,2024 December 4,410.0,,,2km,,,,,,,,,,,,,,,,,,Shantinagar,,,11,1,4,,,
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-kathmandu-3930,lalpurja,house,Kathmandu,3930,Property Details,5 Crore 50 Lakh,Residential,South,2076 BS,Blacktopped,Yes,Full Furnished,"Kathmandu, Budhanilkantha",5 Crore 50 Lakh,Sale,7.1 Aana,1108.15 square-feet,21 Feet,,2024 December 4,176.0,,,4.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,8,3,7,3,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-bafal-3919,lalpurja,house,Kathmandu,3919,Property Details,3 Crore 20 Lakh,Residential,West,2076,Blacktopped,Yes,Semi Furnished,"Kathmandu, Bafal",3 Crore 20 Lakh,Sale,4 Aana,855.625 square-feet,10 Feet,,2024 December 4,453.0,Kathmandu,13,1km,,,,,,,,,,,,,,,,,,Bafal,,,6,2,3,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budanilkantha-kathmandu-3917,lalpurja,house,Kathmandu,3917,Property Details,2 Crore 80 Lakh,Residential,West,2078BS,alley,Yes,Full Furnished,"Kathmandu, Budhanilkantha",2 Crore 80 Lakh,Sale,3.5 Aana,3.5 aana,10 Feet,20F,2024 December 3,569.0,,,2km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,3,5,3,1,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-budanilkantha-kathmandu-3915,lalpurja,house,Kathmandu,3915,Property Details,2 Crore 70 Lakh,Residential,West,2079 BS,Gravelled,Yes,Full Furnished,"Kathmandu, Budhanilkantha",2 Crore 70 Lakh,Sale,3.3 Aana,791.5 square-feet,13 Feet,20 F,2024 December 3,749.0,budhanilkantha,04,4.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,3,1,2,1,1,1.5
https://lalpurjanepal.com.np/properties/land-for-sale-at-raniban-kathmandu-3914,lalpurja,house,Kathmandu,3914,Property Details,70 Lakh Per Aana,Residential,East,,Blacktopped,Yes,,"Kathmandu, Raniban",70 Lakh Per Aana,Sale,4.25 Aana,4.25 aana,26 Feet,,2024 December 3,938.0,Nagarjun,1,2km,,,,,,,,,,,,,,,,,,Raniban,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-kathmandu-3913,lalpurja,house,Kathmandu,3913,Property Details,5 Crore,Residential,South,2070BS,Paved,Yes,Full Furnished,"Kathmandu, Budhanilkantha",5 Crore,Sale,7 Aana,1063 square-feet,13 Feet,,2024 December 3,265.0,Budhanilkantha,08,2.5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,3,5,3,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3901,lalpurja,house,Kathmandu,3901,Property Details,3 Crore 60 Lakh,Residential,South,2024 AD,Paved,Yes,Full Furnished,"Kathmandu, Budhanilkantha",3 Crore 60 Lakh,Sale,3.75 Aana,2400 square-feet,13 Feet,28,2024 December 2,327.0,budhanilkantha,08,500m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,5,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-soltee-city-housing-colony-rabi-bhawan-3898,lalpurja,house,Kathmandu,3898,Property Details,5 Crore,Residential,West,2024,Blacktopped,Yes,Full Furnished,"Kathmandu, Ravi Bhawan",5 Crore,Sale,3.5 Aana,996 square-feet,20 Feet,F 27 Face,2024 December 2,256.0,Kathmandu Metropolitan city,14,20m,,,,,,,,,,,,,,,,,,Ravi Bhawan,,,5,1,5,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-soltee-city-housing-colony-rabibhavan-3897,lalpurja,house,Kathmandu,3897,Property Details,5 Crore 50 Lakh,Residential,South,2024,Blacktopped,Yes,Full Furnished,"Kathmandu, Ravi Bhawan",5 Crore 50 Lakh,Sale,4 Aana,1026 square-feet,20 Feet,F 28 feet,2024 December 2,260.0,Kathmandu Metropolitan City,13,300m,,,,,,,,,,,,,,,,,,Ravi Bhawan,,,4,1,5,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-sitapaila-civil-homes-colony-3896,lalpurja,house,Kathmandu,3896,Property Details,2 Crore 60 Lakh,Residential,South,2015,Blacktopped,Yes,Semi Furnished,"Kathmandu, Ramkot",2 Crore 60 Lakh,Sale,3.44 Aana,1229.62 square-feet,13 Feet,F 28 Front,2024 December 2,1515.0,Nagarjun Nagarpalika,06,1.5km,,,,,,,,,,,,,,,,,,Ramkot,,,3,1,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budanilkantha-3878,lalpurja,house,Kathmandu,3878,Property Details,6 Crore,Residential,South,,alley,Yes,,"Kathmandu, Budhanilkantha",6 Crore,Sale,8 Aana,3 aana,8 Feet,30ft plus,2024 December 2,220.0,,03,,,,,,,,,,,,,,,,,,,Budhanilkantha,,,10,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-dhumbarahi-kathmandu-3869,lalpurja,house,Kathmandu,3869,Property Details,2 Crore 15 Lakh,Residential,North,2065,Paved,Yes,Unfurnished,"Kathmandu, Dhumbarahi",2 Crore 15 Lakh,Sale,3.5 Aana,3 aana,8 Feet,,2024 December 1,530.0,Kathmandu,,750m,,,,,,,,,,,,,,,,,,Dhumbarahi,,,7,2,2,,,2.5
https://lalpurjanepal.com.np/properties/bungalow-for-sale-kalopul-kathmandu-3868,lalpurja,house,Kathmandu,3868,Property Details,8 Crore,Residential,North,2058,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kalopul",8 Crore,Sale,7.75 Aana,3 aana,13 Feet,,2024 December 1,288.0,,,100m,,,,,,,,,,,,,,,,,,Kalopul,,,6,1,3,1,5,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwakhani-kapan-kathmandu-3867,lalpurja,house,Kathmandu,3867,Property Details,2 Crore 5 Lakh,Residential,East,2014,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kapan",2 Crore 5 Lakh,Sale,3 Aana,855.625 square-feet,10 Feet,,2024 December 1,246.0,Budhanilkantha,10,,,,,,,,,,,,,,,,,,,Kapan,,,5,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/semi-bungalow-for-sale-siphal-chabahil-kathmandu-3865,lalpurja,house,Kathmandu,3865,Property Details,5 Crore 50 Lakh,Residential,South-East,2075,Blacktopped,Yes,Semi Furnished,"Kathmandu, Chabahil",5 Crore 50 Lakh,Sale,5.5 Aana,4 aana,13 Feet,,2024 December 1,381.0,Kathmandu,07,600m,,,,,,,,,,,,,,,,,,Chabahil,,,5,1,5,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-kapan-balwakhani-kathmandu-3863,lalpurja,house,Kathmandu,3863,Property Details,2 Crore 5 Lakh,Residential,,2062,Blacktopped,Yes,Unfurnished,"Kathmandu, Kapan",2 Crore 5 Lakh,Sale,3 Aana,2.5 aana,10 Feet,,2024 December 1,535.0,,,2km,,,,,,,,,,,,,,,,,,Kapan,,,7,2,3,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3862,lalpurja,house,Kathmandu,3862,Property Details,4 Crore 45 Lakh,Residential,North,,Blacktopped,No,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 45 Lakh,Sale,5 Aana,4.2 aana,13 Feet,,2024 December 1,266.0,,,500m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,5,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-kumarigal-tusal-kathmandu-3861,lalpurja,house,Kathmandu,3861,Property Details,1 Crore 15 Lakh,Residential,West,2055,Paved,Yes,Unfurnished,"Kathmandu, Guheshwori",1 Crore 15 Lakh,Sale,2 Aana,2 aana,6 Feet,,2024 December 1,591.0,,,,,,,,,,,,,,,,,,,,,Guheshwori,,,10,1,4,,,3.5
https://lalpurjanepal.com.np/properties/house-sale-budhanilkantha-3860,lalpurja,house,Kathmandu,3860,Property Details,3 Crore 30 Lakh,Residential,West,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 30 Lakh,Sale,3.75 Aana,3 aana,13 Feet,,2024 December 1,228.0,,,3km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,6,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3858,lalpurja,house,Kathmandu,3858,Property Details,7 crore,Residential,West,,Paved,Yes,Full Furnished,"Kathmandu, Budhanilkantha",7 crore,Sale,8 Aana,6.5 aana,14 Feet,,2024 December 1,237.0,,,5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,1,5,2,3,2.5
https://lalpurjanepal.com.np/properties/house-on-sale-budanilkantha-washik-3857,lalpurja,house,Kathmandu,3857,Property Details,3 Crore,Residential,South,2014,Gravelled,Yes,,"Kathmandu, Budhanilkantha",3 Crore,Sale,3.75 Aana,3 aana,12 Feet,,2024 December 1,430.0,,,500m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,2,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-jadibuti-narephant-kathmandu-3854,lalpurja,house,Kathmandu,3854,Property Details,4 Crore,Residential,South-West,2076,Blacktopped,Yes,Semi Furnished,"Kathmandu, Narephant",4 Crore,Sale,5.5 Aana,4.75 aana,10 Feet,,2024 November 29,882.0,Kathmandu,32,900 m,,,,,,,,,,,,,,,,,,Narephant,,,8,3,5,3,10,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3848,lalpurja,house,Kathmandu,3848,Property Details,5 Crore 50 Lakh,Residential,West,2022,Blacktopped,Yes,Full Furnished,"Kathmandu, Budhanilkantha",5 Crore 50 Lakh,Sale,6.75 Aana,1069.31 square-feet,12 Feet,,2024 November 29,276.0,Budhanilkantha,3,100m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,1,6,1,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-tarkeshwor-3843,lalpurja,house,Kathmandu,3843,Property Details,2 Crore 80 Lakh,Residential,East,2080,Gravelled,Yes,Unfurnished,"Kathmandu, Tarkeshwor",2 Crore 80 Lakh,Sale,5.75 Aana,4 aana,26 Feet,F 26 Feet,2024 November 28,479.0,,1,7km,,,,,,,,,,,,,,,,,,Tarkeshwor,,,8,2,4,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-dhapashi-3842,lalpurja,house,Kathmandu,3842,Property Details,4 Crore 50 Lakh,Residential,North-East,2081,Blacktopped,Yes,Semi Furnished,"Kathmandu, Dhapasi",4 Crore 50 Lakh,Sale,5 Aana,4 aana,10 Feet,F 43 ft,2024 November 28,262.0,Tokha,06,1km,,,,,,,,,,,,,,,,,,Dhapasi,,,4,2,5,2,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-tokha-grande-3841,lalpurja,house,Kathmandu,3841,Property Details,4 Crore,Residential,West,2081,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",4 Crore,Sale,4 Aana,3.75 aana,10 Feet,F 26 ft,2024 November 28,259.0,,08,2km,,,,,,,,,,,,,,,,,,Tokha,,,6,2,5,2,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-tarkeshwor-3840,lalpurja,house,Kathmandu,3840,Property Details,1 Crore 50 Lakh,Residential,North-West,2081,Gravelled,Yes,Unfurnished,"Kathmandu, Tarkeshwor",1 Crore 50 Lakh,Sale,3 Aana,2.5 aana,8 Feet,F 12 ft,2024 November 28,602.0,,,6.5km,,,,,,,,,,,,,,,,,,Tarkeshwor,,,5,1,4,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-tokha-suryadarshan-height-3837,lalpurja,house,Kathmandu,3837,Property Details,3 Crore 90 Lakh,Residential,South,2081,Blacktopped,Yes,Full Furnished,"Kathmandu, Tokha",3 Crore 90 Lakh,Sale,5.5 Aana,4 aana,13 Feet,F 30 ft,2024 November 28,736.0,Tokha,,2km,,,,,,,,,,,,,,,,,,Tokha,,,7,2,6,2,3,3
https://lalpurjanepal.com.np/properties/house-on-sale-satungual-3836,lalpurja,house,Kathmandu,3836,Property Details,1 Crore 75 lakhs,Residential,North,2075,Paved,Yes,Unfurnished,"Kathmandu, Satungal",1 Crore 75 lakhs,Sale,3 Aana,2.75 aana,13 Feet,f 32ft,2024 November 28,353.0,,,4km,,,,,,,,,,,,,,,,,,Satungal,,,9,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-on-sale-satungal-3835,lalpurja,house,Kathmandu,3835,Property Details,2 Crore 35 Lakh,Residential,East,2024,Paved,Yes,Semi Furnished,"Kathmandu, Satungal",2 Crore 35 Lakh,Sale,3 Aana,2.75 aana,13 Feet,f 32ft,2024 November 28,288.0,,,4km,,,,,,,,,,,,,,,,,,Satungal,,,9,2,4,2,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-koteshwor-3822,lalpurja,house,Kathmandu,3822,Property Details,5 crore 15 Lakh,Residential,East,2062,Paved,Yes,Semi Furnished,"Kathmandu, Koteshwor",5 crore 15 Lakh,Sale,5 Aana,2915 square-feet,10 Feet,,2024 November 28,488.0,,,150m,,,,,,,,,,,,,,,,,,Koteshwor,,,8,3,8,3,2,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-sitapaila-nagarjun-3821,lalpurja,house,Kathmandu,3821,Property Details,3 Crore 95 Lakh,Residential,South,2070,Blacktopped,Yes,Full Furnished,"Kathmandu, Nagarjun",3 Crore 95 Lakh,Sale,3.85 Aana,2030.12 square-feet,13 Feet,,2024 November 28,656.0,,,200m,,,,,,,,,,,,,,,,,,Nagarjun,,,6,2,2,2,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-hadigaun-3813,lalpurja,house,Kathmandu,3813,Property Details,90 Lakh Per Aana,Semi-commercial,East,,Blacktopped,Yes,,"Kathmandu, Maligaon",90 Lakh Per Aana,Sale,3.75 Aana,3 aana,20 Feet,35,2024 November 28,318.0,,,2km,,,,,,,,,,,,,,,,,,Maligaon,,,5,1,3,1,,3
https://lalpurjanepal.com.np/properties/house-for-sale-baluwatar-3812,lalpurja,house,Kathmandu,3812,Property Details,4 Crore 10 Lakh,Residential,South-East,,Blacktopped,Yes,,"Kathmandu, Baluwatar",4 Crore 10 Lakh,Sale,7 Aana,4 aana,10 Feet,32,2024 November 28,324.0,,,2.5km,,,,,,,,,,,,,,,,,,Baluwatar,,,11,1,4,1,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-in-baluwatar-3811,lalpurja,house,Kathmandu,3811,Property Details,7 Crore,Residential,East,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baluwatar",7 Crore,Sale,8 Aana,4 aana,20 Feet,,2024 November 28,224.0,,,1km,,,,,,,,,,,,,,,,,,Baluwatar,,,7,1,4,1,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-in-baluwatar-3810,lalpurja,house,Kathmandu,3810,Property Details,7 Crore,Residential,South,,Blacktopped,Yes,,"Kathmandu, Baluwatar",7 Crore,Sale,6 Aana,3.5 aana,16 Feet,,2024 November 28,290.0,,,1km,,,,,,,,,,,,,,,,,,Baluwatar,,,8,1,4,1,2,3
https://lalpurjanepal.com.np/properties/house-for-sale-in-nayabazar-3809,lalpurja,house,Kathmandu,3809,Property Details,6.50 Crore,Residential,North,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Nayabazar",6.50 Crore,Sale,6.5 Aana,5 aana,13 Feet,,2024 November 28,323.0,Kathmandu,16,100m,,,,,,,,,,,,,,,,,,Nayabazar,,,8,1,5,2,3,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-lazimpat-3808,lalpurja,house,Kathmandu,3808,Property Details,12 Crore,Semi-commercial,West,2062,Blacktopped,Yes,Semi Furnished,"Kathmandu, Lazimpat",12 Crore,Sale,15 Aana,6 aana,13 Feet,,2024 November 28,440.0,,,2km,,,,,,,,,,,,,,,,,,Lazimpat,,,15,3,,,,3.5
https://lalpurjanepal.com.np/properties/house-for-sale-gokarna-3802,lalpurja,house,Kathmandu,3802,Property Details,1 Crore 25 Lakh,Residential,South,,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Gokarneshwor",1 Crore 25 Lakh,Sale,3.5 Aana,3 aana,13 Feet,,2024 November 27,542.0,gokarneswor,,3km,,,,,,,,,,,,,,,,,,Gokarneshwor,,,6,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-dhumbarahi-3798,lalpurja,house,Kathmandu,3798,Property Details,3 Crore 65 Lakh,Residential,South-West,,Paved,Yes,Semi Furnished,"Kathmandu, Dhumbarahi",3 Crore 65 Lakh,Sale,4 Aana,3.5 aana,13 Feet,,2024 November 27,265.0,Kathmandu Metropolitan,04,500m,,,,,,,,,,,,,,,,,,Dhumbarahi,,,6,2,3,2,2,2.5
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-koteshwor-3793,lalpurja,house,Kathmandu,3793,Property Details,7 Crore 50 Lakh only,Semi-commercial,East,2060,Blacktopped,Yes,Unfurnished,"Kathmandu, Tinkune",7 Crore 50 Lakh only,Sale,8.1 Aana,5000 square-feet,30 Feet,,2024 November 27,336.0,,32,200m,,,,,,,,,,,,,,,,,,Tinkune,,,19,,9,3,2,3.5
https://lalpurjanepal.com.np/properties/wall-system-house-for-sale-nayabasti-jorpati-kathmandu-3792,lalpurja,house,Kathmandu,3792,Property Details,1 Crore 90 Lakh,Residential,South,2059,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Jorpati",1 Crore 90 Lakh,Sale,3.15 Aana,1700 square-feet,12 Feet,,2024 November 27,480.0,Gokarnashwor,06,2.5 km,,,,,,,,,,,,,,,,,,Jorpati,,,7,3,3,3,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhudhanilkantha-3770,lalpurja,house,Kathmandu,3770,Property Details,2 Crore 70 Lakh,Residential,South,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 70 Lakh,Sale,3 Aana,2.5 aana,13 Feet,,2024 November 26,312.0,,,,,,,,,,,,,,,,,,,,,Budhanilkantha,,,6,2,4,1,1,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3769,lalpurja,house,Kathmandu,3769,Property Details,2 Crore 70 Lakh,Residential,East,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 70 Lakh,Sale,3.75 Aana,3 aana,13 Feet,,2024 November 26,496.0,,,200m,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,2,5,1,1,3
https://lalpurjanepal.com.np/properties/house-for-sale-gothatar-3755,lalpurja,house,Kathmandu,3755,Property Details,2 Crore 75 Lakh,Residential,East,2081,Blacktopped,Yes,Semi Furnished,"Kathmandu, Gothatar",2 Crore 75 Lakh,Sale,3.4 Sq. Ft.,2400 square-feet,13 Feet,F 26.50 Feet,2024 November 25,191.0,Kageshwori Manohara,08,4 km,,,,,,,,,,,,,,,,,,Gothatar,,,6,3,3,3,3,3
https://lalpurjanepal.com.np/properties/house-for-sale-mulpani-kathmandu-3745,lalpurja,house,Kathmandu,3745,Property Details,2 Crore 40 Lakh,Residential,East,2081,Gravelled,Yes,Semi Furnished,"Kathmandu, Mulpani",2 Crore 40 Lakh,Sale,3.35 Aana,2430 square-feet,20 Feet,F 27,2024 November 25,465.0,Kageshwori Manohara,07,3km,,,,,,,,,,,,,,,,,,Mulpani,,,5,3,4,3,4,2.5
https://lalpurjanepal.com.np/properties/land-on-sale-sitapaila-ramkot-3739,lalpurja,house,Kathmandu,3739,Property Details,40 Lakh Per Aana,Residential,North-East,,Gravelled,Yes,,"Kathmandu, Sitapaila",40 Lakh Per Aana,Sale,4 Aana,,13 Feet,,2024 November 25,343.0,,,3.5km,,,,,,,,,,,,,,,,,,Sitapaila,,,,,,,,
https://lalpurjanepal.com.np/properties/semi-bungalow-for-sale-mulpani-kathmandu-3726,lalpurja,house,Kathmandu,3726,Property Details,5 Crore 25 Lakh,Residential,South-West,2081,Soil Stabilized,Yes,Full Furnished,"Kathmandu, Mulpani",5 Crore 25 Lakh,Sale,7 Aana,2928 square-feet,20 Feet,,2024 November 24,307.0,Kageshwori Manohara,06,3.3 km,,,,,,,,,,,,,,,,,,Mulpani,,,4,2,5,2,7,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkantha-3721,lalpurja,house,Kathmandu,3721,Property Details,8 crore 90 lakh,Residential,South,,Blacktopped,No,Full Furnished,"Kathmandu, Budhanilkantha",8 crore 90 lakh,Sale,12.75 Aana,5 aana,18 Feet,,2024 November 24,204.0,Budhanilkantha,,5km,,,,,,,,,,,,,,,,,,Budhanilkantha,,,5,1,4,1,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-budhanilkatha-3720,lalpurja,house,Kathmandu,3720,Property Details,8 Crore 50 Lakh,Residential,East,2022,Blacktopped,Yes,Full Furnished,"Kathmandu, Golfutar",8 Crore 50 Lakh,Sale,9 Aana,6 aana,13 Feet,,2024 November 24,259.0,,,200m,,,,,,,,,,,,,,,,,,Golfutar,,,5,1,6,2,3,2.5
https://lalpurjanepal.com.np/properties/budhanilkanth-house-for-sale-3719,lalpurja,house,Kathmandu,3719,Property Details,4 Crore 10 Lakh,Residential,East,,Blacktopped,Yes,Full Furnished,"Kathmandu, Golfutar",4 Crore 10 Lakh,Sale,5.5 Aana,3 aana,13 Feet,,2024 November 24,266.0,,,5km,,,,,,,,,,,,,,,,,,Golfutar,,,5,1,5,1,3,2.5
https://lalpurjanepal.com.np/properties/house-for-sale-kumarigal-3714,lalpurja,house,Kathmandu,3714,Property Details,1 Crore 80 Lakh,Residential,North,,Paved,Yes,Unfurnished,"Kathmandu, Chabahil",1 Crore 80 Lakh,Sale,3 Aana,3 aana,8 Feet,,2024 November 24,346.0,,,500m,,,,,,,,,,,,,,,,,,Chabahil,,,6,3,3,,,3
https://lalpurjanepal.com.np/properties/land-for-sale-tarakeshwor-3713,lalpurja,house,Kathmandu,3713,Property Details,42 Lakh Per Aana,Residential,East,,Gravelled,Yes,,"Kathmandu, Tarakeshwar",42 Lakh Per Aana,Sale,4.25 Aana,4.25 aana,12 Feet,F 20 ft,2024 November 23,225.0,,,5km,,,,,,,,,,,,,,,,,,Tarakeshwar,,,,,,,,
https://lalpurjanepal.com.np/properties/house-for-sale-tokha-3712,lalpurja,house,Kathmandu,3712,Property Details,2 Crore 70 Lakh,Residential,South-East,2081,Blacktopped,Yes,Full Furnished,"Kathmandu, Tokha",2 Crore 70 Lakh,Sale,3.45 Aana,3.25 aana,13 Feet,F 45 Feet,2024 November 23,284.0,Tokha,3,,,,,,,,,,,,,,,,,,,Tokha,,,5,,5,2,1,2.5
https://lalpurjanepal.com.np/properties/house-on-sale-narayantar-kathmandu-3709,lalpurja,house,Kathmandu,3709,Property Details,2 Crore 65 Lakh,Residential,East,2081,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Gokarneshwor",2 Crore 65 Lakh,Sale,2.75 Aana,2059 square-feet,15 Feet,F 32 Feet,2024 November 22,281.0,Gokarnashwor,08,3.5 km,,,,,,,,,,,,,,,,,,Gokarneshwor,,,3,2,3,8,3,2.5
https://lalpurjanepal.com.np/properties/bungalow-on-sale-mulpani-kathmandu-3708,lalpurja,house,Kathmandu,3708,Property Details,3 Crore 25 Lakh,Residential,South-East,2071,Gravelled,Yes,Full Furnished,"Kathmandu, Mulpani",3 Crore 25 Lakh,Sale,4.65 Aana,2350 square-feet,13 Feet,,2024 November 22,247.0,Kageshwori Manahora,06,5 km,,,,,,,,,,,,,,,,,,Mulpani,,,6,1,4,1,5,2.5
https://lalpurjanepal.com.np/properties/4-aana-house-on-sale-at-suncity-kadaghari-kathmandu-3706,lalpurja,house,Kathmandu,3706,Property Details,3 Crore 20 Lakh,Residential,North-East,2071,Blacktopped,Yes,Unfurnished,"Kathmandu, Kadaghari",3 Crore 20 Lakh,Sale,4 Aana,2250 square-feet,20 Feet,,2024 November 22,444.0,Kageshwori Manahora,09,2.5 km,,,,,,,,,,,,,,,,,,Kadaghari,,,6,2,3,2,3,2.5
https://lalpurjanepal.com.np/properties/land-for-sale-tokha-jalpa-chock-3705,lalpurja,house,Kathmandu,3705,Property Details,80 Lakh Per Aana,Residential,North,,Blacktopped,Yes,,"Kathmandu, Tokha",80 Lakh Per Aana,Sale,3.25 Aana,3.25 aana,20 Feet,F 36,2024 November 22,216.0,,08,2km,,,,,,,,,,,,,,,,,,Tokha,,,,,,,,
