category,title,district,neighborhood,location_raw,total_price,price_per_aana,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,built_year_ad,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_commercial_suspect,is_area_estimated,luxury_score,log_price,price_segment,is_incomplete_listing
house, House for Sale,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",42500000.0,12878787.87878788,3.3,1976.49,2.5,South West,20.0,4.0,4.0,0.0,0.0,2019.0,6.0,False,11,0,1,1,0,1,1,False,False,True,4,17.565014657424058,High-End,0
house, House For Sale,Lalitpur,Sanagaun,"Sanagaun, Lalitpur",17000000.0,5666666.666666667,3.0,1437.45,2.0,West,13.0,4.0,2.0,1.0,2.0,2020.0,5.0,False,11,0,0,1,0,1,1,False,False,True,3,16.648723960844016,Budget,0
house,Bungalow House for Sale,Bhaktapur,Balkot,"Balkot, Bhaktapur",52500000.0,10500000.0,5.0,2994.69,2.5,South East,20.0,5.0,4.0,2.0,0.0,2019.0,6.0,False,11,0,0,1,0,1,1,False,False,True,3,17.77632374660947,Ultra-Luxury,0
house, House for Sale,Bhaktapur,Bageshwori,"Bageshwori, Bhaktapur",25000000.0,5000000.0,5.0,2514.5,2.5,South,13.0,7.0,3.0,2.0,2.0,2017.0,8.0,False,11,0,0,0,0,1,1,False,False,False,2,17.034386422832473,Budget,0
house,Duplex House for Sale,Kathmandu,Bhangal,"Bhangal , Kathmandu",32000000.0,7619047.619047618,4.2,2515.54,2.5,West,13.0,7.0,5.0,2.0,5.0,2022.0,3.0,False,11,0,0,1,0,1,0,False,False,True,2,17.281246492014,Mid-Range,0
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",25000000.0,7812500.0,3.2,2299.92,3.0,South,18.0,6.0,3.0,0.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.034386422832473,Budget,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",23500000.0,7343750.0,3.2,1916.6,2.5,West,13.0,4.0,3.0,0.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,16.97251102166758,Budget,0
house,3 BHK House for Sale,Kathmandu,Samakhusi,"Samakhusi, Kathmandu",39000000.0,13000000.0,3.0,1864.0,2.5,West,13.0,3.0,4.0,1.0,1.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,False,3,17.479072229734946,High-End,0
house, House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",33000000.0,5500000.0,6.0,3593.62,2.5,North,12.0,5.0,5.0,2.0,4.0,2019.0,6.0,False,11,0,1,1,0,1,1,False,False,True,4,17.312018149733785,High-End,0
house,Bungalow House for Sale,Kathmandu,Chandol,"Chandol, Kathmandu",85000000.0,9139784.946236558,9.3,5570.12,2.5,East,20.0,6.0,6.0,3.0,5.0,2013.0,12.0,False,11,0,1,1,0,1,1,False,False,True,4,18.258161826219297,Ultra-Luxury,0
house,Bungalow House for Sale,Kathmandu,Hepali Height,"Hepali Height, Kathmandu",60300000.0,12060000.0,5.0,4192.56,3.5,North,16.0,4.0,4.0,3.0,5.0,2023.0,2.0,False,11,0,0,1,0,1,1,False,False,True,3,17.91484267828116,Ultra-Luxury,0
house,House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",16500000.0,5322580.64516129,3.1,1856.71,2.5,South,16.0,4.0,2.0,1.0,2.0,2019.0,6.0,False,11,0,1,0,0,1,0,False,False,True,2,16.61887099947687,Budget,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",22500000.0,7258064.516129032,3.1,1856.71,2.5,North West,20.0,4.0,4.0,0.0,1.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,16.929025911619092,Budget,0
house, House for Sale,Kathmandu,Hepali Height,"Hepali Height, Kathmandu",33000000.0,5322580.64516129,6.2,3713.41,2.5,South,13.0,6.0,5.0,2.0,3.0,2019.0,6.0,False,11,0,1,1,0,1,1,False,False,True,4,17.312018149733785,High-End,0
house,Bungalow House for Sale,Kathmandu,Mandikhatar,"Mandikhatar, Kathmandu",75000000.0,8241758.241758242,9.1,3800.0,3.5,South West,16.0,8.0,6.0,0.0,0.0,2019.0,6.0,False,11,0,0,1,0,1,0,False,False,False,2,18.132998684833918,Ultra-Luxury,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,8870967.741935484,3.1,2228.05,3.0,West,13.0,5.0,3.0,0.0,0.0,2020.0,5.0,False,11,1,0,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Bojepokhari,"Bojepokhari, Lalitpur",28500000.0,8906250.0,3.2,1916.6,2.5,East,12.0,6.0,5.0,1.0,0.0,2020.0,5.0,False,11,0,0,1,0,1,0,False,False,True,2,17.1654146803266,Mid-Range,0
house,Semi Furnished House for Sale,Kathmandu,Hattigaunda,"Hattigaunda, Kathmandu",31500000.0,7875000.0,4.0,2395.75,2.5,East,14.0,6.0,5.0,2.0,4.0,2023.0,2.0,False,11,0,1,1,0,1,0,False,False,True,3,17.265498135541893,Mid-Range,0
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",27500000.0,6875000.0,4.0,2395.75,2.5,North,13.0,7.0,4.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",23500000.0,7833333.333333333,3.0,2515.54,3.5,East,13.0,6.0,4.0,0.0,2.0,2017.0,8.0,False,11,0,1,1,0,1,0,False,False,True,3,16.97251102166758,Budget,0
house, House for Sale,Lalitpur,Thaiba,"Thaiba, Lalitpur",29000000.0,5576923.076923077,5.2,3114.47,2.5,North East,20.0,6.0,4.0,1.0,2.0,2017.0,8.0,False,11,0,1,1,0,1,1,False,False,True,4,17.182806422433504,Mid-Range,0
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",25500000.0,8500000.0,3.0,2156.17,3.0,North,13.0,6.0,5.0,1.0,2.0,2017.0,8.0,False,11,0,1,1,0,1,0,False,False,True,3,17.05418904934434,Mid-Range,0
house,3 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",32500000.0,8125000.0,4.0,2395.75,2.5,North,20.0,3.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.296750678069195,High-End,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",27000000.0,8181818.181818183,3.3,2767.09,3.5,East,13.0,5.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.11134746100564,Mid-Range,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",24500000.0,7903225.806451613,3.1,1856.71,2.5,West,13.0,4.0,4.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.01418371633128,Budget,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",29500000.0,7023809.523809523,4.2,2515.54,2.5,North,13.0,5.0,5.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.19990085520835,Mid-Range,0
house, House for Sale ,Kathmandu,Lasuntar,"Lasuntar, Kathmandu",25000000.0,6250000.0,4.0,1027.0,2.5,North East,12.0,5.0,3.0,1.0,1.0,2023.0,2.0,False,11,1,0,1,0,1,0,False,False,False,3,17.034386422832473,Budget,0
house, House for Sale,Lalitpur,Khumaltar,"Khumaltar, Lalitpur",45000000.0,7500000.0,6.0,3593.62,2.5,South,13.0,6.0,3.0,2.0,8.0,2017.0,8.0,False,11,0,1,1,0,1,0,False,False,True,3,17.622173069956816,High-End,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",24000000.0,10434782.608695652,2.3,1653.07,3.0,East,13.0,4.0,4.0,0.0,1.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,16.993564429978885,Budget,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",23000000.0,10454545.454545451,2.2,1581.2,3.0,North,13.0,4.0,4.0,0.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,16.951004817371683,Budget,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",26500000.0,6625000.0,4.0,2874.9,3.0,South West,13.0,4.0,5.0,1.0,2.0,2017.0,8.0,False,11,0,1,1,0,1,0,False,False,True,3,17.0926553286923,Mid-Range,0
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",32000000.0,7804878.048780489,4.1,2455.64,2.5,North West,13.0,5.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.281246492014,Mid-Range,0
house,3 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",29000000.0,9666666.666666666,3.0,1796.81,2.5,East,13.0,5.0,5.0,0.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.182806422433504,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,9166666.666666666,3.0,2515.54,3.5,West,20.0,6.0,4.0,0.0,2.0,2017.0,8.0,False,11,0,1,1,0,0,0,False,False,True,2,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",25500000.0,7968750.0,3.2,2299.92,3.0,North East,13.0,6.0,6.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.05418904934434,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,8870967.741935484,3.1,1856.71,2.5,West,13.0,5.0,5.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",34000000.0,10625000.0,3.2,2299.92,3.0,West,26.0,5.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.341871111992198,High-End,0
house,4 BHK House for Sale,Lalitpur,Nakkhu,"Nakkhu, Lalitpur",27500000.0,8593750.0,3.2,1916.6,2.5,East,20.0,4.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",42500000.0,10365853.658536589,4.1,2455.64,2.5,North East,20.0,5.0,3.0,1.0,4.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.565014657424058,High-End,0
house, House for Sale,Lalitpur,Sanagaun,"Sanagaun, Lalitpur",16000000.0,3076923.076923077,5.2,3114.47,2.5,North East,13.0,4.0,3.0,1.0,2.0,2013.0,12.0,False,11,1,0,1,0,1,0,False,False,True,3,16.588099342704055,Budget,0
house,Duplex House for Sale,Kathmandu,Samakhushi Chowk,"Samakhushi Chowk, Kathmandu",35500000.0,11093750.0,3.2,1916.6,2.5,North,13.0,6.0,4.0,1.0,3.0,2022.0,3.0,False,11,0,1,1,0,1,0,False,False,True,3,17.385043282614657,High-End,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",27500000.0,9166666.666666666,3.0,1796.81,2.5,North East,13.0,6.0,4.0,0.0,2.0,2015.0,10.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Lubhu,"Lubhu, Lalitpur",59000000.0,8309859.154929578,7.1,4252.46,2.5,East,20.0,6.0,5.0,2.0,3.0,2017.0,8.0,False,11,0,1,1,0,1,0,False,False,True,3,17.893048018819147,Ultra-Luxury,0
house, House for Sale,Lalitpur,Taukhel,"Taukhel, Lalitpur",27500000.0,6875000.0,4.0,2874.9,3.0,West,12.0,5.0,3.0,1.0,3.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Hattiban,"Hattiban, Lalitpur",28000000.0,9032258.064516127,3.1,1856.71,2.5,South,13.0,6.0,4.0,1.0,2.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,17.147715103853763,Mid-Range,0
house, House for Sale,Lalitpur,Hattiban,"Hattiban, Lalitpur",32500000.0,8125000.0,4.0,2395.75,2.5,North West,14.0,6.0,4.0,1.0,1.0,2006.0,19.0,False,11,0,1,1,0,1,0,False,False,True,3,17.296750678069195,High-End,0
house, House for Sale,Kathmandu,Sundarbasti,"Sundarbasti, Kathmandu",39000000.0,9285714.285714284,4.2,2515.54,2.5,East,13.0,6.0,5.0,2.0,8.0,2014.0,11.0,False,11,0,0,1,0,1,1,False,False,True,3,17.479072229734946,High-End,0
house,4 BHK House for Sale,Kathmandu,Narayanthan,"Narayanthan , Kathmandu",42500000.0,10625000.0,4.0,2500.0,2.5,West,20.0,4.0,6.0,2.0,5.0,2009.0,16.0,False,11,0,1,1,0,1,1,False,False,False,4,17.565014657424058,High-End,0
house, House for Sale,Bhaktapur,Katunje,"Katunje, Bhaktapur",34000000.0,8292682.926829269,4.1,2940.0,2.5,South West,13.0,5.0,4.0,2.0,2.0,2015.0,10.0,False,11,0,0,1,0,1,0,False,False,False,2,17.341871111992198,High-End,0
house,Bungalow House for Sale,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",47500000.0,6785714.285714285,7.0,5031.07,3.0,East,20.0,4.0,5.0,2.0,5.0,2011.0,14.0,False,11,0,1,1,0,1,1,False,False,True,4,17.6762402900575,Ultra-Luxury,0
house, House for Sale,Kathmandu,Sundarbasti,"Sundarbasti, Kathmandu",34500000.0,10454545.454545457,3.3,1976.49,2.5,North East,13.0,4.0,4.0,1.0,5.0,2015.0,10.0,False,11,0,0,1,0,1,0,False,False,True,2,17.356469910987094,High-End,0
house, House for Sale,Kathmandu,Nayapati,"Nayapati, Kathmandu",29000000.0,4754098.360655738,6.1,3653.52,2.5,West,20.0,11.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,0,1,False,False,True,3,17.182806422433504,Mid-Range,0
house,4 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",26500000.0,9137931.034482758,2.9,2431.69,3.5,South West,13.0,5.0,4.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,17.0926553286923,Mid-Range,0
house, House for Sale,Lalitpur,Nakhipot,"Nakhipot, Lalitpur",42500000.0,10119047.61904762,4.2,3521.75,3.5,South East,16.0,7.0,5.0,2.0,3.0,2002.0,23.0,False,11,0,1,1,0,1,0,False,False,True,3,17.565014657424058,High-End,0
house, House for Sale,Lalitpur,Khumaltar,"Khumaltar, Lalitpur",42000000.0,10000000.0,4.2,3018.64,3.0,South,12.0,6.0,5.0,2.0,3.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,17.553180200057167,High-End,0
house, House for Sale,Kathmandu,Jyotinagar,"Jyotinagar, Kathmandu",29500000.0,7023809.523809523,4.2,3521.75,3.5,North,16.0,5.0,4.0,1.0,2.0,2017.0,8.0,False,11,0,1,0,0,1,0,False,False,True,2,17.19990085520835,Mid-Range,0
house, House for Sale,Kathmandu,Kuleshwor,"Kuleshwor, Kathmandu",45000000.0,20454545.454545453,2.2,2635.32,5.0,East,27.0,7.0,4.0,0.0,0.0,2008.0,17.0,False,11,1,1,1,0,0,0,False,False,True,3,17.622173069956816,High-End,0
house, House for Sale,Lalitpur,Khumaltar,"Khumaltar, Lalitpur",39000000.0,9069767.441860463,4.3,2575.43,2.5,North,16.0,6.0,4.0,1.0,2.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,17.479072229734946,High-End,0
house,4 BHK House for Sale,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",46000000.0,6388888.888888889,7.2,4312.35,2.5,South,13.0,4.0,5.0,2.0,4.0,2014.0,11.0,False,11,0,1,0,0,1,1,False,False,True,3,17.6441519761925,Ultra-Luxury,0
house, House for Sale,Kathmandu,Bhangal,"Bhangal , Kathmandu",24000000.0,7500000.0,3.2,1916.6,2.5,East,13.0,6.0,5.0,0.0,0.0,2013.0,12.0,False,11,1,1,0,0,1,0,False,False,True,3,16.993564429978885,Budget,0
house, House for Sale,Kathmandu,Mahadevtar,"Mahadevtar, Kathmandu",60000000.0,5882352.941176471,10.2,8552.83,3.5,South West,13.0,8.0,5.0,2.0,3.0,2015.0,10.0,False,11,0,1,1,0,1,1,False,False,True,4,17.909855136853043,Ultra-Luxury,0
house, House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",38500000.0,9166666.666666666,4.2,3018.64,3.0,East,13.0,6.0,5.0,0.0,0.0,2015.0,10.0,False,11,0,1,1,0,1,0,False,False,True,3,17.46616882523204,High-End,0
house, House for Sale,Kathmandu,Pasikot,"Pasikot, Kathmandu",28000000.0,7000000.0,4.0,2395.75,2.5,West,13.0,5.0,4.0,1.0,3.0,2019.0,6.0,False,11,1,0,1,0,1,0,False,False,True,3,17.147715103853763,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",23000000.0,10000000.0,2.3,1928.58,3.5,North,13.0,3.0,3.0,0.0,0.0,2007.0,18.0,False,11,0,1,1,0,1,0,False,False,True,3,16.951004817371683,Budget,0
house, House for Sale,Lalitpur,Satdobato,"Satdobato, Lalitpur",26000000.0,8666666.666666666,3.0,1437.45,2.0,East,20.0,5.0,3.0,1.0,2.0,2007.0,18.0,False,11,0,1,1,0,1,0,False,False,True,3,17.073607134447293,Mid-Range,0
house, House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",25500000.0,8500000.0,3.0,2515.54,3.5,East,12.0,5.0,5.0,0.0,0.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,17.05418904934434,Mid-Range,0
house, Commercial house for Sale,Kathmandu,Banasthali,"Banasthali, Kathmandu",50000000.0,6250000.0,8.0,4791.5,2.5,East,20.0,5.0,3.0,2.0,2.0,2017.0,8.0,False,10,0,0,1,0,1,0,False,False,True,2,17.72753358339242,Ultra-Luxury,0
house, House for Sale,Kathmandu,Hattigaunda,"Hattigaunda, Kathmandu",33000000.0,6346153.846153846,5.2,3114.47,2.5,East,13.0,4.0,4.0,1.0,2.0,2013.0,12.0,False,11,1,1,0,0,1,0,False,False,True,3,17.312018149733785,High-End,0
house, House for Sale,Kathmandu,Phutung,"Phutung, Kathmandu",16000000.0,7272727.272727272,2.2,1317.66,2.5,West,13.0,4.0,4.0,1.0,2.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,16.588099342704055,Budget,0
house, House for Sale,Kathmandu,Gurjudhara,"Gurjudhara, Kathmandu",32500000.0,8125000.0,4.0,2395.75,2.5,South,13.0,5.0,4.0,0.0,2.0,2008.0,17.0,False,11,0,1,1,0,0,0,False,False,True,2,17.296750678069195,High-End,0
house,Bungalow House for Sale,Kathmandu,Pasikot,"Pasikot, Kathmandu",39000000.0,7500000.0,5.2,3114.47,2.5,East,20.0,5.0,6.0,1.0,2.0,2002.0,23.0,False,11,1,0,0,0,1,0,False,False,True,2,17.479072229734946,High-End,0
house, House for Sale,Lalitpur,Balkumari,"Balkumari, Lalitpur",55000000.0,6111111.111111111,9.0,5390.44,2.5,East,13.0,6.0,3.0,2.0,4.0,2012.0,13.0,False,11,0,1,1,0,1,0,False,False,True,3,17.822843761378564,Ultra-Luxury,0
house,Bungalow House for Sale,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",42500000.0,10119047.61904762,4.2,2515.54,2.5,North West,16.0,5.0,4.0,0.0,3.0,2022.0,3.0,False,11,0,1,1,0,1,0,False,False,True,3,17.565014657424058,High-End,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",31000000.0,7750000.0,4.0,2395.75,2.5,South,13.0,4.0,3.0,1.0,2.0,2022.0,3.0,False,11,0,1,1,0,1,0,False,False,True,3,17.249497794707484,Mid-Range,0
house,Bungalow House for Sale,Kathmandu,Sitapaila,"Sitapaila, Kathmandu",35000000.0,7000000.0,5.0,2994.69,2.5,South,13.0,5.0,3.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,1,False,False,True,4,17.370858648025116,High-End,0
house,Bungalow House for Sale,Kathmandu,Balkhu,"Balkhu, Kathmandu",37000000.0,11562500.0,3.2,1916.6,2.5,East,20.0,4.0,4.0,1.0,2.0,1998.0,27.0,False,11,1,0,0,0,1,0,False,False,True,2,17.426428497635523,High-End,0
house, Commercial house on sale,Kathmandu,Chandol,"Chandol, Kathmandu",72500000.0,9062500.0,8.0,4791.5,2.5,South,26.0,5.0,5.0,1.0,4.0,2013.0,12.0,False,11,0,0,1,0,1,0,False,False,True,2,18.099097133618006,Ultra-Luxury,1
house, House for Sale,Lalitpur,Tikathali,"Tikathali, Lalitpur",28500000.0,9500000.0,3.0,1796.81,2.5,East,13.0,6.0,4.0,0.0,2.0,2013.0,12.0,False,11,0,1,1,0,1,0,False,False,True,3,17.1654146803266,Mid-Range,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",36500000.0,9125000.0,4.0,2874.9,3.0,East,13.0,7.0,4.0,1.0,3.0,2015.0,10.0,False,11,0,1,1,0,1,0,False,False,True,3,17.41282284594998,High-End,0
house, Duplex House for Sale,Kathmandu,Grande Hospital,"Grande Hospital, Kathmandu",33000000.0,10312500.0,3.2,2300.0,2.5,South,13.0,6.0,4.0,2.0,4.0,2022.0,3.0,False,11,0,1,1,0,1,1,False,False,False,4,17.312018149733785,High-End,0
house,Bungalow House for Sale,Kathmandu,Hattigaunda,"Hattigaunda, Kathmandu",62500000.0,10416666.666666666,6.0,2874.9,2.0,South,20.0,5.0,7.0,2.0,4.0,1998.0,27.0,False,11,1,0,1,0,0,1,False,False,True,3,17.95067713070663,Ultra-Luxury,0
house, House for Sale,Kathmandu,Hattigaunda,"Hattigaunda, Kathmandu",75000000.0,9375000.0,8.0,4791.5,2.5,South,13.0,7.0,6.0,2.0,4.0,2015.0,10.0,False,11,1,0,0,0,0,0,False,False,True,1,18.132998684833918,Ultra-Luxury,0
house,3 BHK House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",35000000.0,11290322.58064516,3.1,1856.71,2.5,West,30.0,3.0,3.0,1.0,2.0,2012.0,13.0,False,11,0,1,0,0,1,0,False,False,True,2,17.370858648025116,High-End,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",31000000.0,9687500.0,3.2,1916.6,2.5,East,13.0,4.0,4.0,0.0,0.0,2012.0,13.0,False,11,0,1,1,0,1,0,False,False,True,3,17.249497794707484,Mid-Range,0
house, House for Sale,Lalitpur,Gwarko,"Gwarko, Lalitpur",23500000.0,7833333.333333333,3.0,2156.17,3.0,North East,13.0,6.0,3.0,1.0,2.0,2022.0,3.0,False,11,0,1,1,0,1,0,False,False,True,3,16.97251102166758,Budget,0
house,4 BHK House for Sale,Lalitpur,Gwarko,"Gwarko, Lalitpur",29500000.0,9833333.333333334,3.0,2515.54,3.5,West,13.0,4.0,4.0,0.0,2.0,2022.0,3.0,False,11,0,1,1,0,0,0,False,False,True,2,17.19990085520835,Mid-Range,0
house, House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",46500000.0,9300000.0,5.0,4192.56,3.5,East,13.0,6.0,4.0,1.0,2.0,2019.0,6.0,False,11,1,1,1,0,1,0,False,False,True,4,17.65496289206296,Ultra-Luxury,0
house, House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",31500000.0,7875000.0,4.0,2874.9,3.0,South,13.0,6.0,6.0,1.0,2.0,2016.0,9.0,False,11,0,1,1,0,1,0,False,False,True,3,17.265498135541893,Mid-Range,0
house, House for Sale in land price,Kathmandu,Uttardhoka,"Uttardhoka, Kathmandu",15000000.0,3750000.0,4.0,1916.6,2.0,South,20.0,5.0,2.0,4.0,5.0,2019.0,6.0,False,11,0,0,1,0,1,1,False,False,True,3,16.52356082573315,Budget,0
house,House for Sale,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",22500000.0,2500000.0,9.0,4312.35,2.0,South East,13.0,2.0,2.0,2.0,4.0,2015.0,10.0,False,11,0,0,1,0,1,0,False,False,True,2,16.929025911619092,Budget,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",19000000.0,8260869.565217392,2.3,1500.0,2.5,East,13.0,4.0,4.0,1.0,2.0,2022.0,3.0,False,11,0,1,0,0,1,0,False,False,False,2,16.759949589762293,Budget,0
house,4 BHK House for Sale,Lalitpur,Satdobato,"Satdobato, Lalitpur",31000000.0,9393939.393939396,3.3,1976.49,2.5,West,13.0,4.0,4.0,1.0,1.0,1998.0,27.0,False,11,0,1,1,0,1,0,False,False,True,3,17.249497794707484,Mid-Range,0
house,4 BHK House for Sale,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",43500000.0,10357142.857142856,4.2,2515.54,2.5,East,20.0,4.0,4.0,1.0,2.0,2015.0,10.0,False,11,0,0,0,0,1,1,False,False,True,2,17.588271519047417,High-End,0
house, House for Sale,Lalitpur,Gwarko,"Gwarko, Lalitpur",22000000.0,7096774.193548387,3.1,1856.71,2.5,North,12.0,5.0,3.0,1.0,1.0,2013.0,12.0,False,11,0,1,0,0,1,0,False,False,True,2,16.906553056777135,Budget,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",31000000.0,7750000.0,4.0,2874.9,3.0,East,13.0,5.0,4.0,2.0,2.0,2015.0,10.0,False,11,0,1,1,0,1,0,False,False,True,3,17.249497794707484,Mid-Range,0
house, House for Sale,Kathmandu,Sitapaila,"Sitapaila, Kathmandu",55000000.0,9166666.666666666,6.0,3593.62,2.5,West,20.0,6.0,3.0,1.0,3.0,2016.0,9.0,False,11,0,1,1,0,1,1,False,False,True,4,17.822843761378564,Ultra-Luxury,0
house, House for Sale,Kathmandu,Gongabu,"Gongabu, Kathmandu",60000000.0,8450704.225352112,7.1,8504.91,5.0,North,12.0,10.0,6.0,1.0,3.0,2019.0,6.0,False,11,1,0,1,0,0,0,False,False,True,2,17.909855136853043,Ultra-Luxury,0
house, House for Sale,Lalitpur,Imadol,"Imadol, Lalitpur",28000000.0,9333333.333333334,3.0,1796.81,2.5,North,13.0,5.0,4.0,0.0,2.0,2012.0,13.0,False,11,0,1,1,0,1,0,False,False,True,3,17.147715103853763,Mid-Range,0
house, House for Sale,Lalitpur,Ochu Height,"Ochu Height, Lalitpur",27500000.0,8870967.741935484,3.1,2228.05,3.0,North,13.0,6.0,5.0,0.0,2.0,2021.0,4.0,False,11,0,1,1,0,1,0,False,False,True,3,17.129696599000436,Mid-Range,0
house, House for Sale,Lalitpur,Gwarko,"Gwarko, Lalitpur",29500000.0,9218750.0,3.2,1916.6,2.5,South,13.0,5.0,4.0,0.0,2.0,2016.0,9.0,False,11,0,0,1,0,1,0,False,False,True,2,17.19990085520835,Mid-Range,0
house, House for Sale,Lalitpur,Lubhu,"Lubhu, Lalitpur",19500000.0,8478260.869565219,2.3,1653.07,3.0,West,23.0,5.0,6.0,1.0,2.0,2019.0,6.0,False,11,0,1,1,0,1,0,False,False,True,3,16.785925074816024,Budget,0
house, House for Sale,Lalitpur,Lalitpur,"Lalitpur, Lalitpur",27000000.0,8437500.0,3.2,1916.6,2.5,South,13.0,5.0,4.0,1.0,2.0,2004.0,21.0,False,11,0,0,1,0,1,0,False,False,True,2,17.11134746100564,Mid-Range,0
