district,property_type,property_face,road_type,ward_no,price_per_aana,land_size_aana,road_width_feet,facing_road_width,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,public_transport_m,police_station_m,ring_road_m,ring_road_proximity,comm_road_premium,is_corner_plot,log_land,neighborhood_encoded,municipality_encoded,urban_centrality,amenity_access_score,plot_value_score,commercial_zone_score,neighborhood_x_district,municipality_x_ward,road_access_quality
1,1,0,1,2,2800000.0,3.5,13.0,30.0,2000.0,9000.0,500.0,2000.0,300.0,500.0,1000.0,4000.0,0.1205647308583029,0.0,0,1.5040773967762742,14.955582680414684,15.22043658538603,0.057473277352462444,0.6284936496552278,3.9693464782710635,13.0,14.955582680414684,30.44087317077206,6.073044534100404
1,1,0,0,3,4400000.0,4.5,11.0,36.0,1000.0,8000.0,200.0,7000.0,200.0,100.0,1000.0,2500.0,0.127804576686216,0.0,0,1.7047480922384253,15.21427840680589,15.22043658538603,0.059482144605113724,0.738546277975966,4.23613987061667,11.0,15.21427840680589,45.66130975615809,6.095824562432225
1,1,2,1,5,6500000.0,6.0,11.0,55.0,100.0,4000.0,500.0,1000.0,100.0,100.0,1700.0,4000.0,0.1205647308583029,0.0,1,1.9459101490553132,15.719212048981774,15.22043658538603,0.060282365429151476,0.8108966720196384,4.835405069277507,11.0,15.719212048981774,76.10218292693015,6.51025834052315
1,0,1,0,2,5500000.0,4.0,26.0,24.0,800.0,8000.0,300.0,3000.0,500.0,100.0,500.0,200.0,0.1885616643463903,26.0,0,1.6094379124341003,15.275640507079281,15.259942022423187,0.06997593734198229,0.7023279343162323,5.304444805345355,0.0,15.275640507079281,30.519884044846375,6.51471269087253
1,1,4,0,2,4500000.0,11.0,16.0,29.0,2500.0,8000.0,100.0,5000.0,500.0,200.0,1700.0,8000.0,0.1112678527400893,0.0,0,2.4849066497880004,15.348952734973478,15.259942022423187,0.05563392637004465,0.6939047823811815,7.040270678913389,16.0,15.348952734973478,30.519884044846375,6.234410725718371
1,1,0,1,1,3000000.0,3.12,12.0,26.0,500.0,10000.0,500.0,3000.0,500.0,200.0,1000.0,4000.0,0.1205647308583029,0.0,0,1.415853163361435,14.830351734030748,15.040420132235445,0.057127383861774274,0.6711400923855205,3.6315916616237973,12.0,14.830351734030748,15.040420132235445,5.860786223465865
1,0,2,0,5,6000000.0,5.0,14.0,28.0,300.0,7000.0,300.0,1000.0,400.0,50.0,500.0,4000.0,0.1205647308583029,14.0,1,1.791759469228055,15.58427381673093,15.417332657346737,0.05831547169951634,0.7716094007827304,4.852174590969823,0.0,15.58427381673093,77.08666328673368,6.075346031088684
1,1,3,1,6,4500000.0,3.0,10.0,28.0,600.0,7000.0,700.0,2000.0,1000.0,500.0,500.0,4000.0,0.1205647308583029,0.0,1,1.3862943611198906,15.58427381673093,15.712229222625739,0.05831547169951634,0.6145009934489682,3.324188695236423,10.0,15.58427381673093,94.27337533575444,5.765191102784845
1,1,0,1,11,5000000.0,8.0,13.0,36.0,200.0,6000.0,200.0,500.0,200.0,400.0,300.0,200.0,0.1885616643463903,0.0,0,2.1972245773362196,15.275640507079281,15.259942022423187,0.07141333840723746,0.732519566822766,5.798601625629939,13.0,15.275640507079281,167.85936224665505,6.249975242259483
1,1,2,0,6,3800000.0,4.0,20.0,28.0,1000.0,7000.0,500.0,5000.0,1000.0,500.0,500.0,5000.0,0.1174068144882187,0.0,1,1.6094379124341003,15.368357984178607,15.079593478302563,0.05756654213502682,0.6112067199213942,4.899969836528364,20.0,15.368357984178607,90.47756086981538,6.411818267709897
